issuekey,storypoint,context,codesnippet,Bug,Improvement,New Feature,Story,Task, Acegi, PGP, SXC, WS-Security), XPath, XSLT,Batch,Build: (other),Build: Distributions,Build: Integration Tests,Build: Libraries / Dependencies,Build: Maven,Core: (other),Core: API,Core: Bootstrap / Standalone,Core: Components,Core: Concurrency / Threading,Core: Configuration,Core: Containers,Core: Deployment,Core: Domains shared resources,Core: Endpoints,Core: Event/Message,Core: Exception Handling,Core: Expressions,Core: Flow,Core: Lifecycle,Core: Logging,Core: Non-Blocking,Core: Properties,Core: Queues (SEDA) / Persistence,Core: Registry,Core: Routing / Filters,Core: Services,Core: Sessions,Core: Streaming,Core: Transactions,Core: Transformers,Core: Transports,Core: Watermark,Documentation / Website,Examples / Tutorials,Extensions,Extensions API,Modules: (other),Modules: CXF,Modules: Database,Modules: Devkit Support,Modules: HTTP,Modules: JSON,Modules: Jersey,Modules: Management / JMX,Modules: Scripting,Modules: Security (Spring Security,Modules: Spring,Modules: Validators,Modules: WS Consumer,Modules: XA Transactions,Modules: XML,Schema,Tools,Transport: Axis,Transport: Email,Transport: FTP / SFTP,Transport: File,Transport: HTTP(S) / Jetty,Transport: JDBC,Transport: JMS,Transport: TCP / UDP / SSL / Multicast,Transport: VM,Transport: XMPP (Jabber),e: DataSense,sdk
MULE-9154,0.0,"@Optional should not be allowed as a modifier for methods @Optional can currently be used to annotate methods. 

User should not be able mark methods with @Optional",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MULE-9155,5.0,"@Optional should not be allowed when @Parameter group is used When using @ParameterGroup, @Optional should be marked as an error.

{code:java}
@Operation
	public SimplePojo parameterGroupPojoOperationWithDefault( @Optional @ParameterGroup SimplePojo pojo) {
		return pojo;
	}
",<code></code>,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MULE-9156,0.0,"JSON schema validation fails when schema contains ref to local file The validation fails when a schema contains a reference such as:
""$ref"" : ""myFile.json#/defnitions/paymentOption"". 
The reference cannot be resolved because we are creating the JsonNode ourselves instead of letting the library do it (resolving the references in the process).",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MULE-9163,0.0,"MVEL gets in an infinite loop in CompileException An infinite loop happens when building an error message for an invocation on a null object.

This is already fixed in MVEL repo: https://github.com/mvel/mvel/commit/188660b2eb6dab8d2262cd385b270017f4a50047",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MULE-9167,0.0,"MEL expressions in Groovy Transformer/Component property bindings not being resolved MEL expressions used for Property bindings in Groovy Script Transformer/Component, and noticed that MEL expressions are not being resolved or being resolved incorrectly.",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MULE-9168,8.0,"Users should not be forced to use @Parameter to expose pojo fields In order to expose pojo fields users are force to annotate the each field with @Parameter.

When users consumes external jar, they cannot modify the code. Also if they generate java stubs from a WSDL using CXF, they will need to modify a huge amount of Pojos just to get this to work properly, and what is worst, if a new version of the WSDL goes out and you try to update your connector, you will lose everything after generating the new stubs.

The mechanism should be that if the Pojo has any field annotated with @Parameter, then the current logic is valid and should only expose those fields. However, if the Pojo has no @Parameter, every single field that has a gettter and setter should be taken into account (including nested pojo fields)",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MULE-9173,0.0,"Exclude xalan serializer from CXF Nowadays, xalan is excluded from all dependencies and only added when necessary with version 2.7.2. The serialised however is not excluded and even though it is not part of the distribution, the CXF module does include it because of a transitive dependency with version 2.7.1. This causes trouble since the two versions don't match.",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MULE-9175,0.0,"JSON validate doesn't pick up redirects if it's in the application classpath Just like with schemas, the redirects need to be resolved on our side. Otherwise the library will use it's own class loader and the files will not be found.",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MULE-9180,5.0,"Add support for a Palette Name so that extension can define the display name (like the friendlyName of @Connector) Users need to be able to specify a friendly name that will be used to generate the display name of the extension.

For example salesforce extension should say ""Salesforce"" in the palette, and we cannot generate this form the namespace nor the class name.",,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MULE-9182,0.0,"CXF proxy trying to send response for one-way operations When invoking SOAP webservice - Proxy Service, calling a one-way operation (no output defined) the response builder of http fails with the stack:

","<code>
java.lang.NullPointerException 
at org.mule.module.cxf.CxfInboundMessageProcessor$1.write(CxfInboundMessageProcessor.java:423) 
at org.mule.transformer.simple.ObjectToByteArray.doTransform(ObjectToByteArray.java:63) 
at org.mule.transformer.AbstractTransformer.transform(AbstractTransformer.java:420) 
at org.mule.DefaultMuleMessage.getPayload(DefaultMuleMessage.java:377) 
at org.mule.DefaultMuleMessage.getPayload(DefaultMuleMessage.java:325) 
at org.mule.DefaultMuleMessage.getPayloadAsBytes(DefaultMuleMessage.java:615) 
at org.mule.module.http.internal.listener.HttpResponseBuilder.build(HttpResponseBuilder.java:159) 
at org.mule.module.http.internal.listener.HttpMessageProcessorTemplate.sendResponseToClient(HttpMessageProcessorTemplate.java:97)
<code>

When the operation is one-way, an empty payload and status code 202 must be returned.</code></code>",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MULE-9183,0.0,"CXF: Status code for successful one-way operations should be 202 For web service invocations that do not return an envelope (like one-way operations), status code 202 (Accepted) has to be returned instead of 200 (Ok)

Reference: http://www.w3.org/TR/soap12-part2/#http-reqbindwaitstate",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MULE-9185,0.0,"Cleanup of Events put in ThreadLocal with RequestContext By using RequestContext and OptimizedRequestContext, the event is put into the ThreadLocal of the processing thread. However, the thread may belong to a pool defined in a domain, and not clenaing the RequestContext properly will result in application stuff being referenced by domain objects, and these will not be garbage collected when undeploying the application while keeping the domain.",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MULE-9189,0.0,"RegistrationException ""More than one AbstractJmxAgent"" when using domain and enabling jmx When starting an application that has a jmx agent, and that application is in a domain other than default, with Mule version 3.7.2, you should get:
RegistrationException: More than one object of type class org.mule.module.management.agent.AbstractJmxAgent registered but only one expected.
If you change the app's domain back to ""default"" (the one it's using has no configuration), that exception will not happen on startup.
In /META-INF/services/org/mule/config/registry-bootstrap.properties in mule-module-management-3.7.2.jar there are these two agents which are getting picked up automatically by Mule on startup:
jmx-agent=org.mule.module.management.agent.JmxApplicationAgent,applyToArtifactType=app
domain-jmx-agent=org.mule.module.management.agent.JmxDomainAgent,applyToArtifactType=domain
Mule 3.7 uses one registry so maybe that is why this exception is happening.",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MULE-9191,13.0,Spike on new FTP connector Spike on a new FTP connector which is consistent with the new File one,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
MULE-9193,0.0,"Big memory footprint on XMPP Transport: org.jivesoftware.smack.PacketCollector XMPP transport uses smack, which stores in memory a large number of objects for the received messages. On versions later that the one currently in use in Mule, the max size of this objects to store is configurable.",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
MULE-9204,5.0,"HTTP Requester + OAuth: Add the option to send Client id/secret with Basic Auth using Client Credentials Right now the HTTP Requester sends the client_id and client_secret in the request-body. 

This is a valid option but the RFC also allows to send them using Basic Authentication:
* https://tools.ietf.org/html/rfc6749#section-2.3.1 

For example Paypal and Spotify APIs only support to send them using Basic Auth.
* Example: https://developer.paypal.com/docs/api/#oauth-request--response


",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MULE-9205,0.0,"XmppMessageDispatcher doesn't reconnect h3. Problem description

The customer is working in a scenario where the XMPP Server (Openfire) can disconnect Mule ESB as a client. 

The class *org.mule.transport.xmpp.XmppConnector* doesn't implement any mechanism to validate the underlying *org.jivesoftware.smack.XMPPConnection*

The class XMPPConnection has the method *isConnected()* that could be used to validate the connection before dispatching messages, and eventually fire a reconnection, if needed.

Note that during my tests I was able to verify that killing Openfire (with kill -9), no reconnection strategy was fired.

Reconnection seems to work only when at initialization time it detects that there is no connection towards the XMPP Server.",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
MULE-9211,8.0,"Configurations should be able to have dynamic parameters which don't trigger dynamic configurations Currently, all configuration parameters with expression values are translated into a DynamicConfigurationResolver. This is fine for most cases

There're other cases though in which it's desirable to have dynamic values which shouldn't necessarily trigger a new config instance. For example, an FTP connector which needs to switch between ASCII and BINARY mode. It should be fairly easy to switch modes through the use of an expression, but we don't want to trigger new connection pools for each case. Only connection credentials should trigger that.

To enable this case, we can leverage the ValueResolver<t> object which already exists in the extension-support module.

The config can have:

{code:java}
@Parameter
private ValueResolver<string> transferMode;
</string></t>","<code>

and then when you want to get the value you go:

{code:java}
ftpConnector.getTransferMode().resolve(event);
<code></code></code>",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MULE-9213,3.0,"Transfer mode and passive attributes should not trigger new config instances Currently, the passive and transferMode attributes in the new FTP connector are dynamic. However, those should accept expressions but not trigger new config instances since those shouldn't require a new pool to be created.

Leverage MULE-9211 to allow this.",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
MULE-9215,2.0,"File system connectors should default to mule message information when possible As it is today, the filesystem connectors require the user to provide path and content for each operation. 

That's great for some cases. In other cases in which the mule message already contains a reference to a file, those attributes should be optional and the connectors should be smart enough to get the necessary parameters from the message itself.",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
MULE-9216,0.0,Introduce the new File and FTP connectors Introduce the base for the new file and ftp connectors (even though future commits will keep adding features),,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
MULE-9224,0.0,"Using multiple threads in an until successful causes an exception if the message is rejected When a thread stores an event for processing, it owns it's message. If the pool has many threads another might pick it up and though it copies it for processing it does not when abandoning the retries and calling the exception handler (no DLQ is configured) which need to add the exception payload, so an access violated error occurs.",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MULE-9226,0.0,"Logging issues when using domain configuration with JMS connector JMS receiver is not setting the context classloader of the application its message is for. This causes that when the message is received by a thread managed by the domain or an embedded broker, any log entries for that message processing do not end up in the application log.",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
MULE-9228,5.0,"SDK: Split extensions parent POM, for internal and external extensions *Split extensions parent POM*

* Create a new Parent POM for external (to Mule Distribution) extensions, to be used by MuleSoft internal connectors (Salesforce, Workday, etc) and third party (custom connectors, certification).
** One of the problems the actual POM is that project version (the extension version) is attached to all Mule dependencies version. For external connectors, this should be detached .
* Rollback the changes made in the actual extensions POM, to be used exclusively for Mule Distribution extensions. (MULE-9055)",,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MULE-9229,0.0,UntilSuccessfulTestCase is throwing NPE It seems the exception handler was not added to the until-successful functional test case so some of the tests are throwing NPEs.,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MULE-9232,8.0,"Update File and FTP connectors to leverage the changes in the new MuleMessage The work on MULE-9216 is based on a FilePayload pojo which is set as payload. Per the changes in the new MuleMessage structure this should be revamped as:

* The input stream goes into the payload
* The rest of the attributes go into a FileAttribute pojo which is set as metadata
* The list operation returns a List<mulemessage></mulemessage>",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
MULE-9233,5.0,"File connector requires a custom matcher The file connector has the concept of creation, modification and access timestamp for files.

The rest of the file connectors most commonly only have the concept of timestamp which is tied to modification time.

As defined today, all the connectors based on file-common have the 3 concepts. It should be possible for the FTP family to only handle a timestamp and only file have the specific concept",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
MULE-9236,0.0,"Make MuleDocumentLoader extensible Allow users of the loader to extend it in order to define what metadata to get and store in the elements userData.
That extension point should be decoupled from the actual XML parser.",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MULE-9246,3.0,"SDK: Extend IllegalModelDefinitionException to be more specific when validating the Extension model *SDK: Extend IllegalModelDefinitionException to be more specific when validating the Extension model*

In some test cases like: *ExtensionBuildersTestCase* there are some test cases that are expecting *IllegalModelDefinitionException* or *IllegalArgumentException* that are caused due to some model validations, and a problem that is happening, that maybe a new validation is added and all tests cases still failing with the expected Exception but with an incorrect cause.
To solve this:
* Review all kinds of exceptions thrown by the validations, and check if make sense to migrate from an super generic *IllegalArgumentException* to an *IllegalModelDefinitionException*.
* Extend *IllegalModelDefinitionException* to be more specific in the validation error. An approach could be extending for any kind of model available (Operation, Configuration, Connection Provider and also for Parameters). For example: If it fails because the configuration was not configured with a *ConfigurationFactory*, It should fail with a *IllegalConfigurationModelDefinitionException*.
* Review all ModelValidators to throw proper exceptions.",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MULE-9251,13.0,Add support for Maps in the SDK Add support to allow configurations and operations to receive Map parameters,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MULE-9252,2.0,"Allow users to use password editor for sensitive data fields When a field is related to sentisitive data, like passwords or tokens, users should be able to use the password editor field.

To do this, users should be able to mark the parameters and configurable field with @Password.",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MULE-9255,2.0,"Allow users to use Text editor for long String input fields For long String input fields, users should be able to mark the fields with @Text to generate a text editor instead of a String editor, as the DevKit did.",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MULE-9260,5.0,"Add support for TlsContext in SDK It should be possible in the SDK to have configurations/connection providers which receive a TlsContextFactory:

{code:java}
@Parameter
private TlsContextFactory tlsContextFactory;
","<code>

This should automatically generate the proper support to configure a tls-context element reusing the existing infrastructure. 

If the parameter is also marked as @Optional, then the default TlsCOntext should be injected if the element is not present on the XML</code>",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MULE-9266,3.0,"SDK: Default values are not registered in the Extension XSD *SDK: Default values are not registered in the Extension XSD*

*Issue:*
* The SchemaBuilder class provides the createAttribute() method to create an attribute for the Extension XSD, but the method signature doesn't provide a way to configure the default values of the attributes.

*Symptoms:*
* Luckily _(And not so luckily)_ when the attribute is based in a *ParameterModel*, the default value is grabbed from the model and not from the XSD so this bug doesn't affect that kind of attributes.
* This bug affects to attributes that are doesn't based in any kind of Model, like *disableValidation* , from *ConnectionProvider*, which should have a ""true"" value by default or POJOs when are configured without *@Parameter* fields.

*Work to do:*
* *createAttribute()* signature should provide a way to give a default value.
* Fix all places where a *createAttribute()* with Default Value it's required.",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MULE-9268,0.0,"Allow studio to discover and instantiate ExtensionModels Allow studio to discover and instantiate ExtensionModels.

We need to provide an interface that Studio can use to discover extensions given a runtime or extension.

",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MULE-9269,8.0,"SDK: Parameter classes names clashes with Operations, Configurations and ConnectionProvider names *SDK: Parameter classes names clashes with Operations, Configurations and ConnectionProvider names*

* In case that you define a *@Operation* like:
","<code>@Operation
    public Object simplePojo(@Connection SlackClient client, SimplePojo pojo) {
        return pojo;
    }<code>
Will generate a schema like:
<code> <xs:element name=""simple-pojo"" substitutiongroup=""mule:abstract-message-processor"" type=""SimplePojoType"" xmlns=""http://www.mulesoft.org/schema/mule/slack"" xmlns:mule=""http://www.mulesoft.org/schema/mule/core""></xs:element>
<xs:complextype name=""org.mule.extensions.SimplePojo"">
<xs:complexcontent>
<xs:extension base=""mule:abstractExtensionType"" xmlns:mule=""http://www.mulesoft.org/schema/mule/core"">
<xs:sequence></xs:sequence>
<xs:attribute name=""name"" type=""mule:expressionString"" use=""required""></xs:attribute>
<xs:attribute name=""lastname"" type=""mule:expressionString"" use=""required""></xs:attribute>
</xs:extension>
</xs:complexcontent>
</xs:complextype>
<xs:element name=""simple-pojo"" substitutiongroup=""mule:abstract-extension"" xmlns:mule=""http://www.mulesoft.org/schema/mule/core"">
<xs:complextype>
<xs:complexcontent>
<xs:extension base=""org.mule.extensions.SimplePojo"" xmlns=""http://www.mulesoft.org/schema/mule/slack"">
<xs:attribute name=""name"" type=""xs:string"" use=""required""></xs:attribute>
</xs:extension>
</xs:complexcontent>
</xs:complextype>
</xs:element><code>
When the Mule Application start a *SAXParseException* is thrown due there are two elements defined with the same name:
<code>is invalid; nested exception is org.xml.sax.SAXParseException; systemId: http://www.mulesoft.org/schema/mule/slack/current/mule-slack.xsd; lineNumber: 212; columnNumber: 132; sch-props-correct.2: A schema cannot contain two global components with the same name; this schema contains two occurrences of 'http://www.mulesoft.org/schema/mule/slack,simple-pojo'. (org.mule.api.lifecycle.InitialisationException)

<code>
* The same issue can occur when you have a *ConnectionProvider* and a *Operation*: For Example a *ConnectionProvider* without an *Alias* _(so ""connection"" as name)_ and a POJO Parameter of type ""Connection"" with generate two elements with ""connection"" as name.

*Work to do*: Add more name clashing validations _(Taking in consideration Parameters types names, ConnectionProviders names, Operations names and Configuration names)_ for this cases to fail nicely at Extension generation time, and not fail at runtime when the Mule App starts.

</code></code></code></code></code></code>",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MULE-9272,1.0,"Improve logging when a TLS error occurs Right now we might get a ""Remotely closed"" IOException in the requester, with no relation to TLS or tip to debug it, and no message at all in the listener. ",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MULE-9275,1.0,"Troubleshooting: When an exception is thrown in a for_each component the element appear with null  When an exception is thrown in a for_each component the element appear with null:

********************************************************************************
Message               : Execution of the expression ""collection"" failed. (org.mule.api.expression.ExpressionRuntimeException).
Payload               : org.glassfish.grizzly.utils.BufferInputStream@72503074
FlowStack             : at for_each_flow(/for_each_flow/processors/0 @ troubleshooting_for_each_null:troubleshooting_for_each_null.xml:14 (For Each))
Element               : null @ troubleshooting_for_each_null:null:null
--------------------------------------------------------------------------------",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MULE-9276,1.0,"Troubleshooting: It would be nice to add the payload type in the exception logging Right now if the payload is not consumable you see the content of the payload but the type is not shown. You can guess but you are not 100% sure if the payload is a string or another type that as the toString is apply to show the content. 

It could be added at the beginning of the ""payload"" field (if it is at the end and the payload is long, for example a json it will be difficult to see it) or in another field like ""payload type"" (in this case it will be added only when the payload is non-consumable) ",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
