#,impact,delaydays,openeddate,type,discussion,repetition,perofdelay,workload,priority,no_comment,no_priority_change,no_fixversion,no_fixversion_change,no_issuelink,no_blocking,no_blockedby,no_affectversion,reporterrep,no_des_change,topic_10,topic_100,topic_200,topic_300,topic_400
2012,Nondelay,0,2009-02-06 00:00:00,SubTask,21,0,10,54,Major,0,0,1,0,0,0,0,1,0.007407407407407408,0,7,41,83,46,204
2013,Nondelay,0,2009-02-06 00:00:00,SubTask,21,0,10,54,Major,0,0,1,0,0,0,0,1,0.007407407407407408,0,6,38,166,258,186
2014,Nondelay,0,2009-02-06 00:00:00,SubTask,27,0,10,54,Major,0,0,1,0,0,0,0,1,0.007407407407407408,0,3,25,39,172,368
2015,Nondelay,0,2009-02-06 00:00:00,SubTask,21,0,10,54,Major,0,0,1,0,0,0,0,1,0.007407407407407408,0,7,41,83,46,204
2016,medium,50,2009-02-06 00:00:00,Feature Request,8,2,9,5,Major,1,3,1,1,2,0,0,1,0,4,10,49,120,24,241
2017,high,354,2009-02-09 00:00:00,SubTask,8,1,63,781,Major,1,3,1,0,0,0,0,1,0.006329113924050633,0,6,47,63,95,231
2018,high,354,2009-02-09 00:00:00,SubTask,5,1,63,781,Major,1,3,1,0,0,0,0,1,0.006329113924050633,0,6,47,63,95,327
2019,high,354,2009-02-09 00:00:00,SubTask,9,1,63,781,Major,1,3,1,0,0,0,0,1,0.006329113924050633,0,2,41,15,254,237
2020,Nondelay,0,2009-02-09 00:00:00,SubTask,25,0,9,46,Major,0,0,1,0,0,0,0,1,0.006329113924050633,0,3,25,39,172,368
2021,high,354,2009-02-09 00:00:00,SubTask,9,1,63,781,Major,1,3,1,0,0,0,0,1,0.006329113924050633,0,7,41,83,46,204
2022,high,361,2009-02-09 00:00:00,SubTask,8,2,63,781,Major,1,3,1,0,0,0,0,1,0.006329113924050633,0,5,97,185,12,182
2023,Nondelay,0,2009-02-09 00:00:00,SubTask,25,0,9,46,Major,0,0,1,0,0,0,0,1,0.006329113924050633,0,7,41,175,274,36
2024,high,354,2009-02-09 00:00:00,SubTask,9,1,63,781,Major,1,3,1,0,0,0,0,1,0.006329113924050633,0,8,97,87,138,375
2025,Nondelay,0,2009-02-09 00:00:00,SubTask,25,0,9,46,Major,0,0,1,0,0,0,0,1,0.006329113924050633,0,9,7,172,280,231
2026,Nondelay,0,2009-02-09 00:00:00,SubTask,24,0,9,46,Major,0,0,1,0,0,0,0,1,0.006329113924050633,0,10,40,54,52,234
2027,Nondelay,0,2009-02-09 00:00:00,SubTask,27,1,9,46,Major,0,0,1,0,0,0,0,1,0.006329113924050633,0,6,97,166,138,335
2028,Nondelay,0,2009-02-09 00:00:00,SubTask,24,0,9,46,Major,0,0,1,0,0,0,0,1,0.006329113924050633,0,2,97,87,82,234
2029,Nondelay,0,2009-02-09 00:00:00,SubTask,25,0,9,46,Major,0,0,1,0,0,0,0,1,0.006329113924050633,0,3,25,39,172,368
2030,Nondelay,0,2009-02-09 00:00:00,SubTask,24,0,9,46,Major,0,0,1,0,0,0,0,1,0.006329113924050633,0,7,41,83,46,204
2031,Nondelay,0,2009-02-09 00:00:00,SubTask,19,0,9,46,Major,0,0,1,0,0,0,0,1,0.006329113924050633,0,6,46,195,272,348
2032,Nondelay,0,2009-02-09 00:00:00,SubTask,28,0,9,46,Major,0,0,1,0,0,0,0,1,0.006329113924050633,0,6,89,13,92,327
2033,Nondelay,0,2009-02-09 00:00:00,SubTask,19,0,9,46,Major,0,0,1,0,0,0,0,1,0.006329113924050633,0,6,31,96,250,249
2034,Nondelay,0,2009-02-09 00:00:00,SubTask,19,0,9,46,Major,0,0,1,0,0,0,0,1,0.006329113924050633,0,6,31,193,92,274
2035,Nondelay,0,2009-02-09 00:00:00,SubTask,19,0,9,46,Major,0,0,1,0,0,0,0,1,0.006329113924050633,0,6,31,13,92,281
2036,Nondelay,0,2009-02-09 00:00:00,SubTask,19,0,9,46,Major,0,0,1,0,0,0,0,1,0.006329113924050633,0,3,25,39,172,368
2037,Nondelay,0,2009-02-09 00:00:00,SubTask,19,0,9,46,Major,0,0,1,0,0,0,0,1,0.006329113924050633,0,7,41,83,46,204
2038,Nondelay,0,2009-02-10 00:00:00,Task,9,0,30,9,Major,2,0,1,1,0,0,0,1,0.21810089020771514,0,8,97,87,138,234
2039,Nondelay,0,2009-02-10 00:00:00,Task,37,0,34,19,Major,4,0,1,1,0,0,0,1,0.21810089020771514,0,9,57,173,283,355
2040,Nondelay,0,2009-02-10 00:00:00,Bug,34,1,64,15,Major,0,0,1,0,0,0,0,1,0.00558659217877095,0,6,62,195,245,72
2041,Nondelay,0,2009-02-11 00:00:00,Task,7,0,41,29,Major,1,0,1,1,1,0,0,1,0.21745562130177515,0,5,41,197,180,351
2042,Nondelay,0,2009-02-12 00:00:00,Task,7,0,29,10,Major,3,0,1,0,0,0,0,1,0.2171344165435746,0,10,74,90,247,201
2043,high,328,2009-02-12 00:00:00,SubTask,170,0,77,2,Major,6,3,0,0,0,0,0,0,0.21428571428571427,0,9,64,104,295,121
2044,medium,36,2009-02-12 00:00:00,SubTask,28,0,77,2,Major,1,3,0,0,0,0,0,0,0.21428571428571427,1,5,19,174,108,392
2045,Nondelay,0,2009-02-12 00:00:00,Task,23,0,48,39,Major,0,0,1,0,0,0,0,1,0.2171344165435746,0,10,88,173,262,380
2046,high,164,2009-02-12 00:00:00,SubTask,93,0,77,2,Major,6,3,0,0,0,0,0,0,0.21428571428571427,0,8,88,133,288,179
2047,high,314,2009-02-12 00:00:00,SubTask,170,0,77,2,Major,2,3,0,0,0,0,0,0,0.21428571428571427,0,9,76,111,154,21
2048,high,308,2009-02-12 00:00:00,SubTask,170,0,77,2,Major,8,3,0,0,0,0,0,0,0.21428571428571427,1,7,88,144,282,91
2049,medium,55,2009-02-12 00:00:00,SubTask,34,0,77,2,Major,2,3,0,0,0,0,0,0,0.21428571428571427,1,9,64,104,296,293
2050,Nondelay,0,2009-02-12 00:00:00,SubTask,170,0,77,2,Major,3,0,0,0,0,0,0,0,0.21428571428571427,0,2,76,164,300,393
2051,high,325,2009-02-12 00:00:00,SubTask,170,0,77,2,Major,2,3,0,0,1,0,1,0,0.21428571428571427,0,6,29,199,294,300
2052,high,105,2009-02-12 00:00:00,Task,56,0,0,150,Major,2,3,0,0,0,0,0,20,0,0,9,21,173,257,245
2053,Nondelay,0,2009-02-13 00:00:00,Task,20,0,41,27,Major,1,0,1,0,1,0,0,1,0.21796759941089838,0,8,3,196,257,332
2054,high,245,2009-02-13 00:00:00,Task,126,0,0,200,Major,4,3,0,0,0,0,0,2,0,0,6,87,156,257,383
2055,Nondelay,0,2009-02-16 00:00:00,SubTask,16,0,9,37,Major,0,0,1,0,0,0,0,1,0.005555555555555556,0,6,38,39,250,368
2056,Nondelay,0,2009-02-16 00:00:00,SubTask,23,0,9,37,Major,0,0,1,0,0,0,0,1,0.005555555555555556,0,6,40,45,124,321
2057,Nondelay,0,2009-02-16 00:00:00,SubTask,16,0,9,37,Major,0,0,1,0,0,0,0,1,0.005555555555555556,0,8,84,139,177,379
2058,low,1,2009-02-16 00:00:00,SubTask,14,1,9,37,Major,1,0,1,0,0,0,0,1,0.005555555555555556,0,6,47,63,95,231
2059,Nondelay,0,2009-02-16 00:00:00,SubTask,16,0,9,37,Major,0,0,1,0,0,0,0,1,0.005555555555555556,0,5,38,195,110,397
2060,Nondelay,0,2009-02-16 00:00:00,SubTask,16,0,9,37,Major,0,0,1,0,0,0,0,1,0.005555555555555556,0,6,38,185,297,397
2061,Nondelay,0,2009-02-16 00:00:00,SubTask,16,0,9,37,Major,0,0,1,0,0,0,0,1,0.005555555555555556,0,6,2,178,161,178
2062,Nondelay,0,2009-02-16 00:00:00,SubTask,16,0,9,37,Major,0,0,1,0,0,0,0,1,0.005555555555555556,0,3,69,121,177,221
2063,Nondelay,0,2009-02-16 00:00:00,SubTask,16,0,9,37,Major,0,0,1,0,0,0,0,1,0.005555555555555556,0,6,38,166,177,117
2064,Nondelay,0,2009-02-16 00:00:00,SubTask,16,0,9,37,Major,0,0,1,0,0,0,0,1,0.005555555555555556,0,6,38,166,258,186
2065,Nondelay,0,2009-02-16 00:00:00,SubTask,16,0,9,37,Major,1,0,1,0,0,0,0,1,0.005555555555555556,0,6,41,166,177,117
2066,Nondelay,0,2009-02-16 00:00:00,SubTask,16,0,9,37,Major,0,0,1,0,0,0,0,1,0.005555555555555556,0,6,38,166,258,117
2067,Nondelay,0,2009-02-16 00:00:00,SubTask,16,0,9,37,Major,1,0,1,0,0,0,0,1,0.005555555555555556,0,6,38,166,258,117
2068,Nondelay,0,2009-02-16 00:00:00,SubTask,16,0,9,37,Major,0,0,1,0,0,0,0,1,0.005555555555555556,0,6,38,166,247,117
2069,Nondelay,0,2009-02-16 00:00:00,SubTask,16,0,9,37,Major,0,0,1,0,0,0,0,1,0.005555555555555556,0,6,31,166,177,290
2070,Nondelay,0,2009-02-16 00:00:00,SubTask,16,0,9,37,Major,0,0,1,0,0,0,0,1,0.005555555555555556,0,3,25,39,172,368
2071,Nondelay,0,2009-02-16 00:00:00,SubTask,16,0,9,37,Major,0,0,1,0,0,0,0,1,0.005555555555555556,0,7,41,83,46,204
2072,Nondelay,0,2009-02-16 00:00:00,SubTask,16,0,9,37,Major,0,0,1,0,0,0,0,1,0.005555555555555556,0,6,40,166,177,149
2073,Nondelay,0,2009-02-16 00:00:00,SubTask,19,0,9,37,Major,0,0,1,1,0,0,0,1,0.005555555555555556,0,6,38,185,297,397
2074,Nondelay,0,2009-02-16 00:00:00,SubTask,16,0,9,37,Major,0,0,1,0,0,0,0,1,0.005555555555555556,0,5,72,185,273,182
2075,Nondelay,0,2009-02-16 00:00:00,SubTask,16,0,9,37,Major,0,0,1,0,0,0,0,1,0.005555555555555556,0,6,47,63,95,231
2076,Nondelay,0,2009-02-16 00:00:00,SubTask,16,0,9,37,Major,0,0,1,0,0,0,0,1,0.005555555555555556,0,6,38,185,297,397
2077,Nondelay,0,2009-02-16 00:00:00,SubTask,16,0,9,37,Major,0,0,1,0,0,0,0,1,0.005555555555555556,0,8,41,83,273,182
2078,Nondelay,0,2009-02-16 00:00:00,SubTask,16,0,9,37,Major,0,0,1,0,0,0,0,1,0.005555555555555556,0,10,89,185,110,107
2079,Nondelay,0,2009-02-16 00:00:00,SubTask,16,1,9,37,Major,0,0,1,0,0,0,0,1,0.005555555555555556,0,3,25,39,172,368
2080,Nondelay,0,2009-02-16 00:00:00,SubTask,16,0,9,37,Major,0,0,1,0,0,0,0,1,0.005555555555555556,0,8,2,90,272,181
2081,Nondelay,0,2009-02-16 00:00:00,SubTask,16,0,9,37,Major,0,0,1,0,0,0,0,1,0.005555555555555556,0,7,41,83,147,204
2082,Nondelay,0,2009-02-16 00:00:00,SubTask,16,0,9,37,Major,0,0,1,0,0,0,0,1,0.005555555555555556,0,3,25,39,172,368
2083,Nondelay,0,2009-02-16 00:00:00,SubTask,16,0,9,37,Major,0,0,1,0,0,0,0,1,0.005555555555555556,0,7,41,83,46,204
2084,Nondelay,0,2009-02-16 00:00:00,SubTask,16,0,9,37,Major,0,0,1,0,0,0,0,1,0.005555555555555556,0,7,41,83,272,336
2085,Nondelay,0,2009-02-16 00:00:00,SubTask,16,0,9,37,Major,0,0,1,0,0,0,0,1,0.005555555555555556,0,3,25,39,172,368
2086,Nondelay,0,2009-02-16 00:00:00,SubTask,20,0,9,37,Major,0,0,1,0,0,0,0,1,0.005555555555555556,0,7,41,83,46,204
2087,Nondelay,0,2009-02-16 00:00:00,SubTask,23,0,9,37,Major,0,0,1,0,0,0,0,1,0.005555555555555556,0,5,58,83,155,204
2088,Nondelay,0,2009-02-16 00:00:00,SubTask,23,0,9,37,Major,0,0,1,0,0,0,0,1,0.005555555555555556,0,8,31,13,272,281
2089,Nondelay,0,2009-02-16 00:00:00,SubTask,24,0,9,37,Major,0,0,1,0,0,0,0,1,0.005555555555555556,0,6,96,163,274,397
2090,Nondelay,0,2009-02-16 00:00:00,SubTask,16,0,9,37,Major,0,0,1,0,0,0,0,1,0.005555555555555556,0,3,25,39,172,368
2091,Nondelay,0,2009-02-16 00:00:00,SubTask,16,0,9,37,Major,0,0,1,0,0,0,0,1,0.005555555555555556,0,7,41,83,46,204
2092,Nondelay,0,2009-02-16 00:00:00,SubTask,16,0,9,37,Major,0,0,1,0,0,0,0,1,0.005555555555555556,0,6,38,185,297,397
2093,Nondelay,0,2009-02-16 00:00:00,SubTask,16,0,9,37,Major,0,0,1,0,0,0,0,1,0.005555555555555556,0,6,58,69,110,394
2094,Nondelay,0,2009-02-16 00:00:00,SubTask,16,0,9,37,Major,0,0,1,0,0,0,0,1,0.005555555555555556,0,6,47,63,95,231
2095,Nondelay,0,2009-02-16 00:00:00,SubTask,16,0,9,37,Major,0,0,1,0,0,0,0,1,0.005555555555555556,0,6,31,13,95,274
2096,Nondelay,0,2009-02-16 00:00:00,SubTask,16,0,9,37,Major,0,0,1,0,0,0,0,1,0.005555555555555556,0,6,47,63,95,327
2097,Nondelay,0,2009-02-16 00:00:00,SubTask,16,0,9,37,Major,0,0,1,0,0,0,0,1,0.005555555555555556,0,10,36,195,110,151
2098,Nondelay,0,2009-02-16 00:00:00,SubTask,16,0,9,37,Major,0,0,1,0,0,0,0,1,0.005555555555555556,0,3,25,39,172,368
2099,Nondelay,0,2009-02-16 00:00:00,SubTask,16,0,9,37,Major,0,0,1,0,0,0,0,1,0.005555555555555556,0,7,41,83,46,204
2100,high,354,2009-02-16 00:00:00,SubTask,2,2,63,784,Major,1,3,1,0,0,0,0,1,0.005555555555555556,0,6,38,185,297,397
2101,Nondelay,0,2009-02-16 00:00:00,SubTask,18,1,9,37,Major,0,0,1,0,0,0,0,1,0.005555555555555556,0,9,40,199,124,78
2102,Nondelay,0,2009-02-16 00:00:00,SubTask,24,1,9,37,Major,0,0,1,0,0,0,0,1,0.005555555555555556,0,8,39,60,73,73
2103,Nondelay,0,2009-02-16 00:00:00,SubTask,16,1,9,37,Major,2,0,1,0,0,0,0,1,0.005555555555555556,0,6,47,63,95,231
2104,Nondelay,0,2009-02-16 00:00:00,SubTask,16,0,9,37,Major,0,0,1,0,0,0,0,1,0.005555555555555556,0,6,31,13,95,392
2105,Nondelay,0,2009-02-16 00:00:00,SubTask,16,0,9,37,Major,1,0,1,0,0,0,0,1,0.005555555555555556,0,6,47,63,95,327
2106,Nondelay,0,2009-02-16 00:00:00,SubTask,16,0,9,37,Major,1,0,1,0,0,0,0,1,0.005555555555555556,0,6,31,13,95,327
2107,Nondelay,0,2009-02-16 00:00:00,SubTask,16,0,9,37,Major,1,0,1,0,0,0,0,1,0.005555555555555556,0,6,31,63,95,327
2108,Nondelay,0,2009-02-16 00:00:00,SubTask,16,0,9,37,Major,1,0,1,0,0,0,0,1,0.005555555555555556,0,1,39,60,73,73
2109,Nondelay,0,2009-02-16 00:00:00,SubTask,16,0,9,37,Major,1,0,1,0,0,0,0,1,0.005555555555555556,0,6,84,195,272,394
2110,Nondelay,0,2009-02-16 00:00:00,SubTask,16,0,9,37,Major,0,0,1,0,0,0,0,1,0.005555555555555556,0,7,41,83,46,204
2111,Nondelay,0,2009-02-17 00:00:00,Task,18,0,41,28,Major,1,0,1,0,1,0,0,1,0.2173274596182085,0,4,62,47,3,268
2112,Nondelay,0,2009-02-17 00:00:00,Task,19,0,41,28,Major,1,0,1,0,1,0,0,1,0.2173274596182085,0,5,14,196,180,63
2113,high,316,2009-02-17 00:00:00,Task,28,1,63,785,Major,1,3,1,0,0,0,0,1,0.00423728813559322,0,6,88,189,50,345
2114,high,316,2009-02-17 00:00:00,SubTask,45,2,63,785,Major,1,3,1,0,0,0,0,1,0.00423728813559322,0,6,31,186,187,394
2115,Nondelay,0,2009-02-17 00:00:00,SubTask,15,0,7,92,Major,0,0,1,0,0,0,0,1,0.00423728813559322,0,6,47,63,95,327
2116,Nondelay,0,2009-02-17 00:00:00,SubTask,15,0,7,92,Major,0,0,1,0,0,0,0,1,0.00423728813559322,0,6,31,13,95,274
2117,Nondelay,0,2009-02-17 00:00:00,SubTask,15,0,7,92,Major,0,0,1,0,0,0,0,1,0.00423728813559322,0,6,47,63,95,327
2118,Nondelay,0,2009-02-17 00:00:00,SubTask,15,0,7,92,Major,0,0,1,0,0,0,0,1,0.00423728813559322,0,6,31,13,95,327
2119,Nondelay,0,2009-02-17 00:00:00,SubTask,15,0,7,92,Major,0,0,1,0,0,0,0,1,0.00423728813559322,0,6,47,63,95,327
2120,Nondelay,0,2009-02-17 00:00:00,SubTask,15,0,7,92,Major,0,0,1,0,0,0,0,1,0.00423728813559322,0,6,47,63,95,327
2121,Nondelay,0,2009-02-17 00:00:00,SubTask,15,0,7,92,Major,0,0,1,0,0,0,0,1,0.00423728813559322,0,6,31,13,250,249
2122,high,316,2009-02-17 00:00:00,SubTask,25,1,63,785,Major,1,3,1,0,0,0,0,1,0.00423728813559322,0,5,40,186,279,400
2123,high,316,2009-02-17 00:00:00,SubTask,25,1,63,785,Major,1,3,1,0,0,0,0,1,0.00423728813559322,0,6,83,185,85,379
2124,high,316,2009-02-17 00:00:00,SubTask,25,1,63,785,Major,1,3,1,0,0,0,0,1,0.00423728813559322,0,5,99,185,85,379
2125,high,316,2009-02-17 00:00:00,SubTask,25,1,63,785,Major,1,3,1,0,0,0,0,1,0.00423728813559322,0,5,76,187,11,379
2126,high,319,2009-02-17 00:00:00,SubTask,25,1,63,785,Major,1,3,1,0,0,0,0,1,0.00423728813559322,0,3,69,121,111,221
2127,high,316,2009-02-17 00:00:00,SubTask,25,1,63,785,Major,1,3,1,0,0,0,0,1,0.00423728813559322,0,6,85,178,85,149
2128,high,316,2009-02-17 00:00:00,SubTask,25,1,63,785,Major,1,3,1,0,0,0,0,1,0.00423728813559322,0,6,31,186,272,390
2129,Nondelay,0,2009-02-17 00:00:00,SubTask,15,0,7,92,Major,0,0,1,0,0,0,0,1,0.00423728813559322,0,3,25,39,172,368
2130,high,319,2009-02-17 00:00:00,SubTask,42,1,63,785,Major,1,3,1,0,0,0,0,1,0.00423728813559322,0,6,40,23,250,149
2131,high,316,2009-02-17 00:00:00,SubTask,25,1,63,785,Major,1,3,1,0,0,0,0,1,0.00423728813559322,0,7,41,83,46,204
2132,high,351,2009-02-18 00:00:00,Bug,423,0,2,30,Optional,7,2,1,6,4,1,1,1,0.30434782608695654,0,10,99,191,216,118
2133,Nondelay,0,2009-02-19 00:00:00,Task,6,0,34,17,Major,2,0,1,1,1,0,0,1,0.21669106881405564,0,1,96,162,256,328
2134,Nondelay,0,2009-02-20 00:00:00,Task,14,0,32,14,Major,3,0,1,2,0,0,0,1,0.21637426900584794,0,10,87,197,214,85
2135,medium,12,2009-02-20 00:00:00,Bug,27,0,40,100,Major,7,0,2,1,0,0,0,1,0,0,9,92,175,151,395
2136,Nondelay,0,2009-02-23 00:00:00,SubTask,27,1,7,75,Major,0,0,1,0,0,0,0,1,0.00392156862745098,0,6,38,166,43,186
2137,Nondelay,0,2009-02-23 00:00:00,SubTask,19,0,7,75,Major,0,0,1,0,0,0,0,1,0.00392156862745098,0,10,69,166,111,221
2138,Nondelay,0,2009-02-23 00:00:00,SubTask,19,0,7,75,Major,0,0,1,0,0,0,0,1,0.00392156862745098,0,6,38,166,43,186
2139,Nondelay,0,2009-02-23 00:00:00,SubTask,12,0,7,75,Major,0,0,1,0,0,0,0,1,0.00392156862745098,0,8,38,166,258,186
2140,Nondelay,0,2009-02-23 00:00:00,SubTask,19,1,7,75,Major,0,0,1,0,0,0,0,1,0.00392156862745098,0,3,25,182,172,368
2141,Nondelay,0,2009-02-23 00:00:00,SubTask,12,0,7,75,Major,0,0,1,0,0,0,0,1,0.00392156862745098,0,3,25,39,172,368
2142,Nondelay,0,2009-02-23 00:00:00,SubTask,12,0,7,75,Major,0,0,1,0,0,0,0,1,0.00392156862745098,0,7,41,83,46,204
2143,Nondelay,0,2009-02-23 00:00:00,SubTask,17,0,7,75,Major,0,0,1,0,0,0,0,1,0.00392156862745098,0,6,25,39,172,368
2144,Nondelay,0,2009-02-23 00:00:00,SubTask,17,0,7,75,Major,0,0,1,0,0,0,0,1,0.00392156862745098,0,8,46,125,293,149
2145,Nondelay,0,2009-02-23 00:00:00,SubTask,17,0,7,75,Major,0,0,1,0,0,0,0,1,0.00392156862745098,0,9,49,178,212,340
2146,Nondelay,0,2009-02-23 00:00:00,SubTask,12,0,7,75,Major,0,0,1,0,0,0,0,1,0.00392156862745098,0,8,68,194,273,378
2147,Nondelay,0,2009-02-23 00:00:00,SubTask,17,0,7,75,Major,0,0,1,0,0,0,0,1,0.00392156862745098,0,7,41,83,46,204
2148,high,316,2009-02-23 00:00:00,Task,25,1,64,799,Major,1,3,1,0,0,0,0,1,0.00392156862745098,0,7,88,189,50,345
2149,high,316,2009-02-23 00:00:00,SubTask,22,1,64,799,Major,1,3,1,0,0,0,0,1,0.00392156862745098,0,10,89,157,144,288
2150,high,316,2009-02-23 00:00:00,SubTask,22,1,64,799,Major,1,3,1,0,0,0,0,1,0.00392156862745098,0,3,71,157,172,368
2151,high,316,2009-02-23 00:00:00,SubTask,22,1,64,799,Major,1,3,1,0,0,0,0,1,0.00392156862745098,0,7,71,157,144,288
2152,high,316,2009-02-23 00:00:00,SubTask,21,1,64,799,Major,1,3,1,0,0,0,0,1,0.00392156862745098,0,3,25,39,172,368
2153,high,316,2009-02-23 00:00:00,SubTask,21,1,64,799,Major,1,3,1,0,0,0,0,1,0.00392156862745098,0,7,41,83,46,204
2154,high,316,2009-02-23 00:00:00,Task,21,1,64,799,Major,1,3,1,0,0,0,0,1,0.00392156862745098,0,3,88,189,50,184
2155,high,316,2009-02-23 00:00:00,SubTask,21,1,64,799,Major,1,3,1,0,0,0,0,1,0.00392156862745098,0,8,25,181,232,336
2156,high,316,2009-02-23 00:00:00,SubTask,21,1,64,799,Major,1,3,1,0,0,0,0,1,0.00392156862745098,0,5,89,141,36,203
2157,high,316,2009-02-23 00:00:00,SubTask,21,1,64,799,Major,1,3,1,0,0,0,0,1,0.00392156862745098,0,6,31,39,172,368
2158,high,316,2009-02-23 00:00:00,SubTask,21,1,64,799,Major,1,3,1,0,0,0,0,1,0.00392156862745098,0,6,31,13,92,281
2159,high,316,2009-02-23 00:00:00,SubTask,22,1,64,799,Major,1,3,1,0,0,0,0,1,0.00392156862745098,0,3,25,39,172,368
2160,high,316,2009-02-23 00:00:00,SubTask,21,1,64,799,Major,1,3,1,0,0,0,0,1,0.00392156862745098,0,7,41,83,46,204
2161,Nondelay,0,2009-02-23 00:00:00,SubTask,14,0,7,75,Major,0,0,1,0,0,0,0,1,0.00392156862745098,0,6,38,185,297,397
2162,high,340,2009-02-23 00:00:00,SubTask,12,1,64,799,Major,1,3,1,0,0,0,0,1,0.00392156862745098,0,6,58,69,110,394
2163,Nondelay,0,2009-02-23 00:00:00,SubTask,12,0,7,75,Major,0,0,1,0,0,0,0,1,0.00392156862745098,0,5,79,133,259,186
2164,Nondelay,0,2009-02-23 00:00:00,SubTask,12,0,7,75,Major,0,0,1,0,0,0,0,1,0.00392156862745098,0,6,47,63,95,231
2165,Nondelay,0,2009-02-23 00:00:00,SubTask,12,0,7,75,Major,0,0,1,0,0,0,0,1,0.00392156862745098,0,6,47,13,95,327
2166,Nondelay,0,2009-02-23 00:00:00,SubTask,12,0,7,75,Major,0,0,1,0,0,0,0,1,0.00392156862745098,0,6,47,13,95,327
2167,Nondelay,0,2009-02-23 00:00:00,SubTask,12,0,7,75,Major,0,0,1,0,0,0,0,1,0.00392156862745098,0,6,47,63,95,327
2168,Nondelay,0,2009-02-23 00:00:00,SubTask,12,0,7,75,Major,0,0,1,0,0,0,0,1,0.00392156862745098,0,10,36,195,110,151
2169,Nondelay,0,2009-02-23 00:00:00,SubTask,12,0,7,75,Major,0,0,1,0,0,0,0,1,0.00392156862745098,0,6,39,13,250,249
2170,Nondelay,0,2009-02-23 00:00:00,SubTask,12,0,7,75,Major,0,0,1,0,0,0,0,1,0.00392156862745098,0,6,31,13,92,281
2171,Nondelay,0,2009-02-23 00:00:00,SubTask,12,0,7,75,Major,0,0,1,0,0,0,0,1,0.00392156862745098,0,6,31,193,92,274
2172,Nondelay,0,2009-02-23 00:00:00,SubTask,12,0,7,75,Major,0,0,1,0,0,0,0,1,0.00392156862745098,0,3,25,39,172,368
2173,Nondelay,0,2009-02-23 00:00:00,SubTask,12,0,7,75,Major,0,0,1,0,0,0,0,1,0.00392156862745098,0,7,41,83,46,204
2174,high,316,2009-02-23 00:00:00,Task,21,1,64,799,Major,1,3,1,0,0,0,0,1,0.00392156862745098,0,8,88,189,50,345
2175,high,316,2009-02-23 00:00:00,SubTask,21,1,64,799,Major,1,3,1,0,0,0,0,1,0.00392156862745098,0,6,74,133,58,394
2176,high,316,2009-02-23 00:00:00,SubTask,21,1,64,799,Major,1,3,1,0,0,0,0,1,0.00392156862745098,0,6,89,93,286,62
2177,high,316,2009-02-23 00:00:00,SubTask,21,1,64,799,Major,1,3,1,0,0,0,0,1,0.00392156862745098,0,3,69,121,111,221
2178,high,316,2009-02-23 00:00:00,SubTask,21,1,64,799,Major,1,3,1,0,0,0,0,1,0.00392156862745098,0,6,47,63,95,231
2179,high,316,2009-02-23 00:00:00,SubTask,22,1,64,799,Major,1,3,1,0,0,0,0,1,0.00392156862745098,0,6,74,195,200,274
2180,high,316,2009-02-23 00:00:00,SubTask,21,1,64,799,Major,1,3,1,0,0,0,0,1,0.00392156862745098,0,6,47,63,95,327
2181,high,316,2009-02-23 00:00:00,SubTask,21,1,64,799,Major,1,3,1,0,0,0,0,1,0.00392156862745098,0,6,31,13,95,327
2182,high,316,2009-02-23 00:00:00,SubTask,21,1,64,799,Major,1,3,1,0,0,0,0,1,0.00392156862745098,0,6,31,63,95,327
2183,high,316,2009-02-23 00:00:00,SubTask,21,1,64,799,Major,2,3,1,0,0,0,0,1,0.00392156862745098,0,6,47,63,95,327
2184,high,316,2009-02-23 00:00:00,SubTask,21,1,64,799,Major,1,3,1,0,0,0,0,1,0.00392156862745098,0,10,36,195,110,151
2185,high,316,2009-02-23 00:00:00,SubTask,21,1,64,799,Major,2,3,1,0,0,0,0,1,0.00392156862745098,0,6,31,96,250,283
2186,high,316,2009-02-23 00:00:00,SubTask,21,1,64,799,Major,1,3,1,0,0,0,0,1,0.00392156862745098,0,3,25,39,172,368
2187,high,316,2009-02-23 00:00:00,SubTask,21,1,64,799,Major,1,3,1,0,0,0,0,1,0.00392156862745098,0,7,41,83,46,204
2188,high,316,2009-02-23 00:00:00,SubTask,21,1,64,799,Major,1,3,1,0,0,0,0,1,0.00392156862745098,0,3,25,195,192,299
2189,high,316,2009-02-23 00:00:00,Task,25,1,64,799,Major,1,3,1,0,0,0,0,1,0.00392156862745098,0,8,88,189,50,345
2190,high,316,2009-02-23 00:00:00,SubTask,21,1,64,799,Major,1,3,1,0,0,0,0,1,0.00392156862745098,0,6,58,69,110,394
2191,high,316,2009-02-23 00:00:00,SubTask,21,1,64,799,Major,1,3,1,0,0,0,0,1,0.00392156862745098,0,6,40,63,95,231
2192,high,316,2009-02-23 00:00:00,SubTask,21,1,64,799,Major,1,3,1,0,0,0,0,1,0.00392156862745098,0,6,31,156,250,378
2193,high,316,2009-02-23 00:00:00,SubTask,21,1,64,799,Major,1,3,1,0,0,0,0,1,0.00392156862745098,0,6,47,63,95,327
2194,high,316,2009-02-23 00:00:00,SubTask,21,1,64,799,Major,1,3,1,0,0,0,0,1,0.00392156862745098,0,6,31,13,95,327
2195,high,316,2009-02-23 00:00:00,SubTask,21,1,64,799,Major,2,3,1,0,0,0,0,1,0.00392156862745098,0,6,58,181,111,153
