issuekey,title,description,storypoint
DM-5009,"mysqlproxy fails to build due to system-supplied lua","Building {{mysqlproxy}} on my system fails as follows:    {code}  [2016-02-03T05:19:38.375065Z] libtool: compile:  cc -DHAVE_CONFIG_H -I. -I.. -I/Users/jds/Projects/Astronomy/LSST/lsstsw/stack/DarwinX86/mariadb/10.1.10/include/mysql -I/Users/jds/Projects/Astronomy/LSST/lsstsw/stack/DarwinX86/mariadb/10.1.10/include/mysql/.. -I/opt/local/include/glib-2.0 -I/opt/local/lib/glib-2.0/include -I/opt/local/include -I/Users/jds/Projects/Astronomy/LSST/lsstsw/stack/DarwinX86/lua/5.1.4.lsst1/include -D_REENTRANT -I/opt/local/include/glib-2.0 -I/opt/local/lib/glib-2.0/include -I/opt/local/include -D_REENTRANT -I/opt/local/include/glib-2.0 -I/opt/local/lib/glib-2.0/include -I/opt/local/include -DPLUGINDIR=\""/Users/jds/Projects/Astronomy/LSST/lsstsw/stack/DarwinX86/mysqlproxy/0.8.5+2/lib/mysql-proxy/plugins\"" -DEXEC_PREFIX=\""/Users/jds/Projects/Astronomy/LSST/lsstsw/stack/DarwinX86/mysqlproxy/0.8.5+2\"" -I/Users/jds/Projects/Astronomy/LSST/lsstsw/stack/DarwinX86/libevent/2.0.16.lsst2/include -g -O2 -MT libmysql_chassis_la-chassis-plugin.lo -MD -MP -MF .deps/libmysql_chassis_la-chassis-plugin.Tpo -c chassis-plugin.c  -fno-common -DPIC -o .libs/libmysql_chassis_la-chassis-plugin.o    ...    [2016-02-03T05:19:38.446373Z] lua-load-factory.c:122:59: error: too few arguments to function call, expected 5, have 4  [2016-02-03T05:19:38.446442Z]         return lua_load(L, loadstring_factory_reader, &factory, s);  [2016-02-03T05:19:38.446505Z]                ~~~~~~~~                                          ^  [2016-02-03T05:19:38.446554Z] /opt/local/include/lua.h:280:1: note: 'lua_load' declared here  [2016-02-03T05:19:38.446605Z] LUA_API int   (lua_load) (lua_State *L, lua_Reader reader, void *dt,  [2016-02-03T05:19:38.446614Z] ^  [2016-02-03T05:19:38.446664Z] /opt/local/include/luaconf.h:242:18: note: expanded from macro 'LUA_API'  [2016-02-03T05:19:38.446690Z] #define LUA_API         extern  [2016-02-03T05:19:38.446712Z]                         ^  [2016-02-03T05:19:38.447470Z] lua-load-factory.c:146:65: error: too few arguments to function call, expected 5, have 4  [2016-02-03T05:19:38.447537Z]         ret = lua_load(L, loadstring_factory_reader, &factory, filename);  [2016-02-03T05:19:38.447593Z]               ~~~~~~~~                                                 ^  [2016-02-03T05:19:38.447932Z] /opt/local/include/lua.h:280:1: note: 'lua_load' declared here  [2016-02-03T05:19:38.447992Z] LUA_API int   (lua_load) (lua_State *L, lua_Reader reader, void *dt,  [2016-02-03T05:19:38.448002Z] ^  [2016-02-03T05:19:38.448051Z] /opt/local/include/luaconf.h:242:18: note: expanded from macro 'LUA_API'  [2016-02-03T05:19:38.448074Z] #define LUA_API         extern  [2016-02-03T05:19:38.448092Z]                         ^  [2016-02-03T05:19:38.448387Z] 2 errors generated.  [2016-02-03T05:19:38.452084Z] make[3]: *** [libmysql_chassis_la-lua-load-factory.lo] Error 1  [2016-02-03T05:19:38.452134Z] make[3]: *** Waiting for unfinished jobs....  {code}    Note that I have a system-supplied lua 5.3.1 in {{/opt/local}}, which is taking precedence over the LSST-supplied lua 5.1.4.lsst1, even though the latter is set up. Clearly, it shouldn't. This newer lua has a different API, and hence the breakage.",NULL
DM-501,"Think about how we handle calibration products","We currently specify a calibration directory and choose calib products by date.  This isn't flexible enough (e.g. I want to try a new flat but the old biases are OK --- I shouldn't need to build a link farm)",NULL
DM-5016,"No way to ask Jenkins CI to build all top level products","When upgrading third party packages or packages very low in the stack, it is sometimes useful to run a Jenkins CI run on all known top level packages. This is much more robust than requiring someone to remember all the relevant packages (and will be made worse if we start to add {{obs_}} packages as discrete top level packages as in DM-3790). It was initially thought that this would happen if no products were specified at all (Buildbot must be doing something like this) but this does not currently work with the Jenkins implementation (Products gets the value {{-skip_docs}}).",NULL
DM-5017,"Make validate_drp examples/runDecamTest.sh take ","On my Mac examples/runDecamTest.sh master took an hour. It would be very helpful if it was much faster.",NULL
DM-5020,"Update ci_hsc and testdata_subaru to use both .gitconfig and .lfsconfig","[SQuaRE suggests|http://developer.lsst.io/en/latest/tools/git_lfs.html#creating-a-new-git-lfs-enabled-repository] that Git LFS repositories should provide both {{.gitconfig}} and {{.lfsconfig}} files with identical contents. Please make it so.",NULL
DM-5021,"Stack in lsst-dev:/lsst/stack is broken","Viz:  {code}  [swinbank@lsst-dev ~]$ source /lsst/stack/loadLSST.sh  [swinbank@lsst-dev ~]$ setup -t b1894 lsst_apps  [swinbank@lsst-dev ~]$ eups list -s lsst_apps  python    11.0+98       b1894 setup  [swinbank@lsst-dev ~]$ python -c'import lsst.utils'  RuntimeError: module compiled against API version a but this version of numpy is 9  Traceback (most recent call last):    File ""<string>"", line 1, in <module>    File ""/home/lsstsw/stack/Linux64/utils/2015_10.0-3-g530cd83+11/python/lsst/utils/__init__.py"", line 23, in <module>      from utilsLib import *    File ""/home/lsstsw/stack/Linux64/utils/2015_10.0-3-g530cd83+11/python/lsst/utils/utilsLib.py"", line 34, in <module>      _utilsLib = swig_import_helper()    File ""/home/lsstsw/stack/Linux64/utils/2015_10.0-3-g530cd83+11/python/lsst/utils/utilsLib.py"", line 30, in swig_import_helper      _mod = imp.load_module('_utilsLib', fp, pathname, description)  ImportError: numpy.core.multiarray failed to import  {code}    ({{b1894}} being the latest weekly at time of writing).",NULL
DM-5031,"Enable external code contributions ","We need to switch existing code to a more permissive license (MIT or Apache) as we   want to accept patches from the community only under more permissive licenses.      We should develop a policy explaining to people who’d like to contribute exactly what   to do and what are boundary conditions.     ",NULL
DM-5032,"Please add an elliptical Gaussian PSF","It would be very helpful to have an elliptical Guassian PSF available. One place I would use it is in {{InsertGaussianPsfTask}}, to insert an elliptical Gaussian PSF model at the beginning of each iteration of detect/measure/fit PSF in CharacterizeImageTask.    Two things to consider:  - Does it make sense to modify {{lsst::meas::algorithms::SingleGaussianPsf}} to be elliptical (e.g. add another constructor), rather than adding a new class?  - Do we want an elliptical double Gaussian PSF? I have no immediate need, but it does seem a logical thing to have. Again, if one is wanted, would it make more sense to provide a new class or expand {{DoubleGaussianPsf}}?",NULL
DM-5044,"Please add getDimensions method to Psf","At the moment it appears that the only way to obtain the dimensions of a PSF is to call psf.computeImage().getDimensions(). I would like a more direct method that doesn't require creating the image, such as psf.getDimensions()",NULL
DM-5045,"LSST Emacs config repo not found","The Confluence page mentions an Emacs configuration repo for use by lsst devs: https://confluence.lsstcorp.org/display/LDMDG/Emacs+Support+for+LSST+Development    The repo link, git://git.lsstcorp.org/LSST/DMS/devenv/build.git, does not resolve.    Does this repo still exist somewhere? Is it relevant? Should be document/suggest Emacs configuration in some other way?",NULL
DM-5046,"system prereq ""preflight"" check script","It would be useful to provide a ""preflight"" sanity check script for end users that verifies (the extent that is reasonably possible) that their system has all of the necessary stack prerequisites.",NULL
DM-5047,"newinstall.sh should allow Python 3 to be used","{{newinstall.sh}} needs to be able to generate a system configured to use Python 3. This may require some special conda environment selection and other subtleties.",NULL
DM-5048,"lsstsw should allow Python 3 to be used","{{lsstsw}} needs to be able to use python 3.    It may be that DM-3129 leads to this by default.",NULL
DM-5051,"Prevent force pushing to master","Prevent force-push to master for lsst repos using protective branches. See RFC-121 for full details",NULL
DM-5060,"Create an overview/flowchart doc of DM communication platforms","I see this as being an overview of what methods DM uses to communicate, and what method should be chosen for any circumstance.    See the page https://confluence.lsstcorp.org/display/DM/Communication+and+Links in the DM Confluence space",NULL
DM-5061,"Provide documentation on EUPS for LSST Developers","Following DM-5013, it was requested to provide introductory documentation on EUPS for LSST developers.",NULL
DM-5062,"Write introduction to documentation writing","This will be a page in http://developer.lsst.io to provide an overview of DM’s documentation needs. The page will start to compile links to resources on technical writing, notes on DM's English style, a ‘this-not-that’ table of usage.",NULL
DM-5063,"Page with links to DM documents and code resources for Developer Guide","Add a page to the Getting Started section of developer.lsst.io that lists important DM documents, websites, and where to find code.",NULL
DM-5064,"Port Orchestration page from DM Confluence to developer.lsst.io","Port https://confluence.lsstcorp.org/display/DM/Orchestration",NULL
DM-5065,"Port ‘Getting started with stack development’ page from DM’s Confluence","Original URL is https://confluence.lsstcorp.org/display/DM/Getting+started+with+stack+development    This page might be appropriate for the Science Pipelines documentation.",NULL
DM-5066,"Port Doxygen Tips and Tricks from DM Confluence","Original URL is https://confluence.lsstcorp.org/pages/viewpage.action?pageId=11108550    This page should be ported into the “Writing Docs” section of developer.lsst.io",NULL
DM-5067,"Port ‘How to document a task’ from DM Confluence","Original URL is https://confluence.lsstcorp.org/display/DM/How+to+document+a+Task    This page may be most appropriate for the LSST Science Pipelines documentation.",NULL
DM-5076,"Meeting with AMD","Met with AMD about future server roadmap",NULL
DM-5081,"Add mask plane to indicate no brighter fatter correction around edges ","The brighter fatter correction convolves the image with a kernel to do the correction.  In the border region of the image where the convolution is not valid there is no correction applied.  We need to add a bit in the mask plane to indicate this.",NULL
DM-5082,"Implement code to generate kernel for brighter fatter correction.","The code to generate the kernel used to correct for the brighter fatter effect was written by Will Coulton, a grad student at Princeton.  It was never implemented on the HSC side although we used the output to apply the correction.  We need this code in LSST in order to generate kernels for cameras other than HSC.  I have attached Will's code that he used for HSC.",NULL
DM-5083,"Please add ""force rebuild"" option to lsstsw rebuild command","One difficulty in developers using lsstsw is that we cannot force a rebuild. One of the great strengths of lsstsw for developers is being able to build the code in a set of repos on a particular tag; in this situation it is often more useful to the developers to have the code in the cloned repos rebuilt than have the code installed in the stack. But that can go terribly awry if one builds things in the wrong order, leaving a host of unbuilt git clones. For instance last night I did the following:  - rebuild a ticket  - rebuild master  at that point my git clones were at master, when I wanted them on the ticket, and there was nothing I could think to do about it except start with a fresh stack (which is a major headache due to all the packages missing from lsstsw). I am still digging out of the mess.    Of course forced rebuild is useful for other situations, as well, such as confirming that we can build the stack. Some packages have intermittent build errors and doing an occasional fresh build is often the only way to catch those.",NULL
DM-5087,"Runtime numpy warnings now appearing","I am seeing a number of {{RuntimeWarnings}} coming out of tests. They have the form:  {code}  RuntimeWarning: invalid value encountered in less  RuntimeWarning: invalid value encountered in greater  RuntimeWarning: invalid value encountered in true_divide  {code}  [~jbosch] speculates that these are coming from {{numpy}} 1.10 when {{NaN}} values are encountered. The warning should probably just be disabled.    Full details:  {code}  ip_diffim/tests/.tests/ImagePsfMatch.py:ip_diffim/python/lsst/ip/diffim/diffimTools.py:73: RuntimeWarning: invalid value encountered in less  ip_diffim/tests/.tests/ImagePsfMatch.py:ip_diffim/python/lsst/ip/diffim/diffimTools.py:73: RuntimeWarning: invalid value encountered in greater  ip_diffim/tests/.tests/SnapPsfMatch.py:ip_diffim/python/lsst/ip/diffim/diffimTools.py:73: RuntimeWarning: invalid value encountered in less  ip_diffim/tests/.tests/SnapPsfMatch.py:ip_diffim/python/lsst/ip/diffim/diffimTools.py:73: RuntimeWarning: invalid value encountered in greater  meas_algorithms/tests/.tests/testPsfDetermination.py:meas_algorithms/python/lsst/meas/algorithms/objectSizeStarSelector.py:156: RuntimeWarning: invalid value encountered in less  meas_deblender/tests/.tests/testInclude.py:miniconda/lib/python2.7/site-packages/numpy/core/_methods.py:70: RuntimeWarning: invalid value encountered in true_divide  meas_extensions_psfex/tests/.tests/testPsfexPsf.py:meas_algorithms/2016_01.0+efcb378250/python/lsst/meas/algorithms/objectSizeStarSelector.py:156: RuntimeWarning: invalid value encountered in less  pipe_tasks/tests/.tests/testCoadds.py:miniconda/lib/python2.7/site-packages/numpy/core/_methods.py:70: RuntimeWarning: invalid value encountered in true_divide  pipe_tasks/tests/.tests/testProcessCcd.py:miniconda/lib/python2.7/site-packages/numpy/core/_methods.py:70: RuntimeWarning: invalid value encountered in true_divide  pipe_tasks/tests/.tests/testTransform.py:miniconda/lib/python2.7/site-packages/numpy/core/_methods.py:70: RuntimeWarning: invalid value encountered in true_divide  pipe_tasks/tests/.tests/ticket-2155.pyminiconda/lib/python2.7/site-packages/numpy/core/_methods.py:70: RuntimeWarning: invalid value encountered in true_divide  sims_catUtils/tests/.tests/testObservationMetaDataGenerator.py:......sims_utils/2.1.0-2-gcea7c0b+68e7d4995d/python/lsst/sims/utils/WcsUtils.py:190: RuntimeWarning: invalid value encountered in arccos  {code}    ",NULL
DM-5093,"Fix proto unit tests compilation","Unit tests for proto are not being built or run after related files have changed. ",NULL
DM-5108,"meas_modelfit testMixture test fails on anaconda 2.5","I recently upgraded my Anaconda to version 2.5 on Mac OS X El Capitan. Rebuilding {{lsst_apps}} triggers a new test failure in {{meas_modelfit}}:  {code}  F.....  ======================================================================  FAIL: testDerivatives (__main__.MixtureTestCase)  ----------------------------------------------------------------------  Traceback (most recent call last):    File ""tests/testMixture.py"", line 172, in testDerivatives      doTest(g, x)    File ""tests/testMixture.py"", line 168, in doTest      self.assertClose(analyticGradient, numericGradient, rtol=1E-6)    File ""/Users/timj/work/lsstsw/stack/DarwinX86/utils/2016_01.0+0b596edbb3/python/lsst/utils/tests.py"", line 368, in assertClose      testCase.assertFalse(failed, msg=""\n"".join(msg))  AssertionError: 1/3 elements differ with rtol=1e-06, atol=2.22044604925e-16  -7.41146749152e-07 != -7.41145697331e-07 (diff=1.05182109542e-12/7.41146749152e-07=1.41918060981e-06)  {code}    Switching to the previous anaconda (2.4 I think) the numbers above are:  {code}  -7.41146749152e-07 != -7.41146239432e-07 (diff=5.0971982368e-13/7.41146749152e-07=6.87744801233e-07)  {code}    The following patch fixes it:  {code:diff}  diff --git a/tests/testMixture.py b/tests/testMixture.py  index a070748..804495e 100755  --- a/tests/testMixture.py  +++ b/tests/testMixture.py  @@ -165,7 +165,7 @@ class MixtureTestCase(lsst.utils.tests.TestCase):               analyticGradient = numpy.zeros(n, dtype=float)               analyticHessian = numpy.zeros((n,n), dtype=float)               mixture.evaluateDerivatives(point, analyticGradient, analyticHessian)  -            self.assertClose(analyticGradient, numericGradient, rtol=1E-6)  +            self.assertClose(analyticGradient, numericGradient, rtol=1.5E-6)               self.assertClose(analyticHessian, numericHessian, rtol=1E-6)              for x in numpy.random.randn(10, g.getDimension()):  {code}  but I have no idea how reasonable that is. It is obviously disconcerting that updating the numerical library can change our tests again.",NULL
DM-5123,"develop strategy for handling environments with Intel's MKL library","Per discussion with [~tjenness] and a bit of symbol table inspection, the root cause of the issue observed in DM-5105 is likely due to the Intel MKL library duplicating symbols which are present in fftw, blas, etc..  Eg.,    https://software.intel.com/en-us/node/522277    After discussion with CA sales, it has been clarified that the new mkl conda packages are under different terms than the previous MKL Optimized ""add-ons"".      http://docs.continuum.io/anaconda/eula    The new license is permissive and allows redistribution.  It is reasonable to assume that MKL will be present on more LSST enduser's  systems in the future and we need a strategy for managing linking to prevent symbol conflicts.  A few possibilities are:    * remove fftw, openblas, etc. from the stack and link solely with MKL (unknown if it is a 100% replacement and this would tie us to the conda package with the permissive eula)  * officially declare MKL as unsupported   * create library stubs (ie., symlinks) so that {{-lfftw}}/etc. will continue to work and re-plumb how EUPS handles optional dependencies so we can switch between openblas/fftw and MKL  * modify our scons probing logic to be able to select between the various library options and re-plumb EUPS optional dependency handling    ",NULL
DM-5126,"newinstall.sh should directly install miniconda","Instead of using the miniconda2}} EUPS product.  {{newinstall.sh}} should directly install the conda env similar to {{lsstsw/bin/deploy}}.",NULL
DM-5134,"Please document ""appropriate teams""","According to the [Developer Guide|http://developer.lsst.io/en/latest/build-ci/new_package.html], when new packages are added to the build ""access must be granted to the appropriate teams"". It turns out this is important not just for access control but also because it relates the to tagging and release process, so it really does matter.    However, at time of writing we have [nine teams|https://github.com/orgs/lsst/teams] defined, and no obvious guide to what they're for or which are ""appropriate"" for what (we might guess that ""Data Management"" was a good team to add packages to, but ... who really knows?).    Please update the documentation so it's clear where new packages should be added.",NULL
DM-5141,"source loadLSST.csh gives error if DYLD_LIBRARY_PATH is not set","New installation (as of 2/12 -- all the way from newinstall.sh, so it grabs the new eups 2.0.1)  Error is:   {code}  [ewok:~/lsst] lynnej% source loadLSST.csh  DYLD_LIBRARY_PATH: Undefined variable.  setup: Command not found.  {code}  This is new for me. (note that I do not have a DYLD_LIBRARY_PATH variable set before doing loadLSST.csh)  If I do the following:  {code}  [ewok:~/lsst] lynnej% setenv DYLD_LIBRARY_PATH   [ewok:~/lsst] lynnej% source loadLSST.csh  {code}  ",NULL
DM-5146,"generate daf_persistence Policy files need to be formatted for readability","right now the Policies get written as yaml all just dumped out in a line. The dumper need to format files for readability.",NULL
DM-5149,"w_2016_07 ""newinstall.sh"" nebula images & docker containers","Plumbing and/or documentation additions necessary for another SQRE member to use {{packer-newinstall}} to test the {{w_2016_07}} weekly tag for this week and to build the binary products. ",NULL
DM-515,"Please add comment pop-up in workflow change to Done","Like DM-440, but we should also have a comment box when we move to Done, as that's when we often record how we've responded to trivial review comments.",NULL
DM-5157,"lsstsw bin/deploy fails trying to install ""cairo""","lsstsw bin/deploy fails on my OS X El Capitan system as follows, using master, commit d623a4e:  {code}  localhost$ bin/deploy  ::: Deploying Miniconda 3.19.0 for MacOSX-x86_64  ######################################################################## 100.0%  PREFIX=/Users/rowen/UW/LSST/testlsstsw/miniconda  installing: _cache-0.0-py27_x0 ...  installing: python-2.7.11-0 ...  installing: conda-env-2.4.5-py27_0 ...  installing: openssl-1.0.2d-0 ...  installing: pycosat-0.6.1-py27_0 ...  installing: pyyaml-3.11-py27_1 ...  installing: readline-6.2-2 ...  installing: requests-2.9.0-py27_0 ...  installing: sqlite-3.8.4.1-1 ...  installing: tk-8.5.18-0 ...  installing: yaml-0.1.6-0 ...  installing: zlib-1.2.8-0 ...  installing: conda-3.19.0-py27_0 ...  installing: pycrypto-2.6.1-py27_0 ...  installing: pip-7.1.2-py27_0 ...  installing: wheel-0.26.0-py27_1 ...  installing: setuptools-18.8.1-py27_0 ...  Python 2.7.11 :: Continuum Analytics, Inc.  creating default environment...  installation finished.  Fetching package metadata: ....  Error: No packages found in current osx-64 channels matching: cairo 1.12.18 6     You can search for this package on anaconda.org with         anaconda search -t conda cairo 1.12.18 6     You may need to install the anaconda-client command line client with         conda install anaconda-client  localhost$   {code}",NULL
DM-5158,"dtype argument ignored by GroupView methods","{{GroupView.aggregate}} and {{GroupView.apply}} both accept an argument {{dtype}} which is ignored. The fix is trivial.",NULL
DM-5159,"Please use angle and Coord where possible","validate_drp would be easier to follow and safer if it took advantage of lsst.afw.geom.Angle and lsst.afw.coord.IcrsCoord. For instance {{averageRaDecFromCat}} could return an IcrsCoord and positionRms could use coord1.angularSeparation(coord2) and handle wraparound and other effects simply and safely.",NULL
DM-5168,"newinstall python version checking seems wrong (to me)","In https://github.com/lsst/lsst/pull/19 the version check for Python was changed such that it switched from using the python from the path to the python set in the {{$PYTHON}} variable. I don't think this is the right thing to do because when the stack is built or run the python that is used will be the python in the PATH and not a {{$PYTHON}} python. Am I wrong? {{sconsUtils}} is definitely using {{python}} to run the tests and is not trying to read an environment variable. This means that any version checking we do must be checking the default path python.",NULL
DM-5170,"mariadbclient libssl linking problems on Linux","I have a build failure in daf_persistence due to mariadbclient not linking to libssl/libcrypto on a linux machine. Can we make the ssloptions fix for OSX apply generically, or would that break something else?    Here's the daf_persistence error that I received:  {code}  daf_persistence: 2016_01.0-1-gf47bb69 ERROR (33 sec).  *** error building product daf_persistence.  *** exit code = 2  *** log is in /astro/apps6/opt/lsstStacks/lsstsw/build/daf_persistence/_build.log  *** last few lines:  :::::  [2016-02-17T23:03:47.312613Z] /astro/apps6/opt/lsstStacks/lsstsw/stack/Linux64/mariadbclient/10.1.11/lib/libmysqlclient_r.so: undefined reference to `SSL_CTX_ctrl'  :::::  [2016-02-17T23:03:47.312663Z] /astro/apps6/opt/lsstStacks/lsstsw/stack/Linux64/mariadbclient/10.1.11/lib/libmysqlclient_r.so: undefined reference to `ERR_get_error'  :::::  [2016-02-17T23:03:47.312765Z] /astro/apps6/opt/lsstStacks/lsstsw/stack/Linux64/mariadbclient/10.1.11/lib/libmysqlclient_r.so: undefined reference to `SSL_new'  :::::  [2016-02-17T23:03:47.312815Z] collect2: error: ld returned 1 exit status  :::::  [2016-02-17T23:03:47.312834Z] scons: *** [tests/DbStorage_1] Error 1  :::::  [2016-02-17T23:03:47.735155Z] /astro/apps6/opt/lsstStacks/lsstsw/miniconda/lib/python2.7/config/libpython2.7.a(posixmodule.o): In function `posix_tmpnam':  :::::  [2016-02-17T23:03:47.735289Z] -------src-dir-------/Python-2.7.11/./Modules/posixmodule.c:7631: warning: the use of `tmpnam_r' is dangerous, better use `mkstemp'  :::::  [2016-02-17T23:03:47.735345Z] /astro/apps6/opt/lsstStacks/lsstsw/miniconda/lib/python2.7/config/libpython2.7.a(posixmodule.o): In function `posix_tempnam':  :::::  [2016-02-17T23:03:47.735400Z] -------src-dir-------/Python-2.7.11/./Modules/posixmodule.c:7578: warning: the use of `tempnam' is dangerous, better use `mkstemp'  :::::  [2016-02-17T23:03:47.764830Z] scons: building terminated because of errors.  {code}    Here's what my mariadb lib linkage looks like, with the missing libs:    {quote}[16:32:53 parejkoj@magneto: /astro/apps6/opt/lsstStacks/lsstsw/stack/Linux64/mariadbclient/10.1.11/lib]  $ ldd libmysqlclient.so.18.0.0  	linux-vdso.so.1 =>  (0x00007ffdb63b4000)  	libpthread.so.0 => /lib64/libpthread.so.0 (0x00007f088ab10000)  	libz.so.1 => /lib64/libz.so.1 (0x00007f088a8f9000)  	libssl.so.1.0.0 => not found  	libcrypto.so.1.0.0 => not found  	libdl.so.2 => /lib64/libdl.so.2 (0x00007f088a6f4000)  	librt.so.1 => /lib64/librt.so.1 (0x00007f088a4ec000)  	libstdc++.so.6 => /usr/lib64/libstdc++.so.6 (0x00007f088a1e6000)  	libm.so.6 => /lib64/libm.so.6 (0x00007f0889f61000)  	libgcc_s.so.1 => /lib64/libgcc_s.so.1 (0x00007f0889d4b000)  	libc.so.6 => /lib64/libc.so.6 (0x00007f08899b7000)  	/lib64/ld-linux-x86-64.so.2 (0x00007f088b2af000){quote}",NULL
DM-5172,"W16/X16/F16 SUIT communication with Kevin","To record the changes made to W16 and S16 epics and stories.    2/17/2016  Moved the following epics to F16:        DM-3594,  DM-3604,     2/18/2016  Moved the following epics to X16:       DM-3625 DM-3647    2/18/2016  Moved the following stories to F16:      DM-2783,     2/17/2016  Moved the following stories to F16 (nov. 2016)       DM-3643",NULL
DM-5176,"Running runQuery.py for a long time causes mysql-proxy to crash","mysql-proxy crashes for unknow reason:    {code:bash}  qserv@ccqserv125:~$ ps x     PID TTY      STAT   TIME COMMAND       1 ?        Ss     0:00 /bin/sh -c /qserv/scripts/start.sh      16 ?        S      0:00 /bin/sh /qserv/scripts/start.sh     266 ?        S      8:11 tail -F /qserv/run/var/log/mysqld.log /qserv/run/var/log/xrootd-console.log /qserv/run/var/log/worker/xrootd.log /qserv/run/var/lo    1117 ?        Ss     0:00 bash   14848 ?        S      0:00 /bin/sh /qserv/stack/Linux64/mariadb/10.1.11/bin/mysqld_safe --defaults-file=/qserv/run/etc/my.cnf --datadir=/qserv/data/mysql --p   14965 ?        Sl     5:52 /qserv/stack/Linux64/mariadb/10.1.11/bin/mysqld --defaults-file=/qserv/run/etc/my.cnf --basedir=/qserv/stack/Linux64/mariadb/10.1.   15018 ?        Sl     0:07 /qserv/stack/Linux64/xrootd/2015_11.0/bin/xrootd -c /qserv/run/etc/lsp.cf -l /qserv/run/var/log/xrootd.log -n worker -I v4   15054 ?        Sl     0:08 /qserv/stack/Linux64/xrootd/2015_11.0/bin/cmsd -c /qserv/run/etc/lsp.cf -l /qserv/run/var/log/cmsd.log -n worker -I v4   15152 ?        S      0:33 python /qserv/stack/Linux64/qserv/2016_01-10-gebc3522/bin/watcher.py -c /qserv/run/etc/qserv-watcher.cnf -v   15182 ?        S      0:05 python /qserv/stack/Linux64/qserv/2016_01-10-gebc3522/bin/qservWmgr.py -c /qserv/run/etc/qserv-wmgr.cnf -v   22132 ?        R+     0:00 ps x  {code}    Here's the proxy log:  {code:bash}  2016-02-18 00:28:28: (critical) plugin proxy 0.8.5 started  2016-02-18 00:28:28: (debug) max open file-descriptors = 1048576  2016-02-18 00:28:28: (message) proxy listening on port :4040  2016-02-18 00:28:28: (message) added read/write backend: 127.0.0.1:13306  2016-02-18 00:29:03: (debug) [network-mysqld.c:1134]: error on server connection (fd: 130 event: 2). closing client connection.  2016-02-18 00:32:17: (debug) proxy-plugin.c:229: connecting to 127.0.0.1:13306 timed out after 2.00 seconds. Trying another backend.  2016-02-18 00:32:17: (critical) proxy-plugin.c.1865: Cannot connect, all backends are down.  2016-02-18 00:32:17: (debug) last message repeated 2 times  2016-02-18 00:32:17: (debug) [network-mysqld.c:1134]: error on a connection (fd: -1 event: 0). closing client connection.  2016-02-18 05:48:05: (debug) last message repeated 23 times  2016-02-18 05:48:05: (debug) [network-mysqld.c:1134]: error on a connection (fd: -1 event: 0). closing client connection.  2016-02-18 07:29:58: (debug) last message repeated 1 times  2016-02-18 07:29:58: (debug) [network-mysqld.c:1134]: error on a connection (fd: -1 event: 0). closing client connection.  2016-02-18 08:28:44: (debug) last message repeated 1 times  2016-02-18 08:28:44: (debug) [network-mysqld.c:1134]: error on a connection (fd: -1 event: 0). closing client connection.  2016-02-18 08:31:27: (debug) last message repeated 1 times  2016-02-18 08:31:27: (debug) [network-mysqld.c:1134]: error on server connection (fd: 396 event: 1). closing client connection.  2016-02-18 08:31:27: (debug) [network-mysqld.c:1134]: error on server connection (fd: 380 event: 1). closing client connection.  2016-02-18 08:31:27: (debug) [network-mysqld.c:1134]: error on server connection (fd: 374 event: 1). closing client connection.  {code}",NULL
DM-5177,"error in command setup command line in","There's a mistake on the page:    http://developer.lsst.io/en/latest/services/lsst-dev.html#load-the-lsst-environment    The line:   ""source ~lsstsw/eups/bin/setups.sh   # bash users""    should be    ""source ~lsstsw/eups/current/bin/setups.sh   # bash users""",NULL
DM-5180,"fix vagrant-nebula & sqr-002 vagrant doc issues","The vagrant provider needs to be specified and vagrant 1.8.x has been released since the documentation was written.  This breaks the openstack provider.  The fix is trivial but we need to publish a patched version for end-users.",NULL
DM-5183,"patch eigen to fix UF_long in prep for meas_simastrom merge","Our current version of eigen (3.2.5) is incompatible with recent versions of SuiteSparse due to a change from UF_long to suitesparse_long. This was fixed in eigen 3.3-beta1, but is a 3-line patch.    I'm going to add the patch to our eigen product, so we won't have to run the 3.3 beta (which may break other things).",NULL
DM-5184,"Issue with patches section of third-party packages developer doc","[~Parejkoj] reports:    {quote}The ""patches"" section of the third party packages page is problematic:  http://developer.lsst.io/en/latest/build-ci/third_party.html#the-patches-directory  Since the files themselves aren't checked in to git, but rather the tarballs, the git command listed there won't work.  {quote}",NULL
DM-5195,".gitignore doc/xml directories in all Stack packages","Now that XML is being generated by doxygen (DM-4900) we need to prevent developers from accidentally committing the generated XML. This ticket will systematically go through all stack packages and add `doc/xml/` to .gitignore files.",NULL
DM-5199,"Fail early if the compiler does not support -std=c++11","In DM-1361 {{sconsUtils}} was modified to insist on support C\+\+ 11 features. The tests turned out to be too permissive as some GCC compilers that support {{-std=c\+\+0x}} understand some C\+\+ 11 features but not all of them. The proposal is simply to remove the {{-std=c\+\+0x}} option and fail if the compiler does not support {{-std=c\+\+11}}.",NULL
