#,impact,delaydays,openeddate,type,discussion,repetition,perofdelay,workload,priority,no_comment,no_priority_change,no_fixversion,no_fixversion_change,no_issuelink,no_blocking,no_blockedby,no_affectversion,reporterrep,no_des_change,topic_10,topic_100,topic_200,topic_300,topic_400
1955,Nondelay,0,2009-02-17 00:00:00,Suggestion,56,0,0,0,,0,1,1,0,0,0,0,1,0.46153846153846156,0,9,100,142,192,329
1956,Nondelay,0,2009-02-17 00:00:00,Bug,0,0,0,1,Minor,2,0,1,2,0,0,0,1,0.42857142857142855,0,10,87,182,265,114
1957,Nondelay,0,2009-02-18 00:00:00,Bug,4,0,0,9,Major,7,0,1,2,0,0,0,1,0.375,0,8,26,155,190,334
1958,Nondelay,0,2009-02-19 00:00:00,Suggestion,378,0,0,0,,0,1,1,1,2,0,0,0,0.42857142857142855,0,8,76,186,285,389
1959,low,2,2009-02-19 00:00:00,SubTask,91,0,5,5,Major,1,0,3,2,0,0,0,0,0,0,5,77,162,245,106
1960,Nondelay,0,2009-02-19 00:00:00,Bug,0,0,0,2,Major,2,0,1,1,1,0,0,1,0,0,7,64,194,186,263
1961,Nondelay,0,2009-02-22 00:00:00,Bug,5,0,0,3,Critical,5,1,2,2,5,0,0,1,0,0,10,64,171,163,387
1962,medium,33,2009-02-23 00:00:00,Suggestion,98,3,0,1,,10,1,1,6,1,0,0,1,0.43859649122807015,1,5,95,183,175,184
1963,Nondelay,0,2009-02-23 00:00:00,Bug,2,0,0,13,Minor,2,0,1,1,0,0,0,1,0,0,6,97,173,140,280
1964,medium,16,2009-02-23 00:00:00,Bug,57,0,0,1,Major,1,0,1,1,0,0,0,1,0,0,9,81,168,106,170
1965,Nondelay,0,2009-02-24 00:00:00,Suggestion,0,0,0,3,,0,2,1,0,0,0,0,0,0.6,0,9,49,176,167,161
1966,medium,22,2009-02-24 00:00:00,Suggestion,123,0,0,150,,0,1,1,2,0,0,0,0,0,0,7,76,139,189,226
1967,Nondelay,0,2009-02-24 00:00:00,Bug,16,0,0,9,Major,3,0,2,1,0,0,0,1,0.4418604651162791,1,8,68,66,285,379
1968,Nondelay,0,2009-02-24 00:00:00,SubTask,80,0,0,0,Major,2,0,3,2,0,0,0,1,0,1,2,66,196,268,352
1969,Nondelay,0,2009-02-25 00:00:00,Bug,1,0,0,0,Major,0,0,1,0,0,0,0,1,0.1111111111111111,0,7,51,98,277,248
1970,Nondelay,0,2009-02-25 00:00:00,Suggestion,87,0,0,0,,1,1,1,1,1,0,0,1,0,0,3,60,125,238,306
1971,high,44,2009-02-25 00:00:00,Bug,95,0,1,27,Minor,3,0,1,2,0,0,0,0,0,0,4,69,92,234,159
1972,Nondelay,0,2009-02-25 00:00:00,Bug,92,0,0,9,Major,3,0,1,0,4,0,0,0,0,0,7,42,143,210,388
1973,Nondelay,0,2009-02-25 00:00:00,SubTask,4,0,0,3,Minor,3,1,1,1,0,0,0,1,0.07692307692307693,1,9,82,44,255,237
1974,Nondelay,0,2009-02-25 00:00:00,SubTask,0,0,0,1,Major,0,0,1,1,0,0,0,0,0,0,3,58,125,275,142
1975,Nondelay,0,2009-02-25 00:00:00,Story,0,0,0,1,Major,0,0,1,0,0,0,0,1,0,0,8,91,88,190,391
1976,high,71,2009-02-26 00:00:00,Bug,337,0,0,150,Minor,0,0,1,1,0,0,0,1,0.030303030303030304,0,10,10,195,223,74
1977,Nondelay,0,2009-02-26 00:00:00,SubTask,3,0,0,5,Major,2,0,1,1,0,0,0,1,0.0625,1,9,71,97,17,390
1978,Nondelay,0,2009-02-26 00:00:00,SubTask,3,0,0,5,Minor,2,1,1,1,0,0,0,1,0.0625,1,9,71,139,261,327
1979,high,42,2009-02-26 00:00:00,Bug,132,0,0,150,Major,1,0,2,1,1,0,0,1,0.0625,0,9,81,129,125,244
1980,high,44,2009-02-26 00:00:00,Bug,98,0,0,14,Major,12,0,1,4,0,0,0,1,0.43103448275862066,0,9,92,15,293,289
1981,Nondelay,0,2009-02-26 00:00:00,Bug,14,0,0,0,Major,3,0,1,2,0,0,0,1,0.0625,1,9,12,112,192,176
1982,Nondelay,0,2009-02-26 00:00:00,Bug,44,0,0,3,Critical,1,0,1,1,0,0,0,1,0.0625,0,9,47,180,200,207
1983,low,10,2009-02-26 00:00:00,Bug,43,0,0,3,Major,2,0,2,2,0,0,0,1,0.0625,0,5,57,180,200,125
1984,Nondelay,0,2009-02-26 00:00:00,Bug,45,0,0,3,Major,2,0,1,1,0,0,0,1,0.0625,0,9,57,156,187,176
1985,Nondelay,0,2009-02-26 00:00:00,Bug,46,0,0,3,Major,4,0,2,2,0,0,0,1,0.0625,0,9,27,180,102,323
1986,Nondelay,0,2009-02-26 00:00:00,Bug,87,0,0,14,Major,0,0,3,1,0,0,0,1,0.0963855421686747,0,10,54,115,276,138
1987,Nondelay,0,2009-02-27 00:00:00,SubTask,202,1,0,0,Minor,0,0,1,1,0,0,0,1,0,0,8,100,151,157,309
1988,Nondelay,0,2009-02-27 00:00:00,Bug,2,0,0,8,Major,2,0,1,2,0,0,0,1,0,0,8,89,198,251,326
1989,Nondelay,0,2009-02-27 00:00:00,SubTask,0,0,0,7,Major,1,0,1,1,0,0,0,1,0.04,1,8,90,131,252,300
1990,Nondelay,0,2009-02-27 00:00:00,SubTask,3,0,0,7,Major,2,0,1,1,0,0,0,1,0.04,1,5,95,83,57,323
1991,Nondelay,0,2009-02-27 00:00:00,Suggestion,13,0,1,28,,1,1,1,1,0,0,0,0,0,0,6,74,32,94,90
1992,Nondelay,0,2009-02-27 00:00:00,SubTask,3,0,0,7,Major,1,0,1,1,0,0,0,1,0.04,1,8,92,199,252,41
1993,Nondelay,0,2009-03-02 00:00:00,Bug,39,0,0,18,Major,1,0,1,3,0,0,0,0,0.09523809523809523,0,10,99,186,103,159
1994,Nondelay,0,2009-03-02 00:00:00,Suggestion,11,0,1,29,,1,1,1,1,0,0,0,0,0,0,7,31,118,300,383
1995,Nondelay,0,2009-03-02 00:00:00,Suggestion,11,0,1,29,,0,2,1,1,0,0,0,1,0,0,6,91,35,236,258
1996,Nondelay,0,2009-03-02 00:00:00,Bug,1,0,0,0,Major,0,0,1,0,0,0,0,1,0.10714285714285714,1,10,96,156,290,391
1997,Nondelay,0,2009-03-02 00:00:00,Bug,5,0,0,0,Major,1,0,1,1,1,0,0,1,0.10714285714285714,0,5,84,175,171,139
1998,Nondelay,0,2009-03-02 00:00:00,Bug,4,0,0,15,Blocker,2,0,1,0,0,0,0,1,0.37142857142857144,0,7,43,172,151,329
1999,Nondelay,0,2009-03-02 00:00:00,Task,0,0,0,47,Major,1,0,0,0,0,0,0,0,0,0,10,51,178,183,345
2000,Nondelay,0,2009-03-03 00:00:00,Task,1,0,0,46,Major,0,0,0,0,0,0,0,0,0,0,3,67,185,287,388
2001,medium,20,2009-03-03 00:00:00,Suggestion,98,0,0,150,,7,1,1,1,0,0,0,0,0,0,10,48,94,193,72
2002,Nondelay,0,2009-03-03 00:00:00,Bug,93,0,0,8,Minor,4,0,1,5,0,0,0,1,0.38095238095238093,0,9,72,183,165,376
2003,Nondelay,0,2009-03-03 00:00:00,Bug,35,0,0,7,Critical,1,0,1,0,0,0,0,1,0.09411764705882353,0,5,73,184,261,256
2004,Nondelay,0,2009-03-04 00:00:00,Suggestion,4,0,0,0,,0,1,1,0,0,0,0,1,0.1016949152542373,0,10,56,95,208,386
2005,Nondelay,0,2009-03-04 00:00:00,Bug,4,0,0,8,Critical,5,0,1,1,1,0,0,1,0.03571428571428571,0,8,83,47,141,166
2006,high,156,2009-03-06 00:00:00,SubTask,120,0,0,200,Major,3,0,1,1,0,0,0,0,0,0,5,14,96,192,81
2007,Nondelay,0,2009-03-06 00:00:00,SubTask,0,0,0,0,Major,1,0,1,1,0,0,0,0,0.4318181818181818,2,10,3,51,268,354
2008,Nondelay,0,2009-03-06 00:00:00,Bug,10,0,0,1,Minor,2,0,1,1,0,0,0,1,0.36619718309859156,0,5,12,23,229,106
2009,Nondelay,0,2009-03-06 00:00:00,Bug,83,0,0,1,Major,0,0,1,1,0,0,0,1,0.36619718309859156,0,3,73,121,247,253
2010,Nondelay,0,2009-03-08 00:00:00,Suggestion,211,0,0,23,,0,1,1,1,1,0,0,0,0,0,4,38,153,239,133
2011,Nondelay,0,2009-03-09 00:00:00,Suggestion,8,0,1,33,,0,2,1,1,0,0,0,1,0.4262295081967213,0,10,10,155,298,281
2012,Nondelay,0,2009-03-10 00:00:00,Bug,1,0,0,0,Major,1,0,1,1,0,0,0,1,0.022222222222222223,0,4,95,194,289,379
2013,Nondelay,0,2009-03-10 00:00:00,Bug,5,0,0,9,Major,5,0,1,1,1,0,0,1,0,0,3,72,157,269,340
2014,Nondelay,0,2009-03-11 00:00:00,SubTask,4,0,0,9,Major,0,0,3,0,0,0,0,0,0.3953488372093023,0,8,52,24,256,306
2015,Nondelay,0,2009-03-11 00:00:00,SubTask,1,1,0,9,Major,0,0,3,0,0,0,0,0,0.3953488372093023,0,8,91,86,256,149
2016,Nondelay,0,2009-03-11 00:00:00,SubTask,1,0,0,9,Major,0,0,3,0,0,0,0,0,0.3953488372093023,0,8,91,24,256,306
2017,Nondelay,0,2009-03-11 00:00:00,Suggestion,3,0,0,9,,0,1,2,0,0,0,0,0,0.3953488372093023,0,8,91,86,256,149
2018,Nondelay,0,2009-03-11 00:00:00,SubTask,0,0,0,9,Major,0,0,3,2,0,0,0,0,0.3953488372093023,0,6,91,142,199,376
2019,low,6,2009-03-11 00:00:00,Suggestion,76,0,5,6,,1,1,3,4,0,0,0,0,0.3561643835616438,0,7,98,166,237,375
2020,Nondelay,0,2009-03-11 00:00:00,Suggestion,246,1,5,6,,1,1,1,5,0,0,0,0,0.3561643835616438,0,9,77,32,94,400
2021,Nondelay,0,2009-03-11 00:00:00,SubTask,0,0,0,9,Major,0,0,3,0,0,0,0,0,0.3953488372093023,0,7,72,11,20,382
2022,Nondelay,0,2009-03-11 00:00:00,SubTask,77,0,5,6,Major,1,0,3,6,0,0,0,0,0.3561643835616438,0,6,77,78,198,396
2023,Nondelay,0,2009-03-11 00:00:00,Suggestion,0,0,0,9,,0,1,2,0,0,0,0,0,0.3953488372093023,0,9,72,157,269,39
2024,Nondelay,0,2009-03-11 00:00:00,SubTask,153,0,5,6,Minor,0,0,3,6,0,0,0,0,0.3561643835616438,0,2,99,162,245,377
2025,Nondelay,0,2009-03-11 00:00:00,SubTask,153,0,5,6,Major,1,0,3,9,0,0,0,0,0.3561643835616438,0,7,36,6,9,287
2026,Nondelay,0,2009-03-11 00:00:00,Suggestion,85,0,5,6,,1,1,1,7,0,0,0,0,0.3561643835616438,0,6,74,32,251,389
2027,Nondelay,0,2009-03-11 00:00:00,SubTask,138,0,5,6,Minor,1,0,3,8,0,0,0,0,0.3561643835616438,0,3,94,183,271,381
2028,Nondelay,0,2009-03-11 00:00:00,SubTask,32,0,5,6,Major,1,0,1,8,0,0,0,0,0.3561643835616438,0,6,55,195,285,373
2029,Nondelay,0,2009-03-11 00:00:00,SubTask,10,0,0,9,Major,0,0,3,2,0,0,0,0,0.45161290322580644,0,10,52,16,225,306
2030,Nondelay,0,2009-03-11 00:00:00,SubTask,146,0,5,6,Major,1,0,3,8,1,0,0,0,0.3561643835616438,0,8,90,192,239,376
2031,Nondelay,0,2009-03-11 00:00:00,SubTask,21,0,5,6,Minor,1,0,3,3,0,0,0,0,0.3561643835616438,0,8,95,82,30,394
2032,low,10,2009-03-11 00:00:00,Suggestion,85,0,5,6,,0,1,3,11,0,0,0,0,0.3561643835616438,0,9,54,78,280,378
2033,Nondelay,0,2009-03-11 00:00:00,Suggestion,4,1,5,6,,0,1,3,1,0,0,0,0,0.3561643835616438,0,5,19,128,249,368
2034,Nondelay,0,2009-03-11 00:00:00,SubTask,2,0,5,6,Trivial,1,0,3,1,0,0,0,0,0.3561643835616438,0,7,64,200,289,193
2035,Nondelay,0,2009-03-11 00:00:00,SubTask,6,0,0,9,Major,0,0,3,0,0,0,0,0,0.45161290322580644,0,10,52,16,225,381
2036,Nondelay,0,2009-03-11 00:00:00,Suggestion,9,0,0,9,,0,1,2,0,0,0,0,0,0.45161290322580644,0,10,52,16,283,381
2037,Nondelay,0,2009-03-11 00:00:00,SubTask,6,0,0,2,Major,0,0,3,0,0,0,0,0,0.45161290322580644,0,10,97,196,253,222
2038,Nondelay,0,2009-03-11 00:00:00,SubTask,4,0,0,2,Major,1,0,3,0,0,0,0,0,0.45161290322580644,0,10,38,115,222,169
2039,Nondelay,0,2009-03-11 00:00:00,SubTask,2,0,0,2,Major,0,0,3,0,0,0,0,0,0.45161290322580644,0,10,86,197,282,9
2040,Nondelay,0,2009-03-11 00:00:00,SubTask,2,0,5,6,Major,0,0,3,0,0,0,0,0,0.3561643835616438,0,8,67,162,249,377
2041,Nondelay,0,2009-03-11 00:00:00,SubTask,2,0,5,6,Major,0,0,3,0,0,0,0,0,0.3561643835616438,0,5,95,155,170,167
2042,Nondelay,0,2009-03-11 00:00:00,Suggestion,1,0,5,6,,0,1,3,0,0,0,0,0,0.3561643835616438,0,6,93,75,251,259
2043,Nondelay,0,2009-03-11 00:00:00,SubTask,1,1,0,2,Major,0,0,3,0,0,0,0,0,0.45161290322580644,0,10,100,189,194,199
2044,Nondelay,0,2009-03-11 00:00:00,Suggestion,0,0,5,6,,0,1,3,0,0,0,0,0,0.3561643835616438,0,6,93,7,184,339
2045,Nondelay,0,2009-03-11 00:00:00,Suggestion,3,0,0,2,,1,1,2,1,0,0,0,0,0.45161290322580644,0,10,52,24,93,381
2046,Nondelay,0,2009-03-11 00:00:00,Bug,21,0,0,4,Major,1,0,1,4,0,0,0,1,0.09523809523809523,0,1,94,150,242,343
2047,Nondelay,0,2009-03-11 00:00:00,SubTask,73,0,0,3,Major,2,0,1,1,0,0,0,1,0.034482758620689655,1,6,31,112,268,41
2048,Nondelay,0,2009-03-11 00:00:00,SubTask,39,0,0,8,Major,3,0,3,3,0,0,0,1,0.034482758620689655,1,8,27,180,200,176
2049,Nondelay,0,2009-03-11 00:00:00,Bug,4,0,0,3,Major,0,0,1,2,2,0,0,1,0.034482758620689655,0,5,58,18,100,27
2050,Nondelay,0,2009-03-11 00:00:00,SubTask,1,0,0,9,Major,0,0,3,0,0,0,0,0,0.3953488372093023,0,8,91,86,256,149
2051,Nondelay,0,2009-03-11 00:00:00,SubTask,1,0,0,9,Major,3,0,3,0,0,0,0,0,0.3953488372093023,0,10,91,86,256,149
2052,Nondelay,0,2009-03-12 00:00:00,Bug,4,1,0,7,Major,7,0,1,3,1,0,0,1,0,0,7,96,161,53,43
2053,Nondelay,0,2009-03-12 00:00:00,Bug,1,0,0,9,Major,6,0,1,1,0,0,0,1,0,0,9,89,68,207,241
2054,Nondelay,0,2009-03-12 00:00:00,SubTask,3,0,0,18,Major,0,0,3,0,0,0,0,0,0.5,0,2,94,177,278,296
2055,Nondelay,0,2009-03-12 00:00:00,Bug,10,0,0,1,Minor,3,0,2,4,0,0,0,1,0,0,5,87,142,100,24
2056,Nondelay,0,2009-03-12 00:00:00,Suggestion,0,0,4,24,,0,1,3,0,0,0,0,0,0.4891304347826087,0,6,95,162,161,374
2057,Nondelay,0,2009-03-12 00:00:00,Bug,1,0,0,4,Minor,0,0,1,1,0,0,0,1,0.030303030303030304,0,9,92,150,197,282
2058,Nondelay,0,2009-03-12 00:00:00,Bug,0,0,0,4,Major,2,0,1,1,2,0,0,1,0.030303030303030304,0,7,100,65,286,322
2059,Nondelay,0,2009-03-12 00:00:00,Bug,0,0,0,4,Blocker,1,1,1,1,2,0,0,1,0.030303030303030304,0,9,26,22,228,316
2060,Nondelay,0,2009-03-12 00:00:00,Suggestion,18,0,0,4,,0,1,1,1,0,0,0,0,0.6666666666666666,0,5,93,65,198,294
2061,Nondelay,0,2009-03-12 00:00:00,Bug,6,0,0,0,Major,3,0,1,0,0,0,0,1,0.41935483870967744,0,9,33,200,250,362
2062,Nondelay,0,2009-03-12 00:00:00,Bug,45,0,0,8,Major,3,0,3,2,0,0,0,0,0.15555555555555556,0,10,90,181,107,380
2063,Nondelay,0,2009-03-12 00:00:00,Suggestion,31,0,0,8,,1,1,1,1,0,0,0,1,0.15555555555555556,2,8,86,190,297,195
2064,Nondelay,0,2009-03-12 00:00:00,Bug,2,0,0,16,Critical,4,1,2,1,1,0,0,1,0.41935483870967744,0,2,85,179,127,329
2065,Nondelay,0,2009-03-12 00:00:00,Suggestion,0,0,0,4,,2,1,2,3,0,0,0,1,0.030303030303030304,0,9,78,180,298,125
2066,low,1,2009-03-12 00:00:00,Bug,35,1,0,4,Major,3,0,3,3,0,0,0,1,0.030303030303030304,0,8,92,180,200,366
2067,medium,15,2009-03-12 00:00:00,Task,12,0,0,43,Major,2,0,0,0,0,0,0,0,0,0,10,79,185,152,286
2068,Nondelay,0,2009-03-13 00:00:00,Suggestion,180,0,0,4,,0,1,1,1,1,0,0,0,0.09302325581395349,0,7,87,177,206,372
2069,medium,16,2009-03-13 00:00:00,Bug,48,0,0,4,Critical,1,0,2,1,1,0,0,1,0.09302325581395349,0,2,83,173,282,95
2070,Nondelay,0,2009-03-13 00:00:00,Bug,79,0,0,4,Blocker,10,1,1,2,3,0,0,1,0,1,9,97,197,63,259
2071,Nondelay,0,2009-03-16 00:00:00,Suggestion,1,0,0,20,,1,1,1,0,0,0,0,1,0.09230769230769231,0,3,82,171,293,364
2072,Nondelay,0,2009-03-17 00:00:00,SubTask,4,0,0,2,Major,0,0,3,2,0,0,0,0,0.5,1,8,9,24,47,306
2073,Nondelay,0,2009-03-17 00:00:00,SubTask,0,0,0,2,Major,0,0,3,0,0,0,0,0,0.5,0,8,9,24,47,306
2074,Nondelay,0,2009-03-17 00:00:00,Suggestion,5,0,4,20,,0,1,3,1,0,0,0,0,0.4946236559139785,0,5,92,43,295,178
2075,Nondelay,0,2009-03-17 00:00:00,SubTask,3,0,0,2,Major,0,0,3,0,0,0,0,0,0.5,0,10,9,24,47,306
2076,Nondelay,0,2009-03-17 00:00:00,Suggestion,3,0,0,0,,0,1,2,0,0,0,0,0,0.5,0,8,52,16,225,306
2077,Nondelay,0,2009-03-17 00:00:00,SubTask,0,0,0,2,Blocker,0,0,3,0,0,0,0,0,0.5,0,10,52,24,47,306
2078,Nondelay,0,2009-03-17 00:00:00,SubTask,0,0,0,2,Blocker,0,0,3,0,0,0,0,0,0.5,0,7,9,24,47,372
2079,Nondelay,0,2009-03-18 00:00:00,Bug,2,0,4,20,Major,1,0,1,1,0,0,0,1,0,0,3,19,78,4,96
2080,Nondelay,0,2009-03-18 00:00:00,SubTask,0,0,0,6,Major,1,0,1,1,0,0,0,0,0.02564102564102564,1,1,14,131,265,348
2081,Nondelay,0,2009-03-18 00:00:00,Bug,5,0,0,3,Major,8,0,1,1,1,0,0,1,0.02564102564102564,0,6,68,8,289,253
2082,Nondelay,0,2009-03-18 00:00:00,Bug,1,0,0,3,Major,2,0,1,1,0,0,0,1,0.02564102564102564,0,9,8,109,88,355
2083,Nondelay,0,2009-03-18 00:00:00,SubTask,3,0,0,4,Major,0,0,2,0,0,0,0,0,0.6428571428571429,0,8,48,83,211,399
2084,Nondelay,0,2009-03-18 00:00:00,SubTask,3,0,0,4,Major,0,0,3,1,0,0,0,0,0.6428571428571429,0,8,49,66,211,314
2085,Nondelay,0,2009-03-18 00:00:00,SubTask,3,0,0,4,Major,0,0,3,1,0,0,0,0,0.6428571428571429,0,8,48,86,126,314
2086,Nondelay,0,2009-03-18 00:00:00,SubTask,3,0,0,4,Major,0,0,3,1,0,0,0,0,0.6428571428571429,0,8,48,24,211,306
2087,Nondelay,0,2009-03-18 00:00:00,SubTask,0,0,0,4,Major,0,0,2,0,0,0,0,0,0.6428571428571429,0,8,48,183,211,99
2088,Nondelay,0,2009-03-18 00:00:00,Suggestion,3,0,0,0,,0,1,3,2,0,0,0,0,0.6428571428571429,0,8,52,66,225,314
2089,Nondelay,0,2009-03-18 00:00:00,Bug,3,0,0,4,Major,0,0,2,1,0,0,0,1,0.48717948717948717,0,5,76,61,200,186
2090,Nondelay,0,2009-03-18 00:00:00,Suggestion,132,0,0,11,,2,1,3,1,0,0,0,1,0.48717948717948717,0,8,52,134,133,198
2091,Nondelay,0,2009-03-18 00:00:00,Bug,31,0,0,11,Major,0,0,2,4,0,0,0,1,0.48717948717948717,0,6,52,141,67,360
2092,Nondelay,0,2009-03-18 00:00:00,Bug,45,0,0,4,Major,0,0,2,2,0,0,0,1,0.48717948717948717,0,6,92,162,285,394
2093,Nondelay,0,2009-03-19 00:00:00,Bug,3,0,0,4,Critical,3,0,1,2,0,0,0,1,0.2,0,10,29,183,84,22
2094,Nondelay,0,2009-03-19 00:00:00,Bug,3,0,0,5,Critical,6,0,1,1,1,0,0,1,0,0,9,18,74,274,399
2095,Nondelay,0,2009-03-19 00:00:00,Bug,124,0,0,4,Minor,4,0,2,4,0,0,0,1,0.023809523809523808,1,9,100,96,111,355
2096,Nondelay,0,2009-03-19 00:00:00,Bug,3,0,0,3,Minor,2,0,1,1,0,0,0,1,0.023809523809523808,0,1,78,150,212,194
2097,Nondelay,0,2009-03-20 00:00:00,Suggestion,98,1,0,16,,5,1,1,0,0,0,0,2,0.421875,0,8,25,169,184,373
2098,Nondelay,0,2009-03-22 00:00:00,Bug,22,1,0,10,Critical,2,0,1,1,1,0,0,1,0.4307692307692308,0,5,98,116,215,201
2099,Nondelay,0,2009-03-23 00:00:00,SubTask,25,0,0,17,Critical,1,0,3,1,0,0,0,1,0.42424242424242425,0,8,51,179,272,67
2100,Nondelay,0,2009-03-23 00:00:00,Bug,7,0,0,4,Critical,9,0,1,1,0,0,0,1,0,0,3,47,112,98,163
2101,Nondelay,0,2009-03-23 00:00:00,Bug,28,0,0,5,Trivial,2,0,3,2,0,0,0,1,0,0,10,76,177,146,389
2102,Nondelay,0,2009-03-23 00:00:00,Bug,19,0,0,0,Major,5,0,1,3,1,0,0,1,0,0,1,74,194,284,176
2103,Nondelay,0,2009-03-23 00:00:00,Bug,0,0,4,22,Major,3,0,1,0,0,0,0,1,0.5,1,10,49,196,263,290
2104,Nondelay,0,2009-03-23 00:00:00,Suggestion,1,0,0,13,,0,1,3,0,0,0,0,0,0.5094339622641509,0,8,82,136,211,238
2105,Nondelay,0,2009-03-24 00:00:00,Suggestion,13,0,0,24,,0,1,1,2,0,0,0,1,0,1,7,44,123,95,284
2106,Nondelay,0,2009-03-24 00:00:00,Bug,7,0,0,4,Minor,10,0,1,1,1,0,0,0,0,0,4,22,196,231,358
2107,Nondelay,0,2009-03-24 00:00:00,SubTask,4,0,0,12,Major,0,0,1,0,0,0,0,0,0.5185185185185185,0,10,96,197,211,383
2108,Nondelay,0,2009-03-24 00:00:00,SubTask,7,0,0,12,Major,0,0,1,0,0,0,0,0,0.5185185185185185,0,8,48,66,126,314
2109,Nondelay,0,2009-03-24 00:00:00,SubTask,3,0,0,12,Blocker,0,0,1,0,0,0,0,0,0.5185185185185185,0,10,57,152,295,346
2110,Nondelay,0,2009-03-24 00:00:00,SubTask,2,0,0,12,Major,0,0,3,1,0,0,0,0,0.5185185185185185,0,6,86,91,34,398
2111,Nondelay,0,2009-03-24 00:00:00,SubTask,1,0,0,12,Major,0,0,1,0,0,0,0,0,0.5185185185185185,0,10,35,142,234,364
2112,Nondelay,0,2009-03-24 00:00:00,Suggestion,2,0,0,0,,0,1,3,0,0,0,0,3,0.7,0,8,52,16,225,306
2113,Nondelay,0,2009-03-24 00:00:00,Suggestion,2,0,0,0,,0,1,3,0,0,0,0,3,0.7,0,8,48,66,126,334
2114,Nondelay,0,2009-03-24 00:00:00,Suggestion,2,0,0,0,,0,1,3,0,0,0,0,3,0.7,0,8,52,66,225,306
2115,Nondelay,0,2009-03-24 00:00:00,Suggestion,2,0,0,0,,0,1,3,0,0,0,0,3,0.7,0,8,52,16,126,306
2116,Nondelay,0,2009-03-24 00:00:00,Suggestion,4,0,0,0,,0,1,3,0,0,0,0,3,0.7,0,8,52,94,225,72
2117,Nondelay,0,2009-03-24 00:00:00,Bug,1,0,0,4,Minor,2,0,1,2,0,0,0,1,0,0,8,12,199,86,269
2118,Nondelay,0,2009-03-24 00:00:00,Suggestion,0,0,0,0,,0,1,3,0,0,0,0,3,0.7,0,8,52,66,225,314
2119,Nondelay,0,2009-03-24 00:00:00,Suggestion,7,0,0,12,,0,1,2,0,0,0,0,0,0.5185185185185185,0,1,52,69,225,380
2120,Nondelay,0,2009-03-25 00:00:00,Suggestion,5,0,0,25,,0,1,1,2,0,0,0,1,0,0,10,85,46,233,384
2121,Nondelay,0,2009-03-25 00:00:00,Suggestion,79,0,0,20,,1,2,1,1,0,0,0,1,0,0,8,46,179,127,181
2122,Nondelay,0,2009-03-25 00:00:00,Bug,73,0,3,22,Major,2,0,2,2,0,0,0,1,0,0,6,54,44,293,266
2123,Nondelay,0,2009-03-25 00:00:00,Suggestion,31,0,0,7,,1,1,1,1,0,0,0,1,0.5052631578947369,0,2,90,135,164,329
2124,Nondelay,0,2009-03-26 00:00:00,Suggestion,87,0,0,7,,0,1,1,1,0,0,0,0,0.11363636363636363,0,9,83,131,285,368
2125,Nondelay,0,2009-03-26 00:00:00,Suggestion,70,0,0,7,,0,1,1,1,0,0,0,0,0.11363636363636363,0,9,19,128,249,399
2126,Nondelay,0,2009-03-26 00:00:00,Suggestion,70,0,0,7,,0,1,1,1,0,0,0,0,0.11363636363636363,0,9,19,128,249,399
2127,Nondelay,0,2009-03-26 00:00:00,SubTask,11,0,0,6,Major,0,0,1,0,0,0,0,0,0.7142857142857143,0,10,86,182,205,387
2128,Nondelay,0,2009-03-26 00:00:00,Suggestion,81,0,0,7,,1,1,3,2,0,0,0,0,0.11363636363636363,0,9,74,128,249,146
2129,Nondelay,0,2009-03-26 00:00:00,Bug,56,0,0,20,Major,11,1,1,4,1,0,0,1,0,0,10,78,167,284,373
2130,low,1,2009-03-26 00:00:00,SubTask,66,1,0,18,Major,4,0,3,4,0,0,0,1,0.16666666666666666,1,10,79,146,296,337
2131,Nondelay,0,2009-03-26 00:00:00,Bug,73,0,0,0,Minor,4,0,1,0,0,0,0,1,0.43283582089552236,0,4,33,135,90,329
2132,Nondelay,0,2009-03-27 00:00:00,Suggestion,2,0,0,15,,0,1,1,0,0,0,0,0,0.5666666666666667,0,1,52,87,290,381
2133,Nondelay,0,2009-03-27 00:00:00,Suggestion,86,0,0,11,,0,1,1,1,0,0,0,0,0.15217391304347827,0,9,19,128,249,143
2134,Nondelay,0,2009-03-30 00:00:00,SubTask,1,0,0,26,Major,3,0,1,1,1,0,0,0,0.41304347826086957,0,10,87,140,289,379
2135,Nondelay,0,2009-03-30 00:00:00,SubTask,1,0,0,15,Major,0,0,1,0,0,0,0,0,0.5737704918032787,0,9,59,157,277,246
2136,Nondelay,0,2009-03-30 00:00:00,Bug,0,0,0,7,Major,6,0,1,2,2,0,0,1,0.41304347826086957,2,7,92,110,206,109
2137,Nondelay,0,2009-03-31 00:00:00,Suggestion,170,0,3,22,,1,1,1,8,0,0,0,0,0.5,1,6,88,137,262,370
2138,Nondelay,0,2009-03-31 00:00:00,Suggestion,2,0,3,22,,0,1,3,0,0,0,0,0,0.5,0,10,93,65,280,345
2139,Nondelay,0,2009-03-31 00:00:00,Suggestion,3,0,3,22,,1,1,3,1,0,0,0,0,0.5,0,8,87,114,209,317
2140,Nondelay,0,2009-03-31 00:00:00,Suggestion,1,0,3,22,,0,1,3,1,0,0,0,0,0.5,0,8,94,127,242,324
2141,Nondelay,0,2009-03-31 00:00:00,Suggestion,14,0,0,1,,0,1,2,0,0,0,0,0,0.4418604651162791,0,10,75,87,262,389
