issuekey,title,description,storypoint
XD-1976,"Unable to deploy job in UI","This only happens when creating jobs via the CLI and deploying using the UI    On the job page:  http://localhost:9393/admin-ui/#/jobs/definitions    I click [Deploy] for a Job and get a screen asking for Container Match Criteria and Job Module Count - clicking on the [Deploy] button on that screen does nothing - I see this error reported:    Deploying Job Definition undefined angular.js:9778  TypeError: Cannot read property 'jobDefinition' of undefined      at Scope.$scope.deployDefinition (http://localhost:9393/admin-ui/scripts/job/controllers/definition-deploy.js:52:78)      at http://localhost:9393/admin-ui/lib/angular/angular.js:10567:21      at http://localhost:9393/admin-ui/lib/angular/angular.js:18627:17      at Scope.$eval (http://localhost:9393/admin-ui/lib/angular/angular.js:12412:28)      at Scope.$apply (http://localhost:9393/admin-ui/lib/angular/angular.js:12510:23)      at HTMLButtonElement.<anonymous> (http://localhost:9393/admin-ui/lib/angular/angular.js:18626:21)      at HTMLButtonElement.jQuery.event.dispatch (http://localhost:9393/admin-ui/lib/jquery/jquery.js:5095:9)      at HTMLButtonElement.elemData.handle (http://localhost:9393/admin-ui/lib/jquery/jquery.js:4766:46) angular.js:9778",5
XD-1977,"Mixins need to use Property PlaceHolders instead of hard coded values where possible","Many attributes in Mixins use hard coded values instead of using property placeholders.      JdbcConnectionMixin, JdbcConnectionPoolMixin, MqttConnectionMixin...",4
XD-1978,"SSL Support For RabbitMQ (Bus and Modules)",NULL,3
XD-1979,"Change xd.sink logging level to INFO","The log sink is not writing information to the log.  Not the solution but, when log4j.rootLogger is set to INFO, the log sink information is written to the log.  ",2
XD-1980,"Remove duplicate logger info on application started","When the admin, container and singlenode servers start, the ""Started ..Application"" log message is displayed everytime the spring application is created.  We should only log when the server is started eventually.",1
XD-1981,"Automatically align version for tomcat components from platform","https://github.com/spring-projects/spring-xd/commit/db66aa2a329a6fc7ef89a340dd4d562fa70d14a4 introduces org.apache.tomcat.embed:tomcat-embed-logging-log4j which is not covered by platform. Yet, we should lookup the version to use from other tomcat artifacts, using some gradle magic",2
XD-1982,"Add Https Support to the HTTP Source",NULL,7
XD-1983,"NodeExists Exception upon container disconnect/reconnect without admin leader","When the container which has modules deployed disconnects/reconnects to the cluster while the admin leader isn't available, following exception is thrown:  This is more likely to happen in single-node scenario as there is no admin leader re-election there. In distributed mode, we can always setup HA on admins so that the leadership re-election happens.    20:03:16,307 ERROR DeploymentsPathChildrenCache-0 cache.PathChildrenCache -   org.apache.zookeeper.KeeperException$NodeExistsException: KeeperErrorCode = NodeExists for /xd/deployments/modules/allocated/53f41042-8abd-443b-abfb-ba42a24fb9fb/foo.sink.log.1/metadata    org.apache.zookeeper.KeeperException.create(KeeperException.java:119)    org.apache.zookeeper.KeeperException.create(KeeperException.java:51)    org.apache.zookeeper.ZooKeeper.create(ZooKeeper.java:783)    org.apache.curator.framework.imps.CreateBuilderImpl$11.call(CreateBuilderImpl.java:676)    org.apache.curator.framework.imps.CreateBuilderImpl$11.call(CreateBuilderImpl.java:660)    org.apache.curator.RetryLoop.callWithRetry(RetryLoop.java:107)    org.apache.curator.framework.imps.CreateBuilderImpl.pathInForeground(CreateBuilderImpl.java:656)    org.apache.curator.framework.imps.CreateBuilderImpl.protectedPathInForeground(CreateBuilderImpl.java:441)    org.apache.curator.framework.imps.CreateBuilderImpl.forPath(CreateBuilderImpl.java:431)    org.apache.curator.framework.imps.CreateBuilderImpl.forPath(CreateBuilderImpl.java:44)    org.springframework.xd.dirt.server.ContainerRegistrar.writeModuleMetadata(ContainerRegistrar.java:486)    org.springframework.xd.dirt.server.ContainerRegistrar.onChildAdded(ContainerRegistrar.java:461)    org.springframework.xd.dirt.server.ContainerRegistrar.access$8(ContainerRegistrar.java:426)    org.springframework.xd.dirt.server.ContainerRegistrar$DeploymentListener.childEvent(ContainerRegistrar.java:807)    org.apache.curator.framework.recipes.cache.PathChildrenCache$5.apply(PathChildrenCache.java:509)    org.apache.curator.framework.recipes.cache.PathChildrenCache$5.apply(PathChildrenCache.java:503)    org.apache.curator.framework.listen.ListenerContainer$1.run(ListenerContainer.java:92)",3
XD-1984,"Avoid all modules deploying to the first container instance upon system restart","A possible approach is to set a configurable wait period when the first container arrives. If another container arrives during the wait period, reset the clock. When the wait period expires, start deploying modules. ",8
XD-1985,"Packaging of Guava 17 results in failure to deploy mapreduce job to Hadoop 2.4 based distros","Trying to deploy the hashtagcount batch sample [1] to Hadoop 2.4.1 or Hortonworks HDP 2.1 fails with an IllegalAccessError exception.    Looks like a Guava versioning issue - Swapping out guava-17.0.jar for guava-11.0.2.jar in the xd/lib directory solves it.    Mark P suggested we try 16.0.1 which is what Curator uses and that seems to work as well.     Looking into changing the build to not force 17.0 which is the IO platform version.    http://upstream-tracker.org/java/compat_reports/guava/16.0.1_to_17.0/src_compat_report.html       I get the following exception:    {code}  16:42:22,214  INFO Deployer server.JobDeploymentListener - Deployment status for job 'hashtagCountJob': DeploymentStatus{state=deployed}  16:42:27,315  WARN task-scheduler-2 mapreduce.JobSubmitter - No job jar file set.  User classes may not be found. See Job or Job#setJar(String).  16:42:27,325 ERROR task-scheduler-2 step.AbstractStep - Encountered an error executing step hashtagcount in job hashtagCountJob  java.lang.IllegalAccessError: tried to access method com.google.common.base.Stopwatch.<init>()V from class org.apache.hadoop.mapreduce.lib.input.FileInputFormat    org.apache.hadoop.mapreduce.lib.input.FileInputFormat.getSplits(FileInputFormat.java:369)    org.apache.hadoop.mapreduce.JobSubmitter.writeNewSplits(JobSubmitter.java:493)    org.apache.hadoop.mapreduce.JobSubmitter.writeSplits(JobSubmitter.java:510)    org.apache.hadoop.mapreduce.JobSubmitter.submitJobInternal(JobSubmitter.java:394)    org.apache.hadoop.mapreduce.Job$10.run(Job.java:1285)    org.apache.hadoop.mapreduce.Job$10.run(Job.java:1282)    java.security.AccessController.doPrivileged(Native Method)    javax.security.auth.Subject.doAs(Subject.java:415)    org.apache.hadoop.security.UserGroupInformation.doAs(UserGroupInformation.java:1556)    org.apache.hadoop.mapreduce.Job.submit(Job.java:1282)    org.apache.hadoop.mapreduce.Job.waitForCompletion(Job.java:1303)    org.apache.hadoop.mapreduce.Job$$FastClassBySpringCGLIB$$a048cbfe.invoke(<generated>)    org.springframework.cglib.proxy.MethodProxy.invoke(MethodProxy.java:204)    org.springframework.aop.framework.CglibAopProxy$CglibMethodInvocation.invokeJoinpoint(CglibAopProxy.java:708)    org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:157)    org.springframework.aop.support.DelegatingIntroductionInterceptor.doProceed(DelegatingIntroductionInterceptor.java:133)    org.springframework.aop.support.DelegatingIntroductionInterceptor.invoke(DelegatingIntroductionInterceptor.java:121)    org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:179)    org.springframework.aop.framework.CglibAopProxy$DynamicAdvisedInterceptor.intercept(CglibAopProxy.java:644)    org.apache.hadoop.mapreduce.Job$$EnhancerBySpringCGLIB$$875ec891.waitForCompletion(<generated>)    org.springframework.data.hadoop.mapreduce.JobExecutor$2.run(JobExecutor.java:199)    org.springframework.core.task.SyncTaskExecutor.execute(SyncTaskExecutor.java:50)    org.springframework.data.hadoop.mapreduce.JobExecutor.startJobs(JobExecutor.java:170)    org.springframework.data.hadoop.batch.mapreduce.JobTasklet.execute(JobTasklet.java:90)    org.springframework.batch.core.step.tasklet.TaskletStep$ChunkTransactionCallback.doInTransaction(TaskletStep.java:406)    org.springframework.batch.core.step.tasklet.TaskletStep$ChunkTransactionCallback.doInTransaction(TaskletStep.java:330)    org.springframework.transaction.support.TransactionTemplate.execute(TransactionTemplate.java:133)    org.springframework.batch.core.step.tasklet.TaskletStep$2.doInChunkContext(TaskletStep.java:271)    org.springframework.batch.core.scope.context.StepContextRepeatCallback.doInIteration(StepContextRepeatCallback.java:77)    org.springframework.batch.repeat.support.RepeatTemplate.getNextResult(RepeatTemplate.java:368)    org.springframework.batch.repeat.support.RepeatTemplate.executeInternal(RepeatTemplate.java:215)    org.springframework.batch.repeat.support.RepeatTemplate.iterate(RepeatTemplate.java:144)    org.springframework.batch.core.step.tasklet.TaskletStep.doExecute(TaskletStep.java:257)    org.springframework.batch.core.step.AbstractStep.execute(AbstractStep.java:198)    org.springframework.batch.core.job.SimpleStepHandler.handleStep(SimpleStepHandler.java:148)    org.springframework.batch.core.job.flow.JobFlowExecutor.executeStep(JobFlowExecutor.java:64)    org.springframework.batch.core.job.flow.support.state.StepState.handle(StepState.java:67)    org.springframework.batch.core.job.flow.support.SimpleFlow.resume(SimpleFlow.java:162)    org.springframework.batch.core.job.flow.support.SimpleFlow.start(SimpleFlow.java:141)    org.springframework.batch.core.job.flow.FlowJob.doExecute(FlowJob.java:134)    org.springframework.batch.core.job.AbstractJob.execute(AbstractJob.java:304)    org.springframework.batch.core.launch.support.SimpleJobLauncher$1.run(SimpleJobLauncher.java:135)    org.springframework.core.task.SyncTaskExecutor.execute(SyncTaskExecutor.java:50)    org.springframework.batch.core.launch.support.SimpleJobLauncher.run(SimpleJobLauncher.java:128)    sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)    sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:57)    sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)    java.lang.reflect.Method.invoke(Method.java:606)    org.springframework.aop.support.AopUtils.invokeJoinpointUsingReflection(AopUtils.java:317)    org.springframework.aop.framework.ReflectiveMethodInvocation.invokeJoinpoint(ReflectiveMethodInvocation.java:190)    org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:157)    org.springframework.batch.core.configuration.annotation.SimpleBatchConfiguration$PassthruAdvice.invoke(SimpleBatchConfiguration.java:127)    org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:179)    org.springframework.aop.framework.JdkDynamicAopProxy.invoke(JdkDynamicAopProxy.java:207)    com.sun.proxy.$Proxy44.run(Unknown Source)    org.springframework.batch.integration.launch.JobLaunchingMessageHandler.launch(JobLaunchingMessageHandler.java:50)    sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)    sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:57)    sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)    java.lang.reflect.Method.invoke(Method.java:606)    org.springframework.expression.spel.support.ReflectiveMethodExecutor.execute(ReflectiveMethodExecutor.java:63)    org.springframework.expression.spel.ast.MethodReference.getValueInternal(MethodReference.java:122)    org.springframework.expression.spel.ast.MethodReference.access$000(MethodReference.java:44)    org.springframework.expression.spel.ast.MethodReference$MethodValueRef.getValue(MethodReference.java:258)    org.springframework.expression.spel.ast.CompoundExpression.getValueInternal(CompoundExpression.java:84)    org.springframework.expression.spel.ast.SpelNodeImpl.getTypedValue(SpelNodeImpl.java:114)    org.springframework.expression.spel.standard.SpelExpression.getValue(SpelExpression.java:111)    org.springframework.integration.util.AbstractExpressionEvaluator.evaluateExpression(AbstractExpressionEvaluator.java:159)    org.springframework.integration.util.MessagingMethodInvokerHelper.processInternal(MessagingMethodInvokerHelper.java:268)    org.springframework.integration.util.MessagingMethodInvokerHelper.process(MessagingMethodInvokerHelper.java:142)    org.springframework.integration.handler.MethodInvokingMessageProcessor.processMessage(MethodInvokingMessageProcessor.java:75)    org.springframework.integration.handler.ServiceActivatingHandler.handleRequestMessage(ServiceActivatingHandler.java:71)    org.springframework.integration.handler.AbstractReplyProducingMessageHandler.handleMessageInternal(AbstractReplyProducingMessageHandler.java:170)    org.springframework.integration.handler.AbstractMessageHandler.handleMessage(AbstractMessageHandler.java:78)    sun.reflect.GeneratedMethodAccessor98.invoke(Unknown Source)    sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)    java.lang.reflect.Method.invoke(Method.java:606)    org.springframework.aop.support.AopUtils.invokeJoinpointUsingReflection(AopUtils.java:317)    org.springframework.aop.framework.ReflectiveMethodInvocation.invokeJoinpoint(ReflectiveMethodInvocation.java:190)    org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:157)    org.springframework.integration.monitor.SimpleMessageHandlerMetrics.handleMessage(SimpleMessageHandlerMetrics.java:106)    org.springframework.integration.monitor.SimpleMessageHandlerMetrics.invoke(SimpleMessageHandlerMetrics.java:86)    org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:179)    org.springframework.aop.framework.JdkDynamicAopProxy.invoke(JdkDynamicAopProxy.java:207)    com.sun.proxy.$Proxy125.handleMessage(Unknown Source)    org.springframework.integration.dispatcher.AbstractDispatcher.tryOptimizedDispatch(AbstractDispatcher.java:116)    org.springframework.integration.dispatcher.UnicastingDispatcher.doDispatch(UnicastingDispatcher.java:101)    org.springframework.integration.dispatcher.UnicastingDispatcher.dispatch(UnicastingDispatcher.java:97)    org.springframework.integration.channel.AbstractSubscribableChannel.doSend(AbstractSubscribableChannel.java:77)    org.springframework.integration.channel.AbstractMessageChannel.send(AbstractMessageChannel.java:255)    org.springframework.integration.channel.AbstractMessageChannel.send(AbstractMessageChannel.java:223)    sun.reflect.GeneratedMethodAccessor97.invoke(Unknown Source)    sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)    java.lang.reflect.Method.invoke(Method.java:606)    org.springframework.aop.support.AopUtils.invokeJoinpointUsingReflection(AopUtils.java:317)    org.springframework.aop.framework.ReflectiveMethodInvocation.invokeJoinpoint(ReflectiveMethodInvocation.java:190)    org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:157)    org.springframework.integration.monitor.DirectChannelMetrics.monitorSend(DirectChannelMetrics.java:113)    org.springframework.integration.monitor.DirectChannelMetrics.doInvoke(DirectChannelMetrics.java:97)    org.springframework.integration.monitor.DirectChannelMetrics.invoke(DirectChannelMetrics.java:91)    org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:179)    org.springframework.aop.framework.JdkDynamicAopProxy.invoke(JdkDynamicAopProxy.java:207)    com.sun.proxy.$Proxy123.send(Unknown Source)    org.springframework.messaging.core.GenericMessagingTemplate.doSend(GenericMessagingTemplate.java:109)    org.springframework.messaging.core.GenericMessagingTemplate.doSend(GenericMessagingTemplate.java:44)    org.springframework.messaging.core.AbstractMessageSendingTemplate.send(AbstractMessageSendingTemplate.java:94)    org.springframework.integration.handler.AbstractReplyProducingMessageHandler.sendMessage(AbstractReplyProducingMessageHandler.java:260)    org.springframework.integration.handler.AbstractReplyProducingMessageHandler.sendReplyMessage(AbstractReplyProducingMessageHandler.java:241)    org.springframework.integration.handler.AbstractReplyProducingMessageHandler.produceReply(AbstractReplyProducingMessageHandler.java:205)    org.springframework.integration.handler.AbstractReplyProducingMessageHandler.handleResult(AbstractReplyProducingMessageHandler.java:199)    org.springframework.integration.handler.AbstractReplyProducingMessageHandler.handleMessageInternal(AbstractReplyProducingMessageHandler.java:177)    org.springframework.integration.handler.AbstractMessageHandler.handleMessage(AbstractMessageHandler.java:78)    sun.reflect.GeneratedMethodAccessor98.invoke(Unknown Source)    sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)    java.lang.reflect.Method.invoke(Method.java:606)    org.springframework.aop.support.AopUtils.invokeJoinpointUsingReflection(AopUtils.java:317)    org.springframework.aop.framework.ReflectiveMethodInvocation.invokeJoinpoint(ReflectiveMethodInvocation.java:190)    org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:157)    org.springframework.integration.monitor.SimpleMessageHandlerMetrics.handleMessage(SimpleMessageHandlerMetrics.java:106)    org.springframework.integration.monitor.SimpleMessageHandlerMetrics.invoke(SimpleMessageHandlerMetrics.java:86)    org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:179)    org.springframework.aop.framework.JdkDynamicAopProxy.invoke(JdkDynamicAopProxy.java:207)    com.sun.proxy.$Proxy125.handleMessage(Unknown Source)    org.springframework.integration.dispatcher.AbstractDispatcher.tryOptimizedDispatch(AbstractDispatcher.java:116)    org.springframework.integration.dispatcher.UnicastingDispatcher.doDispatch(UnicastingDispatcher.java:101)    org.springframework.integration.dispatcher.UnicastingDispatcher.dispatch(UnicastingDispatcher.java:97)    org.springframework.integration.channel.AbstractSubscribableChannel.doSend(AbstractSubscribableChannel.java:77)    org.springframework.integration.channel.AbstractMessageChannel.send(AbstractMessageChannel.java:255)    org.springframework.integration.channel.AbstractMessageChannel.send(AbstractMessageChannel.java:223)    sun.reflect.GeneratedMethodAccessor97.invoke(Unknown Source)    sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)    java.lang.reflect.Method.invoke(Method.java:606)    org.springframework.aop.support.AopUtils.invokeJoinpointUsingReflection(AopUtils.java:317)    org.springframework.aop.framework.ReflectiveMethodInvocation.invokeJoinpoint(ReflectiveMethodInvocation.java:190)    org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:157)    org.springframework.integration.monitor.DirectChannelMetrics.monitorSend(DirectChannelMetrics.java:113)    org.springframework.integration.monitor.DirectChannelMetrics.doInvoke(DirectChannelMetrics.java:97)    org.springframework.integration.monitor.DirectChannelMetrics.invoke(DirectChannelMetrics.java:91)    org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:179)    org.springframework.aop.framework.JdkDynamicAopProxy.invoke(JdkDynamicAopProxy.java:207)    com.sun.proxy.$Proxy123.send(Unknown Source)    org.springframework.messaging.core.GenericMessagingTemplate.doSend(GenericMessagingTemplate.java:109)    org.springframework.messaging.core.GenericMessagingTemplate.doSend(GenericMessagingTemplate.java:44)    org.springframework.messaging.core.AbstractMessageSendingTemplate.send(AbstractMessageSendingTemplate.java:94)    org.springframework.integration.handler.AbstractReplyProducingMessageHandler.sendMessage(AbstractReplyProducingMessageHandler.java:260)    org.springframework.integration.handler.AbstractReplyProducingMessageHandler.sendReplyMessage(AbstractReplyProducingMessageHandler.java:241)    org.springframework.integration.handler.AbstractReplyProducingMessageHandler.produceReply(AbstractReplyProducingMessageHandler.java:205)    org.springframework.integration.handler.AbstractReplyProducingMessageHandler.handleResult(AbstractReplyProducingMessageHandler.java:199)    org.springframework.integration.handler.AbstractReplyProducingMessageHandler.handleMessageInternal(AbstractReplyProducingMessageHandler.java:177)    org.springframework.integration.handler.AbstractMessageHandler.handleMessage(AbstractMessageHandler.java:78)    org.springframework.integration.endpoint.PollingConsumer.handleMessage(PollingConsumer.java:74)    org.springframework.integration.endpoint.AbstractPollingEndpoint.doPoll(AbstractPollingEndpoint.java:205)    org.springframework.integration.endpoint.AbstractPollingEndpoint.access$000(AbstractPollingEndpoint.java:55)    org.springframework.integration.endpoint.AbstractPollingEndpoint$1.call(AbstractPollingEndpoint.java:149)    org.springframework.integration.endpoint.AbstractPollingEndpoint$1.call(AbstractPollingEndpoint.java:146)    org.springframework.integration.endpoint.AbstractPollingEndpoint$Poller$1.run(AbstractPollingEndpoint.java:284)    org.springframework.integration.util.ErrorHandlingTaskExecutor$1.run(ErrorHandlingTaskExecutor.java:52)    org.springframework.core.task.SyncTaskExecutor.execute(SyncTaskExecutor.java:50)    org.springframework.integration.util.ErrorHandlingTaskExecutor.execute(ErrorHandlingTaskExecutor.java:49)    org.springframework.integration.endpoint.AbstractPollingEndpoint$Poller.run(AbstractPollingEndpoint.java:278)    org.springframework.scheduling.support.DelegatingErrorHandlingRunnable.run(DelegatingErrorHandlingRunnable.java:54)    org.springframework.scheduling.concurrent.ReschedulingRunnable.run(ReschedulingRunnable.java:81)    java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:471)    java.util.concurrent.FutureTask.run(FutureTask.java:262)    java.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask.access$201(ScheduledThreadPoolExecutor.java:178)    java.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask.run(ScheduledThreadPoolExecutor.java:292)    java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1145)    java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:615)    java.lang.Thread.run(Thread.java:745)  {code}    [1] https://github.com/spring-projects/spring-xd-samples",5
XD-1986,"Fix package tangle","Fix package tangle issue reported here:    https://build.spring.io/browse/XD-SONAR-490",1
XD-1987,"Create Acceptance Test for source Trigger","Create a test specific to for the trigger source instead of it being tested with other Acceptance tests.",3
XD-1988,"Remove Trigger as a source for Acceptance Tests","To remain consistent across all (processor, sink, job) tests, http should be used as the source.   ",5
XD-1989,"Remove warnings from Shell hadoop commands","Some hadoop commands generate warnings/deprecation messages. We should try to get rid of most of them.    {code}  xd:>hadoop fs ls /xd --recursive   Hadoop configuration changed, re-initializing shell...  lsr: DEPRECATED: Please use 'ls -R' instead.  13:01:07,120  WARN Spring Shell util.NativeCodeLoader:62 - Unable to load native-hadoop library for your platform... using builtin-java classes where applicable  drwxr-xr-x   - trisberg supergroup          0 2014-07-17 11:19 /xd/hashtagcount  drwxr-xr-x   - trisberg supergroup          0 2014-07-17 11:19 /xd/hashtagcount/output  -rw-r--r--   3 trisberg supergroup          0 2014-07-17 11:19 /xd/hashtagcount/output/_SUCCESS  -rw-r--r--   3 trisberg supergroup        833 2014-07-17 11:19 /xd/hashtagcount/output/part-r-00000  drwxr-xr-x   - trisberg supergroup          0 2014-07-16 18:28 /xd/tweets  -rw-r--r--   3 trisberg supergroup     982993 2014-07-16 18:28 /xd/tweets/tweets-0.txt  {code}",5
XD-1990,"Add Docs (or Reference) For Standard Shell Commands (e.g. script)","http://stackoverflow.com/questions/24819401/how-to-get-spring-xd-to-deploy-a-predefined-set-of-streams-and-taps-on-startup    It is documented here https://github.com/spring-projects/spring-xd/wiki/Shell#executing-a-script    But maybe it should also be at the top of the appendix?    https://github.com/spring-projects/spring-xd/wiki/ShellReference",1
XD-1991,"Error message about memory leak when ctrl-c xd-container and xd-admin","e.g.,     ^C09:42:00,882 ERROR localhost-startStop-2 loader.WebappClassLoader - The web application [] appears to have started a thread named [Abandoned connection cleanup thread] but has failed to stop it. This is very likely to create a memory leak.    The thread name may be different...",4
XD-1992,"Release 1.0 RC1",NULL,2
XD-1993,"Update rpm and brew recipes",NULL,2
XD-1994,"ParentLastURLClassLoader should set itself as context ClassLoader","I am converting a Spring XD Sample (Batch notifications) from copying jars to (old way)    {code}  $XD_HOME/lib  {code}    To rather copy the module jar to (new preferred way)    {code}  $XD_HOME/modules/job/payment-import/lib  {code}    By doing so, I hit a classloader issue. Custom classes and resources are loaded in Spring XD using *org.springframework.xd.module.support.ParentLastURLClassLoader*.    However, the sample is initializing custom bean definitions and one of those creates a new *DataSource* using the *EmbeddedDatabaseBuilder*. This class however, under the hood, uses the *Default* class loader to load SQL scripts:    {code}  	public DefaultResourceLoader() {  		this.classLoader = ClassUtils.getDefaultClassLoader();  	}  {code}    Therefore, the SQL scripts are NOT FOUND.    *Possible Solution*    A possible solution seems to be for *ParentLastURLClassLoader* to set itself as the context ClassLoader for the current thread:    {code}  	public ParentLastURLClassLoader(URL[] classpath, ClassLoader parent) {  		...  		Thread.currentThread().setContextClassLoader(this);  		...  	}  {code}",4
XD-1995,"Step execution count is zero for the job execution list result","For the Job execution list, the step execution count for each job execution is always set to zero.    For a single job execution display command, the step execution count is set correctly.",4
XD-1996,"Inconsistent failure while deploying job from admin UI","After clicking 'deploy' on the definitions page, the 'deploy' button is deactivated and message says:    ""An error occurred. We were unable to retrieve the module name from the provided definition ....""  and web console says:    TypeError: Cannot read property '0' of null      at Object.getModuleNameFromJobDefinition (http://localhost:9393/admin-ui/scripts/shared/services.js:43:26)      at http://localhost:9393/admin-ui/scripts/job/controllers/definition-deploy.js:35:36      at wrappedCallback (http://localhost:9393/admin-ui/lib/angular/angular.js:11319:81)      at http://localhost:9393/admin-ui/lib/angular/angular.js:11405:26      at Scope.$eval (http://localhost:9393/admin-ui/lib/angular/angular.js:12412:28)      at Scope.$digest (http://localhost:9393/admin-ui/lib/angular/angular.js:12224:31)      at Scope.$apply (http://localhost:9393/admin-ui/lib/angular/angular.js:12516:24)      at done (http://localhost:9393/admin-ui/lib/angular/angular.js:8204:45)      at completeRequest (http://localhost:9393/admin-ui/lib/angular/angular.js:8412:7)      at XMLHttpRequest.xhr.onreadystatechange (http://localhost:9393/admin-ui/lib/angular/angular.js:8351:11) ",3
XD-1997,"Add comprehensive tests for AggregateCounterRepository","The AggregateCounterTests were created to satisfy XD-1462, but currently they only have a couple tests to validate the time field processing. More comprehensive tests need to be added (including the testing of the Redis-based implementation in addition to in-memory).    For more info, see the comment here:  https://github.com/spring-projects/spring-xd/pull/1087#issuecomment-49638189",2
XD-1998,"Remove jersey test framework for xd/lib distribution","The jars     jersey-test-framework-core-1.9.jar   jersey-test-framework-grizzly2-1.9.jar    are incorrectly classified as compile time deps in hadoop vs. testCompile.    ",1
XD-1999,"Remove unused post module references",NULL,1
XD-2000,"Consider usage of jackson afterburner","see https://github.com/FasterXML/jackson-module-afterburner",3
XD-2001,"REST API for DSL completion should allow extension","The REST API for DSL completion currently returns a List<String>.  This prevents future backwards compatible extension. Should change to List<Completion> where Completion has e.g. a ""text"" property.",4
XD-2002,"Rename packages that is applicable for both stream/job","Determine a better package name for the following packages once we have a common model that applies to both stream/job:  `org.springframework.xd.dirt.stream`   `org.springframework.xd.dirt.stream.zookeeper`  ",1
XD-2003,"In EC2 deployment, Allow users to set download jars into the lib/xd directory ","In cases where the deployment requires jars that can not be included with the distribution, the user should be able to pull a jar from a http site and place it in lib/xd.      The use case is that when we removed the mysql jar from the distribution, the CI tests could not start the XD instances on EC2 without it.  It was suggested that we use the postgresql instead, but decided to continue the use of mysql for acceptance tests.",5
