#,impact,delaydays,openeddate,type,discussion,repetition,perofdelay,workload,priority,no_comment,no_priority_change,no_fixversion,no_fixversion_change,no_issuelink,no_blocking,no_blockedby,no_affectversion,reporterrep,no_des_change,topic_10,topic_100,topic_200,topic_300,topic_400
3240,Nondelay,0,2012-07-05 00:00:00,Bug,0,1,0,1,Major,34,0,2,2,0,0,0,0,0,0,9,89,150,238,274
3241,Nondelay,0,2012-07-05 00:00:00,Bug,0,1,0,2,Blocker,3,0,1,1,0,0,0,1,0.6666666666666666,0,10,69,173,298,276
3242,Nondelay,0,2012-07-05 00:00:00,SubTask,0,2,25,2,Major,38,2,2,10,3,0,0,2,0.07407407407407407,2,1,84,185,189,325
3243,Nondelay,0,2012-07-05 00:00:00,Bug,0,0,33,2,Major,1,0,1,1,1,0,0,1,0,0,3,9,131,163,337
3244,Nondelay,0,2012-07-05 00:00:00,SubTask,0,1,0,9,Minor,4,0,1,0,0,0,0,1,0.34782608695652173,0,9,90,101,182,275
3245,medium,16,2012-07-05 00:00:00,Task,83,2,20,3,Major,4,0,1,1,2,0,0,1,0.5,0,9,85,94,247,363
3246,Nondelay,0,2012-07-05 00:00:00,Improvement,0,0,10,6,Major,0,0,1,1,0,0,0,1,0.5,0,2,92,161,258,383
3247,Nondelay,0,2012-07-05 00:00:00,SubTask,0,1,14,22,Major,1,0,1,2,0,0,0,0,0,0,9,100,170,14,323
3248,Nondelay,0,2012-07-05 00:00:00,Improvement,0,1,0,0,Major,1,0,1,1,0,0,0,0,0.125,0,5,30,184,200,380
3249,Nondelay,0,2012-07-05 00:00:00,Bug,0,0,19,61,Critical,1,0,1,1,0,0,0,1,0,0,6,97,154,90,292
3250,Nondelay,0,2012-07-05 00:00:00,Task,0,0,0,0,Major,0,0,1,0,0,0,0,0,0.125,0,9,95,165,291,367
3251,Nondelay,0,2012-07-05 00:00:00,Bug,0,0,0,0,Major,3,0,1,1,0,0,0,0,0.4,2,9,97,145,112,360
3252,Nondelay,0,2012-07-05 00:00:00,Bug,0,1,0,0,Major,1,0,1,1,0,0,0,1,0,0,4,94,100,267,329
3253,Nondelay,0,2012-07-05 00:00:00,Bug,0,0,4,22,Major,2,0,1,1,0,0,0,1,0,0,7,96,149,247,6
3254,Nondelay,0,2012-07-05 00:00:00,Bug,0,1,0,0,Minor,9,0,1,1,0,0,0,1,0.4,0,3,91,188,263,237
3255,Nondelay,0,2012-07-05 00:00:00,Improvement,0,1,0,0,Minor,5,0,2,1,0,0,0,2,0,0,4,93,175,13,379
3256,Nondelay,0,2012-07-05 00:00:00,Improvement,0,1,0,0,Major,9,0,1,2,0,0,0,0,0.4,1,6,71,136,34,112
3257,Nondelay,0,2012-07-05 00:00:00,Improvement,0,2,0,0,Major,18,0,3,4,1,0,0,0,0.4,0,6,84,19,46,85
3258,Nondelay,0,2012-07-05 00:00:00,Bug,0,0,0,0,Major,15,0,1,0,1,0,0,1,0,0,4,92,58,222,334
3259,Nondelay,0,2012-07-05 00:00:00,Improvement,0,0,0,0,Major,0,0,1,1,0,0,0,0,0.125,0,10,95,172,191,77
3260,Nondelay,0,2012-07-05 00:00:00,Bug,0,1,0,2,Major,8,0,1,2,0,0,0,2,0.4,0,8,99,175,22,303
3261,Nondelay,0,2012-07-05 00:00:00,Bug,0,1,0,2,Major,16,0,1,2,3,0,0,2,0.4,0,8,99,6,22,341
3262,Nondelay,0,2012-07-05 00:00:00,Task,0,0,0,1,Trivial,2,0,1,0,0,0,0,0,0.5,0,4,83,18,277,395
3263,Nondelay,0,2012-07-05 00:00:00,Improvement,0,1,20,3,Minor,7,0,1,1,0,0,0,0,0,0,5,42,139,21,366
3264,Nondelay,0,2012-07-05 00:00:00,SubTask,0,1,25,3,Major,1,0,1,2,0,0,0,0,0.6666666666666666,0,4,45,142,152,216
3265,Nondelay,0,2012-07-05 00:00:00,SubTask,0,1,25,3,Major,1,0,1,2,0,0,0,0,0.6666666666666666,0,4,69,165,281,352
3266,Nondelay,0,2012-07-05 00:00:00,Improvement,0,1,0,21,Major,2,0,1,1,0,0,0,1,0,0,7,87,87,231,215
3267,Nondelay,0,2012-07-05 00:00:00,Bug,0,1,0,1,Minor,7,0,1,1,1,0,0,0,0.3333333333333333,0,7,96,60,211,303
3268,Nondelay,0,2012-07-05 00:00:00,Bug,0,0,0,0,Major,0,0,1,0,0,0,0,0,0,0,6,78,192,276,384
3269,Nondelay,0,2012-07-05 00:00:00,Wish,11,0,0,0,Minor,24,0,1,1,0,0,0,0,0,1,8,87,169,191,337
3270,Nondelay,0,2012-07-05 00:00:00,Task,0,0,0,0,Major,2,0,1,1,0,0,0,0,0,0,3,97,191,43,228
3271,Nondelay,0,2012-07-05 00:00:00,NewFeature,0,1,0,0,Major,9,0,1,7,2,0,0,0,0.15384615384615385,0,9,63,196,232,400
3272,Nondelay,0,2012-07-05 00:00:00,Bug,0,0,0,0,Major,10,0,1,1,2,0,0,1,0,0,1,13,194,246,396
3273,Nondelay,0,2012-07-05 00:00:00,Improvement,0,2,0,1,Minor,3,0,1,2,0,0,0,0,0.3333333333333333,1,2,98,169,273,322
3274,Nondelay,0,2012-07-05 00:00:00,Improvement,0,0,0,1,Major,9,0,1,0,1,0,0,0,0.5,0,9,8,144,270,359
3275,Nondelay,0,2012-07-05 00:00:00,Bug,0,1,0,1,Major,1,0,1,0,0,0,0,1,0.3333333333333333,0,8,82,100,275,304
3276,Nondelay,0,2012-07-05 00:00:00,Bug,0,0,0,5,Major,2,0,1,1,0,0,0,1,0.4444444444444444,0,10,100,198,286,129
3277,Nondelay,0,2012-07-05 00:00:00,Task,0,0,0,0,Major,3,0,1,1,0,0,0,0,0,0,2,41,183,156,141
3278,Nondelay,0,2012-07-05 00:00:00,Task,0,1,0,13,Major,0,0,1,0,0,0,0,1,0.6,0,4,92,183,66,363
3279,Nondelay,0,2012-07-05 00:00:00,Improvement,0,0,0,3,Major,3,0,1,0,0,0,0,0,0.4,0,10,88,192,258,148
3280,Nondelay,0,2012-07-05 00:00:00,Bug,0,1,0,2,Major,1,0,1,1,0,0,0,1,0,0,7,25,3,125,316
3281,Nondelay,0,2012-07-05 00:00:00,Bug,0,0,0,0,Major,1,0,3,1,0,0,0,3,0,0,8,55,88,219,312
3282,Nondelay,0,2012-07-05 00:00:00,New JIRA Project,0,1,0,0,Major,7,0,1,1,0,0,0,0,0.14285714285714285,0,3,85,35,195,192
3283,Nondelay,0,2012-07-05 00:00:00,Bug,0,0,0,0,Major,4,0,1,1,0,0,0,0,0,0,2,70,183,156,141
3284,Nondelay,0,2012-07-05 00:00:00,Improvement,0,1,0,13,Minor,0,0,1,1,0,0,0,0,0.25,0,8,70,26,208,289
3285,Nondelay,0,2012-07-05 00:00:00,NewFeature,0,1,0,0,Major,43,0,1,1,2,0,0,0,0.15384615384615385,0,7,77,82,251,293
3286,Nondelay,0,2012-07-05 00:00:00,Improvement,0,1,0,1,Major,7,0,1,0,0,0,0,1,0.125,0,9,91,173,183,365
3287,Nondelay,0,2012-07-05 00:00:00,Bug,0,1,50,1,Minor,1,0,2,1,0,0,0,1,0,0,10,56,178,281,272
3288,Nondelay,0,2012-07-05 00:00:00,Bug,0,0,0,0,Major,0,0,1,1,0,0,0,1,0,0,7,99,198,99,60
3289,Nondelay,0,2012-07-05 00:00:00,Bug,0,0,6,15,Major,5,0,1,1,0,0,0,0,0.8235294117647058,0,4,4,174,81,186
3290,Nondelay,0,2012-07-05 00:00:00,NewFeature,0,0,0,1,Major,11,0,1,1,1,0,0,0,0.5,0,1,42,196,295,391
3291,Nondelay,0,2012-07-05 00:00:00,Bug,0,1,0,8,Major,1,0,2,0,0,0,0,1,0.5,0,1,26,131,237,248
3292,Nondelay,0,2012-07-05 00:00:00,Improvement,0,1,0,8,Major,8,0,2,4,0,0,0,2,0.5,0,10,99,199,241,372
3293,Nondelay,0,2012-07-05 00:00:00,Bug,0,0,9,5,Major,2,0,1,0,0,0,0,2,0.7692307692307693,0,8,96,193,293,77
3294,Nondelay,0,2012-07-05 00:00:00,Bug,0,1,0,0,Minor,8,0,1,0,0,0,0,1,0,0,5,54,145,67,153
3295,Nondelay,0,2012-07-05 00:00:00,Improvement,0,0,0,3,Major,16,0,1,1,0,0,0,1,0,0,9,100,194,294,306
3296,Nondelay,0,2012-07-05 00:00:00,NewFeature,0,3,0,1,Major,81,0,1,2,91,0,0,1,0.3333333333333333,0,10,29,134,165,116
3297,Nondelay,0,2012-07-05 00:00:00,Improvement,105,2,9,11,Major,6,1,1,2,0,0,0,2,0,0,6,89,151,56,390
3298,Nondelay,0,2012-07-05 00:00:00,Improvement,0,0,0,1,Major,5,0,2,1,2,0,0,0,0.2,1,7,85,184,294,394
3299,Nondelay,0,2012-07-05 00:00:00,Bug,0,2,0,2,Minor,29,0,2,1,1,0,0,2,0,0,7,54,197,100,393
3300,Nondelay,0,2012-07-05 00:00:00,Bug,0,0,11,52,Minor,2,0,1,1,0,0,0,1,0,0,1,96,90,294,326
3301,medium,47,2012-07-05 00:00:00,Improvement,83,0,50,2,Major,12,0,1,4,0,0,0,0,0.16666666666666666,0,3,81,146,232,379
3302,Nondelay,0,2012-07-05 00:00:00,Bug,0,1,0,4,Minor,11,0,1,2,1,0,0,1,0.8,0,1,84,136,34,112
3303,Nondelay,0,2012-07-05 00:00:00,Bug,0,1,0,0,Major,1,0,1,0,0,0,0,2,0,0,9,82,78,214,136
3304,Nondelay,0,2012-07-05 00:00:00,Bug,0,1,0,0,Critical,4,0,1,1,0,0,0,1,0,0,4,91,170,276,359
3305,Nondelay,0,2012-07-05 00:00:00,Bug,0,0,4,57,Minor,2,0,1,1,0,0,0,1,0,0,10,65,181,178,366
3306,Nondelay,0,2012-07-05 00:00:00,Improvement,0,1,0,0,Minor,3,0,1,2,1,0,0,0,0,0,1,98,181,287,380
3307,Nondelay,0,2012-07-05 00:00:00,NewFeature,0,1,0,13,Major,10,0,1,0,0,0,0,1,0,0,9,72,89,256,292
3308,Nondelay,0,2012-07-05 00:00:00,NewFeature,2,1,0,0,Major,2,0,1,0,0,0,0,1,0,0,10,77,164,23,325
3309,Nondelay,0,2012-07-05 00:00:00,Bug,0,0,0,0,Major,2,0,1,0,0,0,0,0,0,0,9,82,18,273,368
3310,Nondelay,0,2012-07-05 00:00:00,Bug,0,1,0,0,Major,6,0,1,1,1,0,0,5,0,0,2,54,200,236,376
3311,Nondelay,0,2012-07-05 00:00:00,Bug,0,1,0,1,Major,15,1,2,3,0,0,0,2,0.3333333333333333,0,6,36,176,203,144
3312,Nondelay,0,2012-07-05 00:00:00,Bug,0,0,0,0,Major,3,0,1,1,0,0,0,0,0,1,9,88,191,208,242
3313,Nondelay,0,2012-07-05 00:00:00,Improvement,0,0,0,0,Minor,2,0,1,0,0,0,0,1,0.125,0,5,12,155,249,371
3314,Nondelay,0,2012-07-05 00:00:00,Improvement,0,2,0,15,Major,14,0,1,1,0,0,0,1,0,0,5,46,56,281,249
3315,Nondelay,0,2012-07-05 00:00:00,Improvement,0,0,14,5,Minor,1,0,1,0,0,0,0,1,0.8,0,7,88,191,240,341
3316,Nondelay,0,2012-07-05 00:00:00,Task,0,0,0,0,Major,0,0,1,0,0,0,0,0,0.125,0,6,49,32,43,171
3317,Nondelay,0,2012-07-05 00:00:00,Bug,0,1,0,3,Major,7,0,1,1,2,0,0,0,0.25,0,4,86,199,168,102
3318,Nondelay,0,2012-07-05 00:00:00,Improvement,0,1,0,2,Major,8,0,1,0,0,0,0,1,0.5,0,10,74,181,113,383
3319,Nondelay,0,2012-07-05 00:00:00,Bug,0,1,0,0,Blocker,5,0,1,1,0,0,0,0,0.25,0,7,41,183,238,334
3320,Nondelay,0,2012-07-05 00:00:00,Improvement,0,1,0,1,Minor,13,0,1,3,0,0,0,0,0,0,7,90,199,238,319
3321,Nondelay,0,2012-07-05 00:00:00,NewFeature,0,1,0,0,Major,3,0,1,1,0,0,0,0,0,0,6,78,95,167,333
3322,Nondelay,0,2012-07-05 00:00:00,Bug,0,1,28,5,Minor,13,0,2,4,0,0,0,1,0,0,8,56,147,228,269
3323,Nondelay,0,2012-07-05 00:00:00,Bug,0,0,4,57,Minor,3,1,1,1,0,0,0,1,0,0,9,90,157,207,306
3324,Nondelay,0,2012-07-05 00:00:00,Bug,0,1,0,1,Major,4,0,1,1,0,0,0,0,0.6666666666666666,0,10,12,55,208,371
3325,Nondelay,0,2012-07-05 00:00:00,Bug,0,1,3,52,Major,5,0,1,1,0,0,0,1,0,0,6,77,166,92,64
3326,Nondelay,0,2012-07-05 00:00:00,Task,11,1,0,0,Major,16,0,1,1,0,0,0,0,0,0,2,41,183,156,194
3327,Nondelay,0,2012-07-05 00:00:00,Improvement,0,1,0,1,Major,23,0,1,1,0,0,0,3,0,1,8,81,149,293,281
3328,Nondelay,0,2012-07-05 00:00:00,Improvement,0,1,0,0,Minor,8,0,1,4,0,0,0,1,0,0,9,58,156,218,233
3329,Nondelay,0,2012-07-06 00:00:00,Bug,0,1,0,5,Major,13,0,1,1,0,0,0,1,0.36363636363636365,0,2,31,68,255,344
3330,Nondelay,0,2012-07-06 00:00:00,Improvement,0,1,0,1,Minor,17,0,2,4,2,0,0,3,0.5,0,10,51,71,216,394
3331,Nondelay,0,2012-07-06 00:00:00,NewFeature,0,2,0,0,Major,14,0,1,3,1,0,0,1,0.3333333333333333,0,9,94,158,194,312
3332,Nondelay,0,2012-07-06 00:00:00,Improvement,0,1,0,2,Minor,11,0,2,2,0,0,0,2,0.08695652173913043,0,4,82,10,194,73
3333,Nondelay,0,2012-07-06 00:00:00,Bug,0,0,0,0,Critical,15,0,1,1,1,0,0,2,0,0,10,49,180,210,302
3334,Nondelay,0,2012-07-06 00:00:00,Bug,0,1,14,22,Major,20,0,1,3,0,0,0,2,0,0,6,90,186,281,393
3335,Nondelay,0,2012-07-06 00:00:00,Bug,0,0,0,0,Trivial,5,0,2,1,0,0,0,2,0,0,6,96,172,211,382
3336,Nondelay,0,2012-07-06 00:00:00,Improvement,0,1,0,1,Major,12,0,1,2,0,0,0,0,0.375,0,5,57,190,192,273
3337,Nondelay,0,2012-07-06 00:00:00,Bug,0,1,0,0,Major,1,0,4,2,0,0,0,0,0.5,0,8,71,161,254,362
3338,Nondelay,0,2012-07-06 00:00:00,Bug,0,1,0,3,Major,19,0,1,4,1,0,0,0,0.42857142857142855,0,8,57,196,63,193
3339,Nondelay,0,2012-07-06 00:00:00,Bug,0,2,0,3,Major,30,0,2,6,0,0,0,0,0.42857142857142855,0,5,91,133,249,373
3340,Nondelay,0,2012-07-06 00:00:00,Bug,0,2,0,4,Minor,17,0,1,1,0,0,0,0,0.8333333333333334,0,1,76,12,142,46
3341,Nondelay,0,2012-07-06 00:00:00,Improvement,0,0,2,24,Major,1,0,1,0,0,0,0,0,0.7777777777777778,0,8,100,190,286,390
3342,Nondelay,0,2012-07-06 00:00:00,Bug,0,1,0,18,Major,0,0,1,1,0,0,0,1,0,0,10,85,189,276,333
3343,Nondelay,0,2012-07-06 00:00:00,NewFeature,0,2,0,2,Major,2,0,6,1,1,0,0,0,0,0,9,91,197,225,132
3344,Nondelay,0,2012-07-06 00:00:00,Dependency upgrade,0,0,2,24,Major,0,0,1,0,0,0,0,0,0.7777777777777778,0,10,97,139,173,217
3345,Nondelay,0,2012-07-06 00:00:00,Dependency upgrade,0,0,2,24,Major,0,0,1,0,0,0,0,0,0.7777777777777778,0,2,34,159,230,395
3346,Nondelay,0,2012-07-06 00:00:00,Dependency upgrade,0,0,2,24,Major,1,0,1,0,0,0,0,0,0.7777777777777778,0,9,34,119,215,330
3347,Nondelay,0,2012-07-06 00:00:00,Improvement,0,1,4,58,Minor,11,0,1,2,0,0,0,1,0,0,5,81,123,137,400
3348,Nondelay,0,2012-07-06 00:00:00,Improvement,0,1,0,0,Major,3,0,1,1,0,0,0,1,0,0,2,19,17,271,90
3349,Nondelay,0,2012-07-06 00:00:00,Improvement,0,1,0,2,Major,32,0,1,1,1,0,0,1,0.5,0,5,91,57,242,233
3350,Nondelay,0,2012-07-06 00:00:00,Bug,0,1,0,18,Major,0,0,1,1,0,0,0,1,0.3333333333333333,0,5,14,162,260,266
3351,high,501,2012-07-06 00:00:00,Bug,0,2,90,81,Minor,2,0,1,1,0,0,0,1,0.2,0,7,100,167,273,396
3352,Nondelay,0,2012-07-06 00:00:00,Bug,0,2,50,1,Minor,3,0,1,1,0,0,0,1,0.8,0,9,65,112,299,340
3353,Nondelay,0,2012-07-06 00:00:00,Task,0,1,0,0,Major,5,0,1,1,0,0,0,0,0,1,5,92,183,260,331
3354,Nondelay,0,2012-07-06 00:00:00,Bug,0,1,25,2,Major,2,0,1,1,0,0,0,1,0.6666666666666666,1,8,66,185,281,301
3355,Nondelay,0,2012-07-06 00:00:00,Bug,0,1,33,2,Critical,6,0,2,1,0,0,0,1,0,0,10,54,1,203,343
3356,Nondelay,0,2012-07-06 00:00:00,Improvement,0,2,25,2,Minor,10,0,1,1,0,0,0,0,0,0,8,99,49,294,374
3357,Nondelay,0,2012-07-06 00:00:00,Improvement,0,0,50,1,Minor,0,0,1,0,0,0,0,0,0.125,0,9,36,8,299,21
3358,Nondelay,0,2012-07-06 00:00:00,Improvement,0,0,0,2,Major,3,0,1,1,0,0,0,0,0.6666666666666666,0,10,59,199,122,392
3359,Nondelay,0,2012-07-06 00:00:00,Improvement,0,1,11,1,Major,4,0,1,1,0,0,0,1,0,0,5,98,192,223,301
3360,Nondelay,0,2012-07-06 00:00:00,Improvement,0,1,0,0,Major,3,0,1,1,0,0,0,0,0.13333333333333333,0,3,85,182,208,278
3361,Nondelay,0,2012-07-06 00:00:00,Improvement,0,2,28,5,Major,10,0,1,3,0,0,0,0,0,0,1,99,96,238,374
3362,Nondelay,0,2012-07-06 00:00:00,Bug,0,1,16,4,Minor,0,0,4,1,0,0,0,1,0,0,8,77,163,148,313
3363,Nondelay,0,2012-07-06 00:00:00,Bug,0,0,0,2,Minor,4,0,1,1,1,0,0,0,0,0,9,24,118,282,3
3364,Nondelay,0,2012-07-06 00:00:00,Improvement,0,1,0,1,Major,1,0,1,0,0,0,0,0,0.25,0,4,57,104,19,323
3365,Nondelay,0,2012-07-06 00:00:00,Task,0,0,0,0,Major,2,0,1,1,0,0,0,0,0,0,9,77,82,241,361
3366,Nondelay,0,2012-07-06 00:00:00,Improvement,0,0,0,1,Minor,6,0,1,1,0,0,0,1,0.5,0,1,4,167,44,252
3367,Nondelay,0,2012-07-06 00:00:00,Task,0,1,0,12,Major,0,0,1,0,1,0,0,1,0.6666666666666666,0,10,10,53,297,187
3368,Nondelay,0,2012-07-06 00:00:00,Improvement,0,1,71,2,Minor,2,0,1,1,0,0,0,1,0.5,0,1,4,167,132,230
3369,Nondelay,0,2012-07-06 00:00:00,Bug,0,0,100,1,Major,1,0,1,0,0,0,0,1,0.16666666666666666,0,10,57,187,47,336
3370,Nondelay,0,2012-07-06 00:00:00,Bug,0,3,50,1,Minor,5,0,1,2,0,0,0,1,0.8,0,9,83,190,238,31
3371,Nondelay,0,2012-07-06 00:00:00,Task,0,0,4,58,Minor,0,1,1,2,0,0,0,1,0.7894736842105263,0,10,65,111,272,301
3372,Nondelay,0,2012-07-06 00:00:00,Bug,0,1,0,4,Major,2,0,1,1,0,0,0,1,0.25,0,4,67,56,32,400
3373,Nondelay,0,2012-07-06 00:00:00,Bug,0,3,50,1,Minor,3,0,1,1,0,0,0,1,0,0,3,80,190,121,275
3374,Nondelay,0,2012-07-06 00:00:00,Bug,0,1,16,5,Major,1,0,1,3,0,0,0,1,0.8,0,9,83,171,152,349
3375,Nondelay,0,2012-07-06 00:00:00,Bug,0,0,0,0,Major,1,0,3,2,0,0,0,1,0.42857142857142855,0,10,94,125,208,398
3376,Nondelay,0,2012-07-06 00:00:00,Bug,0,0,0,0,Major,3,0,1,1,0,0,0,0,0,1,10,90,83,290,329
3377,Nondelay,0,2012-07-06 00:00:00,Improvement,0,1,20,3,Minor,5,0,1,1,0,0,0,0,0.13333333333333333,0,5,73,197,250,264
3378,Nondelay,0,2012-07-06 00:00:00,Bug,0,2,25,0,Major,1,0,1,0,0,0,0,1,0.75,0,9,80,157,98,256
3379,Nondelay,0,2012-07-06 00:00:00,Bug,0,1,0,0,Trivial,1,0,1,1,0,0,0,0,0,0,10,80,153,251,400
3380,Nondelay,0,2012-07-06 00:00:00,Improvement,0,3,0,0,Major,93,0,1,9,0,0,0,0,0,0,10,42,105,228,321
3381,Nondelay,0,2012-07-06 00:00:00,Improvement,0,1,20,4,Minor,2,0,2,1,0,0,0,0,0.2,0,7,86,171,267,393
3382,high,501,2012-07-06 00:00:00,Improvement,0,2,90,81,Minor,3,0,1,1,0,0,0,0,0,0,7,75,191,290,360
3383,Nondelay,0,2012-07-06 00:00:00,Bug,0,0,0,0,Critical,8,1,1,4,1,0,0,1,0,0,6,97,159,246,358
3384,Nondelay,0,2012-07-06 00:00:00,Bug,0,1,0,0,Minor,2,0,1,1,0,0,0,0,0,0,5,93,182,289,319
3385,Nondelay,0,2012-07-06 00:00:00,Bug,0,1,33,2,Major,13,0,2,2,0,0,0,4,0.2857142857142857,0,10,97,118,144,272
3386,Nondelay,0,2012-07-06 00:00:00,Improvement,0,1,20,4,Minor,2,0,1,1,0,0,0,0,0.2,0,4,99,155,276,359
3387,Nondelay,0,2012-07-06 00:00:00,NewFeature,0,2,0,2,Major,9,0,1,0,0,0,0,1,0.3333333333333333,0,8,17,160,104,274
3388,Nondelay,0,2012-07-06 00:00:00,Improvement,0,1,0,4,Minor,3,0,1,1,0,0,0,1,0,0,10,87,108,200,357
3389,Nondelay,0,2012-07-06 00:00:00,NewFeature,0,1,0,0,Major,18,0,1,1,0,0,0,2,0,0,10,81,20,250,364
3390,Nondelay,0,2012-07-06 00:00:00,Bug,0,0,0,0,Major,8,0,1,1,0,0,0,0,0.07692307692307693,0,10,99,138,230,350
3391,Nondelay,0,2012-07-06 00:00:00,Task,0,1,0,0,Major,29,0,1,1,0,0,0,0,0,0,6,84,19,46,50
3392,Nondelay,0,2012-07-06 00:00:00,Bug,0,0,9,6,Minor,8,0,2,1,1,0,0,1,0,0,7,2,102,59,383
3393,Nondelay,0,2012-07-06 00:00:00,Improvement,0,0,60,1,Major,2,0,1,0,0,0,0,1,0.25,0,3,19,196,27,176
3394,Nondelay,0,2012-07-06 00:00:00,Task,0,1,0,0,Major,1,0,1,1,1,0,0,0,0,0,4,89,99,168,102
3395,Nondelay,0,2012-07-06 00:00:00,Task,0,1,0,1,Major,1,0,1,1,1,0,0,1,0,0,4,79,197,168,293
3396,Nondelay,0,2012-07-06 00:00:00,Bug,0,0,0,1,Major,3,0,1,2,0,0,0,0,0,0,8,88,170,284,91
3397,Nondelay,0,2012-07-06 00:00:00,Bug,0,1,0,1,Major,12,0,2,2,0,0,0,1,0.5,0,7,88,170,296,260
3398,Nondelay,0,2012-07-06 00:00:00,Bug,0,0,0,3,Major,1,0,1,0,0,0,0,1,0.5,0,8,100,200,215,306
3399,Nondelay,0,2012-07-06 00:00:00,Improvement,0,0,0,3,Minor,3,0,1,0,0,0,0,0,0.6,0,7,95,194,240,200
3400,Nondelay,0,2012-07-06 00:00:00,Task,0,0,4,58,Trivial,2,1,1,1,0,0,0,1,0,0,1,47,177,132,202
3401,Nondelay,0,2012-07-06 00:00:00,Bug,0,1,71,2,Minor,0,0,1,1,0,0,0,1,0.5,0,5,96,200,207,357
3402,Nondelay,0,2012-07-06 00:00:00,Improvement,0,1,20,4,Minor,13,0,2,1,0,0,0,0,0.2,0,5,25,150,207,211
3403,Nondelay,0,2012-07-06 00:00:00,Bug,0,3,0,2,Major,28,0,1,1,2,0,0,1,0.3333333333333333,0,10,84,150,200,278
3404,Nondelay,0,2012-07-06 00:00:00,Bug,0,1,0,1,Minor,4,0,2,0,0,0,0,1,0.4,0,2,13,91,273,334
3405,Nondelay,0,2012-07-06 00:00:00,Bug,0,1,0,19,Major,32,0,1,3,0,0,0,1,0.375,1,8,24,191,256,23
3406,Nondelay,0,2012-07-06 00:00:00,Improvement,0,0,0,0,Major,0,0,1,0,0,0,0,1,0.5161290322580645,0,7,95,197,243,374
3407,Nondelay,0,2012-07-06 00:00:00,Improvement,0,1,0,0,Trivial,7,0,2,1,0,0,0,1,0,0,9,70,180,278,400
3408,Nondelay,0,2012-07-06 00:00:00,Test,0,1,0,4,Minor,18,0,1,2,6,0,0,1,0.8333333333333334,0,10,98,83,134,130
3409,Nondelay,0,2012-07-06 00:00:00,Dependency upgrade,0,0,2,24,Major,0,0,2,0,0,0,0,0,0.7777777777777778,0,7,51,18,60,237
3410,Nondelay,0,2012-07-06 00:00:00,Bug,8,0,0,0,Major,7,0,1,1,0,0,0,0,0,0,4,77,107,201,319
3411,Nondelay,0,2012-07-06 00:00:00,Improvement,0,0,0,2,Minor,8,1,1,0,0,0,0,2,0.2,0,9,95,71,207,392
3412,Nondelay,0,2012-07-06 00:00:00,Bug,0,1,0,0,Major,5,0,1,1,1,0,0,0,0.5,0,10,90,194,291,254
3413,Nondelay,0,2012-07-06 00:00:00,Bug,0,3,0,1,Major,13,0,1,1,1,0,0,0,0,0,8,69,144,34,369
3414,Nondelay,0,2012-07-06 00:00:00,Bug,0,1,0,18,Major,0,0,1,1,0,0,0,1,0,0,3,25,109,39,278
3415,Nondelay,0,2012-07-06 00:00:00,Improvement,0,0,20,3,Major,1,0,1,1,0,0,0,0,0.13333333333333333,0,8,95,174,282,230
3416,high,654,2012-07-06 00:00:00,Improvement,0,0,0,4,Minor,4,0,1,1,1,0,0,1,0.8333333333333334,0,6,87,178,249,371
3417,Nondelay,0,2012-07-06 00:00:00,Bug,0,1,0,0,Major,12,0,1,1,2,0,0,0,0,0,9,91,169,257,394
3418,Nondelay,0,2012-07-06 00:00:00,Bug,0,1,0,0,Major,9,0,1,1,1,0,0,0,0,0,9,10,154,1,268
3419,Nondelay,0,2012-07-06 00:00:00,Improvement,79,0,0,0,Minor,1,0,1,2,0,0,0,0,0,0,10,39,158,283,370
3420,Nondelay,0,2012-07-06 00:00:00,Improvement,0,1,0,12,Major,1,0,1,0,0,0,0,1,0.6666666666666666,0,9,79,189,290,330
3421,Nondelay,0,2012-07-06 00:00:00,Improvement,0,1,0,2,Major,17,0,3,2,2,0,0,2,0.36363636363636365,0,9,53,193,256,211
3422,Nondelay,0,2012-07-07 00:00:00,Improvement,0,0,0,1,Major,1,0,1,0,0,0,0,0,0.3333333333333333,0,9,44,133,268,285
3423,Nondelay,0,2012-07-07 00:00:00,Bug,0,1,0,1,Major,12,0,3,7,0,0,0,3,0.2857142857142857,0,8,39,169,8,15
3424,Nondelay,0,2012-07-07 00:00:00,Bug,0,1,0,0,Blocker,2,0,1,0,0,0,0,3,0,0,5,69,179,274,170
3425,Nondelay,0,2012-07-07 00:00:00,Bug,0,1,0,0,Major,2,0,1,1,1,0,0,0,0,0,5,29,179,165,328
3426,Nondelay,0,2012-07-07 00:00:00,SubTask,0,1,0,0,Major,4,0,2,3,0,0,0,1,0,0,10,29,126,56,363
3427,Nondelay,0,2012-07-07 00:00:00,Improvement,0,1,0,0,Major,1,0,1,1,0,0,0,0,0.5,0,3,35,177,182,369
3428,Nondelay,0,2012-07-07 00:00:00,SubTask,0,1,0,0,Major,6,0,3,3,0,0,0,1,0,0,10,10,83,80,363
3429,Nondelay,0,2012-07-07 00:00:00,SubTask,0,1,0,0,Major,5,0,3,3,0,0,0,1,0,0,9,92,112,267,179
3430,Nondelay,0,2012-07-07 00:00:00,SubTask,0,1,0,0,Major,4,0,2,2,0,0,0,0,0,0,1,89,190,175,21
3431,Nondelay,0,2012-07-07 00:00:00,SubTask,0,1,0,0,Major,4,0,3,3,0,0,0,1,0,0,5,96,5,283,391
