boardid,sprintid,type,priority,no_comment,no_affectversion,no_fixversion,no_issuelink,no_blocking,no_blockedby,no_fixversion_change,no_priority_change,no_des_change,gunning_fog
641,2240,Sub-task,Major,0,0,1,0,0,0,0,0,1,easy
641,2240,Sub-task,Major,0,0,1,0,0,0,0,0,1,easy
641,2240,Sub-task,Major,0,0,1,0,0,0,0,0,1,easy
641,2240,Sub-task,Major,0,0,1,0,0,0,0,0,2,easy
641,2240,Bug,Major,0,1,1,0,0,0,1,0,1,easy
641,2240,Sub-task,Major,0,0,1,0,0,0,0,0,0,easy
641,2240,Sub-task,Major,0,0,1,0,0,0,0,0,0,easy
641,2240,Sub-task,Major,0,0,1,0,0,0,0,0,0,easy
641,2240,Feature Request,Blocker,0,1,1,5,1,1,0,0,0,hard
641,2240,Sub-task,Major,0,0,1,0,0,0,0,0,0,easy
641,2240,Feature Request,Blocker,0,1,1,7,3,1,0,0,0,hard
641,2240,Feature Request,Blocker,0,1,1,6,3,1,0,0,0,hard
641,2610,Bug,Major,13,1,2,1,0,0,28,0,1,hard
641,2610,Feature Request,Minor,1,0,1,1,0,0,7,0,0,easy
641,2610,Bug,Minor,6,1,2,1,0,0,8,1,0,easy
641,2610,Enhancement,Minor,2,1,1,1,0,1,5,1,0,easy
641,2610,Bug,Minor,2,0,2,0,0,0,8,1,0,easy
641,2610,Bug,Major,23,1,1,6,0,0,13,0,1,hard
641,2610,Bug,Major,27,1,1,18,1,0,3,0,4,hard
641,2610,Feature Request,Blocker,10,1,1,6,0,1,3,1,1,hard
641,2610,Bug,Trivial,0,1,1,0,0,0,1,1,0,easy
641,2610,Feature Request,Blocker,14,1,1,8,1,1,23,1,2,hard
641,2610,Bug,Major,7,1,1,0,0,0,12,1,3,hard
641,2610,Task,Major,45,1,1,2,2,0,24,0,2,hard
641,2610,Sub-task,Major,7,0,0,0,0,0,7,0,1,hard
641,2610,Feature Request,Critical,6,0,1,3,0,0,2,0,1,hard
641,2610,Enhancement,Minor,5,1,1,0,0,0,7,1,1,hard
641,2610,Bug,Major,10,1,1,0,0,0,11,0,1,hard
641,2610,Bug,Minor,0,1,1,0,0,0,5,0,0,hard
641,2610,Bug,Minor,2,1,1,0,0,0,6,0,1,hard
641,2610,Feature Request,Major,0,1,1,0,0,0,5,0,0,hard
641,2610,Enhancement,Major,22,1,1,10,7,0,5,0,0,hard
641,2610,Feature Request,Major,1,1,1,3,1,0,2,0,7,hard
641,2610,Enhancement,Major,0,2,1,5,0,0,3,0,2,hard
641,2610,Bug,Critical,9,2,1,4,0,0,9,0,4,hard
641,2610,Bug,Critical,5,1,1,0,0,0,1,1,1,hard
641,2610,Bug,Major,5,1,1,1,0,0,1,0,0,hard
641,2610,Bug,Critical,3,1,1,3,0,0,1,0,0,hard
641,2610,Sub-task,Major,1,1,1,1,0,0,1,0,0,hard
641,2610,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
641,2610,Sub-task,Major,1,1,1,1,0,0,1,0,1,hard
641,2610,Feature Request,Major,0,0,1,1,0,0,0,0,0,hard
641,2610,Feature Request,Major,3,1,1,1,0,0,0,0,0,easy
641,2610,Bug,Major,1,1,1,0,0,0,1,0,0,hard
641,2610,Bug,Major,0,1,1,1,0,0,1,0,0,hard
641,2610,Feature Request,Major,0,0,1,0,0,0,1,0,0,hard
641,2610,Bug,Major,5,1,1,0,0,0,1,0,0,hard
641,2610,Bug,Major,0,1,1,1,0,0,1,0,1,easy
641,2610,Feature Request,Major,1,1,1,0,0,0,0,0,0,hard
641,2610,Feature Request,Major,1,1,1,0,0,0,0,0,0,easy
641,2610,Bug,Major,0,1,1,0,0,0,0,0,1,easy
641,2610,Feature Request,Major,0,1,1,1,0,0,0,0,0,easy
641,2610,Enhancement,Major,0,1,1,0,0,0,0,0,0,easy
641,2610,Enhancement,Major,0,1,1,0,0,0,0,0,0,hard
641,2610,Bug,Minor,10,0,1,0,0,0,18,1,0,hard
641,2902,Feature Request,Minor,0,1,1,0,0,0,0,0,0,hard
641,2922,Feature Request,Major,4,1,1,0,0,0,12,0,0,easy
641,2922,Feature Request,Minor,1,0,1,1,0,0,7,0,0,easy
641,2922,Bug,Minor,8,1,2,1,0,0,8,1,0,easy
641,2922,Enhancement,Minor,2,1,1,1,0,1,5,1,0,easy
641,2922,Bug,Minor,2,0,2,0,0,0,10,1,0,easy
641,2922,Bug,Major,26,1,1,6,0,0,15,0,1,hard
641,2922,Enhancement,Major,21,0,1,2,0,0,11,0,1,hard
641,2922,Bug,Major,38,1,1,18,1,0,4,0,4,hard
641,2922,Feature Request,Blocker,15,1,1,6,0,1,7,1,1,hard
641,2922,Feature Request,Blocker,10,0,1,5,0,2,3,0,0,hard
641,2922,Bug,Optional,16,1,1,0,0,0,0,0,0,hard
641,2922,Bug,Major,4,1,1,4,0,0,3,0,1,hard
641,2922,Task,Major,0,1,1,2,1,1,2,0,0,easy
641,2922,Bug,Critical,6,1,1,3,0,0,4,0,0,hard
641,2922,Bug,Critical,13,0,1,6,1,1,3,0,0,easy
641,2922,Bug,Minor,2,1,1,2,0,0,1,1,0,easy
641,2922,Feature Request,Major,0,1,2,2,0,0,0,0,0,easy
641,2922,Bug,Major,9,1,1,0,0,0,14,1,4,hard
641,2922,Bug,Critical,11,1,1,3,0,0,13,2,0,hard
641,2922,Task,Major,46,1,1,2,2,0,24,0,2,hard
641,2922,Feature Request,Minor,7,1,1,1,0,0,13,1,0,hard
641,2922,Task,Major,4,0,1,2,1,0,3,0,0,hard
641,2922,Bug,Minor,10,1,1,4,0,0,12,1,1,hard
641,2922,Enhancement,Major,2,1,1,5,0,0,13,0,0,hard
641,2922,Enhancement,Minor,15,1,1,3,0,0,11,1,1,hard
641,2922,Bug,Major,10,1,1,0,0,0,13,0,1,hard
641,2922,Enhancement,Major,5,1,1,2,0,0,3,0,1,easy
641,2922,Bug,Minor,9,1,1,0,0,0,8,1,0,easy
641,2922,Feature Request,Minor,6,0,1,0,0,0,3,0,1,easy
641,2922,Bug,Minor,7,1,1,0,0,0,7,0,1,easy
641,2922,Bug,Major,6,1,1,8,0,0,6,0,3,hard
641,2922,Bug,Major,5,1,1,1,0,0,11,0,0,hard
641,2922,Enhancement,Major,14,0,1,5,0,0,5,0,5,hard
641,2922,Bug,Major,14,1,1,1,0,0,15,0,0,hard
641,2922,Enhancement,Major,22,1,1,10,7,0,5,0,0,hard
641,2922,Enhancement,Major,2,1,1,1,0,0,6,0,1,hard
641,2922,Task,Major,14,0,1,4,0,0,5,0,0,hard
641,2922,Enhancement,Major,5,0,1,3,0,0,5,0,1,hard
641,2922,Feature Request,Major,6,1,1,1,0,0,7,0,1,hard
641,2922,Feature Request,Major,2,1,1,3,1,0,4,0,10,hard
641,2922,Enhancement,Major,1,2,1,5,0,0,3,0,2,hard
641,2922,Feature Request,Major,4,1,1,14,1,9,5,0,2,easy
641,2922,Feature Request,Major,3,1,1,3,0,0,7,1,1,hard
641,2922,Bug,Critical,10,2,1,4,0,0,9,0,4,hard
641,2922,Task,Blocker,2,1,1,3,0,0,9,0,0,easy
641,2922,Bug,Critical,5,1,1,0,0,0,3,1,1,hard
641,2922,Bug,Major,5,1,1,1,0,0,3,0,0,hard
641,2922,Feature Request,Major,0,0,1,2,0,1,2,0,0,hard
641,2922,Bug,Critical,6,1,1,3,0,0,3,0,0,hard
641,2922,Bug,Major,1,1,1,3,0,0,7,0,1,hard
641,2922,Bug,Major,12,1,1,5,0,0,3,0,0,easy
641,2922,Bug,Optional,5,1,1,1,0,0,3,1,1,easy
641,2922,Bug,Critical,3,1,1,1,0,0,4,0,0,easy
641,2922,Bug,Critical,0,1,1,0,0,0,2,0,0,hard
641,2922,Bug,Major,1,1,1,1,0,0,1,0,0,hard
641,2922,Bug,Major,0,1,1,0,0,0,3,0,2,easy
641,2922,Feature Request,Major,0,0,1,0,0,0,3,0,0,hard
641,2922,Feature Request,Major,1,0,1,0,0,0,1,0,0,easy
641,2922,Bug,Major,6,1,1,0,0,0,1,0,0,hard
641,2922,Bug,Major,3,1,1,1,0,0,3,0,1,easy
641,2922,Bug,Major,4,1,1,2,0,0,0,0,0,easy
641,2922,Feature Request,Major,1,1,1,0,0,0,3,0,0,hard
641,2922,Bug,Critical,0,1,1,1,0,0,2,0,1,easy
641,2922,Bug,Major,4,1,1,0,0,0,2,0,1,easy
641,2922,Enhancement,Major,0,1,1,0,0,0,2,0,0,easy
641,2922,Enhancement,Major,0,1,1,0,0,0,3,0,0,hard
641,2922,Enhancement,Minor,0,1,1,0,0,0,2,0,0,easy
641,2922,Task,Major,2,0,1,0,0,0,1,0,0,hard
641,2922,Bug,Major,2,1,1,0,0,0,1,0,0,hard
641,2922,Bug,Major,0,1,1,0,0,0,1,0,2,easy
641,2922,Task,Blocker,1,0,1,7,0,0,0,0,0,hard
641,2922,Sub-task,Blocker,0,0,1,0,0,0,1,0,0,hard
641,2922,Sub-task,Blocker,0,0,1,0,0,0,1,0,0,hard
641,2922,Sub-task,Blocker,2,0,1,0,0,0,1,0,0,hard
641,2922,Sub-task,Blocker,1,0,1,0,0,0,1,0,0,hard
641,2922,Sub-task,Blocker,0,0,1,0,0,0,1,0,0,hard
641,2922,Sub-task,Blocker,0,0,1,0,0,0,1,0,0,hard
641,2922,Sub-task,Blocker,1,0,1,0,0,0,1,0,0,hard
641,2922,Sub-task,Blocker,0,0,1,0,0,0,1,0,0,hard
641,2922,Sub-task,Blocker,1,0,1,0,0,0,1,0,0,hard
641,2922,Sub-task,Blocker,1,0,1,0,0,0,1,0,0,hard
641,2922,Bug,Major,0,1,1,0,0,0,1,0,0,easy
641,2922,Bug,Major,22,1,1,3,0,0,1,0,0,hard
641,2922,Task,Major,0,1,1,1,0,0,1,0,0,hard
641,2922,Task,Blocker,0,0,1,0,0,0,0,0,0,easy
641,2922,Sub-task,Critical,1,0,1,0,0,0,1,0,0,hard
641,2922,Sub-task,Critical,1,0,1,0,0,0,1,0,0,hard
641,2922,Sub-task,Critical,0,0,1,0,0,0,1,0,0,hard
641,2922,Sub-task,Critical,1,0,1,0,0,0,1,0,0,hard
641,2922,Sub-task,Critical,1,0,1,0,0,0,1,0,0,hard
641,2922,Sub-task,Critical,0,0,1,0,0,0,1,0,0,hard
641,2922,Sub-task,Critical,1,0,1,0,0,0,1,0,0,hard
641,2922,Sub-task,Critical,1,0,1,0,0,0,1,0,0,hard
641,2922,Sub-task,Critical,1,0,1,0,0,0,1,0,0,hard
641,2922,Sub-task,Critical,1,0,1,0,0,0,1,0,0,hard
641,2922,Sub-task,Critical,1,0,1,0,0,0,1,0,0,hard
641,2922,Sub-task,Critical,1,0,1,0,0,0,1,0,0,hard
641,2922,Sub-task,Critical,0,0,1,0,0,0,1,0,0,hard
641,2922,Sub-task,Critical,1,0,1,0,0,0,1,0,0,hard
641,2922,Sub-task,Critical,0,0,1,0,0,0,1,0,0,hard
641,2922,Sub-task,Critical,1,0,1,0,0,0,1,0,0,hard
641,2922,Sub-task,Critical,0,0,1,0,0,0,1,0,0,hard
641,2922,Sub-task,Critical,0,0,1,0,0,0,1,0,0,hard
641,2922,Sub-task,Critical,1,0,1,0,0,0,1,0,0,hard
641,2922,Sub-task,Critical,0,0,1,0,0,0,1,0,0,hard
641,2922,Enhancement,Minor,1,1,1,0,0,0,1,0,0,easy
641,2922,Task,Minor,0,1,1,1,1,0,0,0,0,easy
641,2922,Bug,Critical,1,1,1,0,0,0,1,0,0,hard
641,2922,Bug,Major,3,1,1,0,0,0,1,0,1,hard
641,2922,Bug,Critical,0,1,1,1,0,0,1,0,0,easy
641,2922,Feature Request,Major,0,1,1,1,0,0,0,0,0,easy
641,2922,Bug,Major,0,1,1,0,0,0,0,0,0,hard
641,2922,Task,Major,0,1,1,0,0,0,0,0,0,easy
641,2922,Feature Request,Major,1,0,1,2,0,0,0,0,0,hard
641,2922,Sub-task,Major,0,1,1,0,0,0,1,0,0,easy
641,2922,Bug,Major,1,1,1,2,1,0,0,0,1,hard
641,2922,Bug,Major,0,1,1,0,0,0,0,0,0,hard
641,2922,Sub-task,Major,0,1,1,0,0,0,0,0,0,hard
641,2922,Sub-task,Major,0,1,1,1,0,1,0,0,0,easy
641,2922,Task,Major,0,2,1,2,1,0,0,0,0,easy
641,2922,Enhancement,Minor,0,1,1,0,0,0,0,0,0,hard
641,2922,Feature Request,Major,0,1,1,0,0,0,0,0,0,easy
641,3002,Enhancement,Major,0,4,1,3,2,0,7,0,0,easy
641,3002,Enhancement,Minor,2,1,1,1,0,1,5,1,0,easy
641,3002,Bug,Minor,2,0,2,0,0,0,10,1,0,easy
641,3002,Enhancement,Major,21,0,1,2,0,0,11,0,1,hard
641,3002,Bug,Major,42,1,1,18,1,0,5,0,4,hard
641,3002,Bug,Optional,21,1,1,0,0,0,0,0,0,hard
641,3002,Bug,Critical,29,0,1,4,0,0,9,0,2,easy
641,3002,Bug,Major,6,1,1,4,0,0,3,0,1,hard
641,3002,Bug,Major,2,1,1,0,0,0,3,0,2,hard
641,3002,Bug,Critical,7,1,1,3,0,0,9,0,0,hard
641,3002,Bug,Critical,28,0,1,6,1,1,5,0,0,easy
641,3002,Bug,Major,3,1,1,0,0,0,0,0,0,hard
641,3002,Feature Request,Major,1,1,2,2,0,0,1,0,0,easy
641,3002,Bug,Major,1,1,1,1,0,0,1,0,1,easy
641,3002,Feature Request,Major,10,1,1,12,0,1,7,1,5,hard
641,3002,Task,Major,4,0,1,2,1,0,3,0,0,hard
641,3002,Bug,Minor,10,1,1,4,0,0,12,1,1,hard
641,3002,Enhancement,Major,2,1,1,5,0,0,13,0,0,hard
641,3002,Enhancement,Optional,7,1,1,0,0,0,9,1,0,hard
641,3002,Enhancement,Minor,17,1,1,3,0,0,11,1,1,hard
641,3002,Bug,Major,1,1,1,1,0,0,13,0,2,hard
641,3002,Bug,Critical,10,0,1,2,0,0,9,0,0,easy
641,3002,Task,Major,9,0,1,0,0,0,11,0,0,hard
641,3002,Bug,Major,2,1,1,0,0,0,4,0,0,easy
641,3002,Bug,Major,6,1,1,1,0,1,4,0,0,hard
641,3002,Bug,Major,1,1,1,0,0,0,4,0,0,easy
641,3002,Bug,Minor,8,1,1,0,0,0,7,0,2,easy
641,3002,Bug,Major,6,1,1,8,0,0,6,0,12,hard
641,3002,Bug,Major,5,1,1,1,0,0,11,0,0,hard
641,3002,Enhancement,Major,22,1,1,10,7,0,5,0,0,hard
641,3002,Task,Major,15,0,1,4,0,0,5,0,0,hard
641,3002,Enhancement,Major,6,0,1,3,0,0,5,0,1,hard
641,3002,Feature Request,Major,5,1,1,14,1,9,5,0,2,easy
641,3002,Task,Blocker,2,1,1,3,0,0,9,0,0,easy
641,3002,Bug,Critical,5,1,1,0,0,0,3,1,1,hard
641,3002,Bug,Major,5,1,1,1,0,0,3,0,0,hard
641,3002,Feature Request,Major,0,0,1,2,0,1,2,0,0,hard
641,3002,Bug,Critical,6,1,1,3,0,0,3,0,0,hard
641,3002,Feature Request,Major,4,2,1,3,2,0,3,0,0,easy
641,3002,Bug,Major,1,1,1,3,0,0,7,0,1,hard
641,3002,Bug,Critical,5,1,1,1,0,0,4,0,0,easy
641,3002,Bug,Major,0,1,1,0,0,0,3,0,2,easy
641,3002,Feature Request,Major,0,0,1,0,0,0,3,0,0,hard
641,3002,Feature Request,Major,1,0,1,0,0,0,1,0,0,easy
641,3002,Bug,Major,3,1,1,1,0,0,3,0,1,easy
641,3002,Sub-task,Blocker,1,1,1,0,0,0,3,0,0,easy
641,3002,Sub-task,Blocker,7,1,1,0,0,0,3,0,1,easy
641,3002,Sub-task,Blocker,2,0,1,0,0,0,3,0,1,easy
641,3002,Sub-task,Blocker,8,0,1,0,0,0,3,0,1,easy
641,3002,Feature Request,Major,1,1,1,0,0,0,3,0,0,hard
641,3002,Feature Request,Major,4,0,1,2,0,0,1,0,0,hard
641,3002,Bug,Critical,3,1,1,1,0,0,2,0,1,easy
641,3002,Enhancement,Major,0,1,1,0,0,0,2,0,0,easy
641,3002,Enhancement,Major,0,1,1,0,0,0,3,0,0,hard
641,3002,Task,Major,13,1,1,8,0,1,3,0,0,hard
641,3002,Bug,Major,0,1,1,0,0,0,1,0,2,easy
641,3002,Feature Request,Major,2,1,1,1,0,0,0,0,0,hard
641,3002,Bug,Major,9,1,1,0,0,0,1,0,0,hard
641,3002,Task,Major,0,1,1,0,0,0,1,0,0,easy
641,3002,Feature Request,Major,14,0,1,2,0,0,1,0,1,hard
641,3002,Sub-task,Major,2,1,1,0,0,0,1,0,3,easy
641,3002,Feature Request,Major,4,1,1,0,0,0,3,0,0,hard
641,3002,Bug,Minor,0,1,1,0,0,0,1,0,0,hard
641,3002,Bug,Major,0,0,1,0,0,0,0,0,0,easy
641,3002,Epic,Major,0,1,1,1,0,0,1,0,0,easy
641,3002,Epic,Major,0,1,1,1,0,0,1,0,2,easy
641,3002,Sub-task,Major,3,1,1,0,0,0,1,0,0,hard
641,3002,Sub-task,Major,2,1,1,1,0,1,1,0,0,easy
641,3002,Feature Request,Major,1,0,1,2,0,0,0,0,1,easy
641,3002,Task,Major,4,0,1,0,0,0,1,0,0,easy
641,3002,Bug,Blocker,0,1,1,0,0,0,0,0,0,hard
641,3002,Feature Request,Major,4,1,1,0,0,0,1,0,0,hard
641,3002,Feature Request,Major,12,1,1,2,0,0,1,0,0,hard
641,3002,Bug,Critical,0,0,1,5,0,0,0,0,0,hard
641,3002,Feature Request,Major,1,1,1,0,0,0,0,0,0,hard
641,3002,Bug,Blocker,4,0,2,0,0,0,2,1,0,hard
641,3002,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
641,3002,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
641,3002,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
641,3002,Bug,Critical,2,0,1,1,0,0,1,0,0,easy
641,3002,Bug,Major,1,0,1,0,0,0,1,0,0,easy
641,3002,Bug,Major,11,1,1,0,0,0,1,0,0,easy
641,3002,Bug,Critical,0,1,1,0,0,0,0,0,0,easy
641,3002,Task,Major,1,1,1,1,1,0,0,0,0,easy
641,3002,Bug,Critical,0,1,1,0,0,0,0,0,0,easy
641,3002,Task,Major,0,1,1,0,0,0,0,0,0,easy
641,3002,Enhancement,Major,0,1,1,1,0,0,0,0,0,easy
641,3002,Feature Request,Major,0,1,1,2,1,0,0,0,0,hard
641,3002,Bug,Minor,0,0,1,0,0,0,0,0,0,hard
641,3002,Enhancement,Major,0,1,1,0,0,0,0,0,0,hard
641,3002,Bug,Major,0,1,2,2,0,0,0,0,0,hard
641,3002,Feature Request,Minor,0,1,1,0,0,0,0,0,0,hard
641,3002,Bug,Major,10,1,1,1,0,0,27,0,0,hard
641,3022,Enhancement,Major,0,4,1,3,2,0,7,0,0,easy
641,3022,Enhancement,Minor,2,1,1,1,0,1,5,1,0,easy
641,3022,Bug,Minor,2,0,2,0,0,0,10,1,0,easy
641,3022,Enhancement,Major,21,0,1,2,0,0,11,0,1,hard
641,3022,Bug,Critical,29,0,1,4,0,0,9,0,2,easy
641,3022,Bug,Major,10,1,1,4,0,0,3,0,1,hard
641,3022,Bug,Major,2,1,1,0,0,0,3,0,2,hard
641,3022,Bug,Major,11,1,1,0,0,0,0,0,0,hard
641,3022,Feature Request,Major,1,1,2,2,0,0,1,0,0,easy
641,3022,Bug,Major,1,1,1,1,0,0,1,0,1,easy
641,3022,Bug,Minor,0,1,2,2,1,1,1,0,1,easy
641,3022,Feature Request,Major,1,1,1,3,0,0,1,0,0,easy
641,3022,Feature Request,Major,10,1,1,12,0,1,7,1,5,hard
641,3022,Task,Major,4,0,1,2,1,0,3,0,0,hard
641,3022,Bug,Minor,10,1,1,4,0,0,12,1,1,hard
641,3022,Enhancement,Major,2,1,1,5,0,0,13,0,0,hard
641,3022,Enhancement,Optional,7,1,1,0,0,0,11,1,0,hard
641,3022,Enhancement,Minor,28,1,1,3,0,0,11,1,1,hard
641,3022,Bug,Major,10,1,1,0,0,0,13,0,1,hard
641,3022,Bug,Major,1,1,1,1,0,0,13,0,2,hard
641,3022,Bug,Critical,13,0,1,2,0,0,11,1,0,easy
641,3022,Bug,Minor,9,1,1,0,0,0,7,1,2,easy
641,3022,Bug,Major,6,1,1,8,0,0,6,0,12,hard
641,3022,Bug,Major,6,1,1,1,0,0,11,0,0,hard
641,3022,Enhancement,Major,22,1,1,10,7,0,5,0,0,hard
641,3022,Task,Major,16,0,1,4,0,0,5,0,0,hard
641,3022,Enhancement,Major,7,0,1,3,0,0,5,0,1,hard
641,3022,Feature Request,Major,7,1,1,14,1,9,5,0,2,easy
641,3022,Task,Blocker,2,1,1,3,0,0,9,0,0,easy
641,3022,Bug,Critical,5,1,1,0,0,0,3,1,1,hard
641,3022,Bug,Major,5,1,1,1,0,0,3,0,0,hard
641,3022,Feature Request,Major,0,0,1,2,0,1,2,0,0,hard
641,3022,Bug,Critical,6,1,1,3,0,0,3,0,0,hard
641,3022,Feature Request,Major,4,2,1,3,2,0,3,0,0,easy
641,3022,Bug,Major,1,1,1,3,0,0,7,0,1,hard
641,3022,Bug,Critical,6,1,1,1,0,0,4,0,0,easy
641,3022,Task,Major,0,1,1,0,0,0,2,0,0,hard
641,3022,Bug,Major,0,1,1,0,0,0,3,0,2,easy
641,3022,Feature Request,Major,0,0,1,0,0,0,3,0,0,hard
641,3022,Bug,Major,3,1,1,1,0,0,3,0,1,easy
641,3022,Feature Request,Major,1,1,1,0,0,0,3,0,0,hard
641,3022,Feature Request,Major,8,0,1,2,0,0,1,0,0,hard
641,3022,Bug,Critical,5,1,1,1,0,0,2,0,1,easy
641,3022,Enhancement,Major,1,1,1,0,0,0,2,0,0,easy
641,3022,Enhancement,Major,0,1,1,0,0,0,3,0,0,hard
641,3022,Task,Major,18,1,1,8,0,1,3,0,0,hard
641,3022,Bug,Major,0,1,1,0,0,0,1,0,2,easy
641,3022,Bug,Major,5,1,1,0,0,0,3,0,0,hard
641,3022,Task,Blocker,0,1,1,2,0,0,2,0,0,easy
641,3022,Bug,Major,0,1,1,0,0,0,0,0,0,hard
641,3022,Feature Request,Major,2,1,1,1,0,0,0,0,0,hard
641,3022,Bug,Major,9,1,1,0,0,0,1,0,0,hard
641,3022,Task,Major,0,1,1,0,0,0,1,0,0,easy
641,3022,Feature Request,Major,15,0,1,2,0,0,1,0,1,hard
641,3022,Sub-task,Major,2,1,1,0,0,0,1,0,3,easy
641,3022,Bug,Minor,6,1,1,0,0,0,1,0,1,hard
641,3022,Bug,Major,0,0,1,0,0,0,0,0,0,easy
641,3022,Epic,Major,0,1,1,1,0,0,1,0,0,easy
641,3022,Epic,Major,0,1,1,1,0,0,1,0,2,easy
641,3022,Sub-task,Major,3,1,1,0,0,0,1,0,0,hard
641,3022,Sub-task,Major,2,1,1,1,0,1,1,0,0,easy
641,3022,Feature Request,Major,5,0,1,2,0,0,0,0,1,easy
641,3022,Task,Major,4,0,1,0,0,0,1,0,0,easy
641,3022,Feature Request,Major,5,1,1,0,0,0,1,0,0,hard
641,3022,Bug,Critical,2,0,1,5,0,0,0,0,0,hard
641,3022,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
641,3022,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
641,3022,Sub-task,Major,0,1,1,0,0,0,0,0,0,easy
641,3022,Bug,Critical,0,1,1,0,0,0,0,0,0,easy
641,3022,Bug,Critical,0,1,1,0,0,0,0,0,1,easy
641,3022,Bug,Blocker,4,1,1,10,0,2,1,0,0,easy
641,3022,Feature Request,Major,0,1,1,9,1,2,0,0,1,hard
641,3022,Feature Request,Major,14,1,1,2,1,0,2,0,11,hard
641,3022,Bug,Major,0,1,1,0,0,0,0,0,0,easy
641,3022,Bug,Minor,2,0,1,0,0,0,1,1,0,hard
641,3022,Bug,Major,2,1,2,2,0,0,1,0,0,hard
641,3022,Enhancement,Blocker,0,1,1,1,0,0,0,0,1,hard
641,3022,Bug,Major,0,1,1,1,0,0,0,0,1,hard
641,3022,Bug,Major,1,1,1,2,0,0,1,0,0,hard
641,3022,Bug,Major,1,1,1,0,0,0,1,0,0,easy
641,3022,Bug,Major,1,1,1,0,0,0,0,0,0,easy
641,3022,Task,Major,4,1,1,1,0,0,1,0,2,hard
641,3022,Bug,Major,0,0,1,0,0,0,0,0,0,hard
641,3022,Bug,Major,1,1,1,0,0,0,1,0,0,hard
641,3022,Bug,Blocker,3,1,1,0,0,0,1,1,0,hard
641,3022,Bug,Critical,0,1,1,0,0,0,0,0,0,hard
641,3022,Bug,Blocker,0,1,1,0,0,0,0,0,0,easy
641,3022,Feature Request,Blocker,0,1,1,0,0,0,0,0,0,easy
641,3022,Feature Request,Blocker,0,1,1,11,0,1,0,0,0,hard
641,3022,Task,Major,0,1,1,0,0,0,0,0,0,easy
641,3022,Task,Major,0,1,1,0,0,0,0,0,0,easy
641,3022,Bug,Blocker,0,1,1,1,1,0,0,0,0,easy
641,3022,Bug,Major,0,1,1,0,0,0,0,0,0,easy
641,3022,Bug,Major,0,1,1,0,0,0,0,0,0,hard
641,3022,Bug,Minor,0,1,1,0,0,0,0,0,0,easy
641,3022,Enhancement,Major,0,1,1,1,0,1,0,0,0,easy
641,3022,Bug,Major,0,1,1,4,0,0,0,0,0,easy
641,3022,Bug,Major,0,1,1,2,0,0,0,0,0,easy
641,3022,Bug,Major,0,1,1,0,0,0,0,0,0,hard
641,3022,Task,Blocker,0,1,1,2,0,1,0,0,0,easy
641,3082,Sub-task,Minor,6,0,1,0,0,0,1,0,1,easy
641,3082,Sub-task,Major,5,0,0,0,0,0,0,0,0,easy
641,3142,Bug,Critical,7,1,1,3,0,0,1,0,3,hard
641,3142,Sub-task,Major,11,1,1,0,0,0,0,0,0,easy
641,3142,Sub-task,Minor,6,0,1,0,0,0,1,0,1,easy
641,3172,Enhancement,Minor,2,1,1,1,0,1,5,1,0,easy
641,3172,Enhancement,Major,21,0,1,2,0,0,13,0,1,hard
641,3172,Bug,Major,11,1,1,0,0,0,0,0,0,hard
641,3172,Bug,Critical,6,1,1,1,0,0,1,0,0,hard
641,3172,Bug,Blocker,0,1,1,2,0,0,0,0,0,hard
641,3172,Feature Request,Major,10,1,1,12,0,1,9,1,5,hard
641,3172,Task,Major,4,0,1,2,1,0,3,0,0,hard
641,3172,Bug,Minor,10,1,1,4,0,0,14,1,1,hard
641,3172,Enhancement,Major,2,1,1,5,0,0,15,0,0,hard
641,3172,Sub-task,Major,2,1,1,1,0,0,1,0,0,hard
641,3172,Enhancement,Optional,7,1,1,0,0,0,13,1,1,hard
641,3172,Enhancement,Minor,33,1,1,3,0,0,13,1,1,hard
641,3172,Bug,Major,4,1,1,1,0,0,15,0,2,hard
641,3172,Bug,Minor,9,1,1,0,0,0,7,1,2,easy
641,3172,Bug,Major,6,1,1,8,0,0,6,0,12,hard
641,3172,Bug,Major,6,1,1,1,0,0,13,0,0,hard
641,3172,Task,Major,16,0,1,4,0,0,7,0,0,hard
641,3172,Enhancement,Major,7,0,1,3,0,0,7,0,1,hard
641,3172,Bug,Critical,5,1,1,0,0,0,5,1,1,hard
641,3172,Bug,Major,5,1,1,1,0,0,5,0,0,hard
641,3172,Bug,Critical,6,1,1,3,0,0,5,0,0,hard
641,3172,Feature Request,Major,8,2,1,3,2,0,5,0,0,easy
641,3172,Sub-task,Major,2,1,1,1,0,0,1,0,0,hard
641,3172,Sub-task,Major,0,1,1,0,0,0,4,0,0,easy
641,3172,Sub-task,Major,1,1,1,1,0,0,1,0,1,hard
641,3172,Bug,Major,6,1,1,3,0,0,9,0,1,hard
641,3172,Bug,Major,1,1,1,0,0,0,5,0,2,easy
641,3172,Feature Request,Major,0,0,1,0,0,0,5,0,0,hard
641,3172,Task,Major,21,1,1,8,0,1,5,0,0,hard
